,contents,emoji
0,contents,emoji
1,"this's a robot for sure, can't be human. god must have be in a chilla mood while mould this foetus 🤳👁💖",👁
2,😂😂😂 no but if u 👁 z*on or e*win or n*ck...,👁
3,hold ur breath and then swallow 👁👄👁,👁
4,"“ecstasy open my pupilsbustdown patek, get three rolls” 😂 nigga said: “👁👁”",👁
5,they make me go gay gay 👁️👁️ and i wanna be friend too :'),👁
6,hi jax &amp; hi jinx by publish by feral_house #graphicnovel #comix💕👁️👁️💕 h…,👁
7,do it and i’ll tweet it although most my follower be most likely bot or from canada. 😂😂😂👁,👁
8,yeah can’t front i cry for a couple...but i have no voice leave either 😉👁,👁
9,ngl i wa kinda get sick of that blue electric hair 👁👄👁,👁
10,doji’s form on several #alts. on the daily timeframe 👁👁#crypto,👁
11,huh i forget the name but yeah the one in the nose 👁👃👁,👁
12,"future dreams, and easy times. love the colors. 🕊🕇😎✌👁",👁
13,listen to #anonymous by and realize that it’s his best album⠀⠀👁 ⠀⠀👁⠀⠀⠀👃🏼⠀⠀⠀👄⠀⠀⠀ ⠀ 👁⠀👁 ⠀⠀👁⠀⠀⠀👃🏼⠀⠀⠀👄,👁
14,/\ / \ / 👁 \ 0 /_______\ 0 l 0 0 l v l 0 l v v l…,👁
15,"yup and i eat the paper off cupcakes, too. who gon stop me 👁💋👁",👁
16,𝘿𝙍𝙄𝙁𝙏𝙄𝙉𝙂 by &amp; out now 👁,👁
17,gimme one 👁,👁
18,"godd i hate pinchers, could be wake in the middle of the night to one peel off your ceiling like ""👁👄👁heehee oo…",👁
19,okay all my friend who r younger then me have boyfriend the disrespect .. i don’t even have a first love 👁👄👁💔,👁
20,honeymoon special package 👫🏼💑💞✈️flights 🛌hotel 🍴meal 👁️activities 🚘transfer✔romantic honeymoon in andaman - th…,👁
21,anyone see 👁,👁
22,ge nga how many finger be i hold up ✌👁️👄👁️✌️,👁
23,shock that lovren happen to be in the back four 👁,👁
24,"👁👄👁mwah . i don’t need drug for my ideas, reality be more than enough",👁
25,"well we'll, what do we have here 👁️👇👁️ glove off #wethepeople #maga",👁
26,one of my favorite record with 👁check it out 👁,👁
27,trish i’m go to dinner tonight just wishful think but i think monday ima cook 😭 you cook i want a plate for lunch 👁👁,👁
28,bts taekook stans read my new oneshot 👁👁,👁
29,i have my reasons... the judge will stand in my favour 👁👄👁,👁
