,contents,emoji
0,contents,emoji
1,she cute :(( 💓💞💕💝💖💘💗,💝
2,"i've be there, dear heart. 💖💝💖 here for you anytime.",💝
3,thank you 💜💝,💝
4,you’re welcome 💝,💝
5,my mom ha my heart 💝💗,💝
6,no problem love!💝i only know from experience! friend will get distant &amp; some u may not talk to for aw…,💝
7,many more happy return of the day #thala 💝💝#happybirthdayajith #happybirthdaythala,💝
8,that one person that make you like:💕💞😘😍🥰💗💖💝😚☺️😌💘💗🥴😘🤤💗💖💕💝🦋🦋🦋🥺🤩🥳💝💗💞🦋🦋🦋🤤🤤💗💖💞💝💘💗💖🤤☺️😘💗💖💞💝,💝
9,good morning guy ❤💙💚💛💜💓💕💖💗💘💝💞💟🌹🌹🌹,💝
10,i have it today a well💖💗💓💞💘💕💝,💝
11,tyrion 💕❤️💗💗💕❤️💓💟💞💝,💝
12,i love my parent though 💝,💝
13,still look gorgeous and sensual 💖💝💘💋,💝
14,you're so adorable 😭💕💟🌸💓💖❣💌💝💓💝💖,💝
15,happy birthday my lovely piriiii ❤️💞💝🎉,💝
16,thank u🥺🥺💘💗💗💘💓💓💕💝💞,💝
17,cheer baby please look forward to the video i make for you💝,💝
18,he get me through ... he get you too! 🙋🏽‍♀️🙏🏽💝,💝
19,hopefully we'll get ig post from him soon 💖💗💕💝💖💞💖💗,💝
20,the way i love him 💘❤️💓💖💕💝💞💟❤️💗💘💖,💝
21,samsa get me so in looooooooove 🥰🥰🥰🥰💚💗💚💟💝❤️💓🧡🖤💕💕💚💓🧡💝❤️💟🧡💝💞💕💖💚❣️🔏🖤❤️💝❤️💞💙💘💙💝🥰🥰🥰🥰🥰🥰🥰💓💘💕🥰😍🥰💘❣️🥰💓🥰🧡🥰💘🥰😍🥰💟🥰🥰💘🥰💕🌚🥰🧡💖❣️🥰💗🥰💘🥰💕,💝
22,the cutest 😔💝,💝
23,super happy for kaye!!! ❤️🧡💛💚💙💜🖤❣️💕💘💖💗💓💞💝,💝
24,army with luv 🤧🤧🤧🤧🤧🤧💖💗💘💕💓💜💞💖💗💘💞💕💓💝💜🤧🤧🤧🤧🤧🤧🤧🤧🤧💗💖💖💖💕💞💓💝💘💘💕💞💓💜💖💗💜💜💖💗💘🤧🤧🤧🤧🤧🤧,💝
25,🧡💚💛❤️.caroline 💝.#popisima #dress #colordress #yquediganqueelrosaesdificildecombinar #elrosacombinacontodo…,💝
26,the way he say terima kasih be the cutest jshsjshjshshs hoseok ilysm😭💖💝💕💞💗💓,💝
27,"“and i seek for a man( 💝trump) among them,that shld. make up the hedge,&amp; stand in the…",💝
28,wonderful perfekt sexy and hot dream young princess 💝💝💝💝💝💝💝💝,💝
29,"my irls and i win spidey, black panther and antman plushies at the fair oof 💝💓💐💞",💝
30,“true love story never have endings.” ...❤️#cutecouple #rajkumar #angad #rajkumari #pranali😘😘😘🤗🤗🤗💕👌🏻💝💝💖…,💝
31,"16th night: ""i know i love you"" 💝",💝
32,gn everybody! it’s get pretty late here 😭 hope y’all had/are have a good day 💞💖💓💝💞💗💘,💝
33,you be the cutest and hottest and kindest person 💕💘💖💗💞💞💝💞💗💗💘💕💘💖💓💓💝💝💞💗💖💖💕💕💘💗💓💞💝💞💓💗💖💖💕💘💖💓💞💞💝💞💗💖💕💘💖💗💞💝💝 — thankyouu,💝
34,omg thank you:((💕💝💖💝💕,💝
35,boy in luv 😤💞💕💝💖💗,💝
36,good night💖💝💗💞💞💖💕💗,💝
37,ah i get it now 💝 😂,💝
38,look at this cutie!! my heart just go 💕💐💞🌷💓🌺💗🌸💖💐💘🌷💝!!,💝
39,oh my my my👦💟💘❤💝💞💕💓💔💖#bbmastopsocial bts,💝
40,"congratulation on 20m, leader moni~ you all deserve it! i love u so much together with army ❤💓💖💗💝💟❤",💝
41,thank you gorgeous!🥺💝,💝
42,i love you so much cam💞💟❤️💝❣️💕✝️💘💓💗,💝
