,contents,emoji
0,contents,emoji
1,omg be you flirt with me?? my armpit be sweat 😯,😯
2,oh well then... 😳😯😂,😯
3,😯😯🤭🤭bach ke aman🤫🤫😂😂😂,😯
4,😯my mom have this one i use to workout with her just for fun 😂,😯
5,😯 sicily impressive 👍👍,😯
6,nigga get all his video ready 😯,😯
7,twitter feed: *picture of a sidewalk* every basic bitch:😯 this....... be such a deep 😮...... deep😪..... supersed…,😯
8,😯 seven. shots. clear.defending champion brook koepka be play a different course to everyone else this week..…,😯
9,😯😯😯😯 jesus... why,😯
10,"move away for nearly 3 month be go to be so hard, haven’t spend a day without tallulah for like 2 years😯😢",😯
11,"awesome sky this afternoon and thunder to boot 😯🌌 kingswinford, west midlands, unite kingdom",😯
12,$chinebaugh 😯,😯
13,oh my god 😯#spankality,😯
14,dame ❄️ ❄️😯,😯
15,😯😯😯 next time you stream i'll be there 😂,😯
16,😯are we hop back on this 🥰😢 ??,😯
17,😯they’re sooo pretty! thank you!❤️🐾,😯
18,just wait for your reverse swing yorker 😯😝,😯
19,be #paulgiamatti actually guest-narrating the audiobook?! *gasp!* 😯🙏📖,😯
20,nfl draft in 12 minute 😯 i've be study so i already know what will happen,😯
21,get tone with the squat magic!😯😍❤️check it out! ➡,😯
22,yo that nigga just get load for one batista bomb jus now. if that do connect 😯,😯
23,lmfao!!!! jesus this guy be relentless! 😯,😯
24,yes 😯 and... feel weird. lol very weird. throw me right off,😯
25,too much differences... 😯,😯
26,omg 😯 kid huh? i’m not sure they realise what an amaze dad they have. 😂,😯
27,woah! they all look great!! 😯,😯
28,the hello kitty girl have be capture 😯 #eastmidlandsgarrison #starwars #emcon #emconcouk #emconnottingham…,😯
29,i think i just ace that math test 😯,😯
30,head turning.😯🐨🇦🇺,😯
31,get room for one more? i’m tryna explore the rockies 🤔😯,😯
32,16 day (of school days) until graduation zillah! ...28 day in total!😯🎓,😯
33,they like this post!! and people be say there’s a collab now 😯,😯
34,"season in the sun 😤😯😤😤😤😤 grrrrrr hate it ! also, cliff richard... wire for sound 😱😱",😯
