,contents,emoji
0,contents,emoji
1,i just read this when i wa actively not listen to my own mother who eye call 💀,💀
2,my kitchen 💀 but my periodt just start so i think it’s that,💀
3,i wa tryna make a joke 💀,💀
4,i correct myself mo 💀,💀
5,bro when saitama chop garo 💀💀💀💀 i wheeze #onepunchmanseason2,💀
6,i actually prefer the sham tape version but ya now couth 💀,💀
7,look who's starve for their interaction oof make it happen 💀,💀
8,mannnn i use to beg my mama to buy this bullshit💀💀,💀
9,foo this hoe just coughed💀💀💀💀💀,💀
10,“finna be a cruel summer” 💀💀💀,💀
11,listen to my younger sister rant about other people be probably my favorite thing ever🤣💀,💀
12,i do people’s ar test for snack 💀 unless you be my friend then i do it for free bc i want them at the party with me,💀
13,funny how bp's view be high while bts' youtube like be higher😂💀 that clearly mean that…,💀
14,yalls bf/gf relationship be only at school can’t relate 😂💀,💀
15,if this ain’t the truest shit ever 😂😂😂💀💯,💀
16,my hair be super short now but i use to relate to this💀❤️,💀
17,lmaooooo 😂💀 same si 😂,💀
18,to shower im 💀,💀
19,my dumbass just list my 48g oshis instead of my 46g oshis sorry 💀,💀
20,when it’s 105 out yess💀you go play in a shirt when it’s that hot out?,💀
21,"if you don’t put headphone in right away, game over. neighbor know what you’re up to and everything 😂💀",💀
22,hygeine a mf mari you post to stay smell right😂💀,💀
23,i have sex with idiot obviously 💀💀💀 i didn’t even know what to say i just look at her.,💀
24,si have the chance to educate but didn't💀,💀
25,lol dawg i won't be out the joint til 4am💀,💀
26,"girllll i'm sayin' 👀🔥 (those perfect, full lip too. i think he ha such a beautiful mouth, ugh 🙈💀) he's a…",💀
27,i just say no to her but she really have to expose me like this 💀,💀
28,donald be the devil in the flesh 👹👽💀.#derangeddonald,💀
29,kawhi really do that to my man giannis💀 raptor really play they heart out and come back from a 2-0 deficit. fe…,💀
30,💀 bruh 50 on his rus head. plus he end they season from the logo,💀
31,this still ha me laugh 💀#jimin,💀
32,y’all need to stop 🤣💀,💀
33,dame so blow 💀,💀
34,man they wa smoke k2😂😂💀,💀
35,me n b goin tomorrow bitch cmon 💀,💀
36,"yaradi knowwwamerica you need to know: 😫 👎 💯 💀 💀 , tell that bitch to be cool. say: bitch be cool. and together, we will make america wealthy again.",💀
37,the comment on obj picture 💀😭,💀
38,this dude say he’s in the mall that’s why he isn’t reply rn.. his location be at a house 💀😂,💀
39,she be always gonna find me💀💀💀💀💀,💀
40,i’m yet to watch the final episode but i’m not expect much 💀💀💀,💀
41,ohhhh lmfaooo. splurge baby!!! 😂😂💀,💀
42,damnit!! just read through.💀,💀
43,guy that attend byui.. i think they call it “soaking” 💀,💀
44,i’m impatiently wait for the weather to get hot so i can be a th0t again but i’m fine now because i ain’t go anywhere 💀,💀
45,tell me why i try to finesse jamal to let vot sing some song off this soundtrack💀,💀
46,still in spade i see 💀💀,💀
47,all the girl ask for your clothe and all the nigga ask for the beard 💀💀💀,💀
48,“if he at the gym on a saturday night he might just be hubby” 😭😂💀,💀
49,omg i do remember that 💀,💀
50,hahaha omg! and yes i'm hop this keep me read for at least a little while. i need to read my...4th book this year? 💀,💀
51,gimme by be literally all i need like i just have no word 💀😍👌🏼😩❤️,💀
52,im marry an asshole 💀 hnnnn,💀
53,not needy and nasa be here💀,💀
54,lmao same 💀💔,💀
55,i get exam bruh💀,💀
56,we all know what ha happen to the legend. ain’t no burn 😂💀.,💀
57,"damn, i’m really this old..... 😭💀",💀
58,just have someone say zeke better than todd gurley 💀💀💀 huhh,💀
59,lmfao if i do everybody would’ve be feign for them hoe 💀,💀
60,sksksks these be the type of people that peak in high school 💀💀💀,💀
61,the barista at starbucks today tell me i look like i need an extra shoot 💀he wa right but the audacity 💀💀💀,💀
62,i just like how it's gonna be cheaper 💀,💀
63,wtf be go on at stations💀,💀
64,june bug begin appear this week in missouri 💀,💀
65,i'm still wheeze over this🤧🤧💀,💀
66,me when parker stay the night so i can sleep through his snoring. 🙃💀,💀
67,i can never cut people off completely even when i need to that’s my problem 💀,💀
68,ready to vent to my best friend but ian ready to get my feel hurt.. 💀,💀
69,ah.. i really don’t remember that one... instead i remember when he use to praise them💀lord i see you work for other people..,💀
70,flamin’ hot doritos will keep me happy..honestly 😋😂💀,💀
71,be with saturday 😂💀,💀
72,"💀💀exactly. but since they don't want to make a song of the summer, we have to revert back to the old😂",💀
73,my twt profile probably look like an ed acc💀what happen to my page omg😔,💀
74,lmao you think u do sum say that 💀💀🤡,💀
75,fam that wa year ago when you be good now you’re shit💀 even my dead club come higher than you in the pl💀,💀
76,probably an arsenal fan 🤣💀,💀
77,y’all stupid 💀,💀
78,"irony die long ago, friend 💀🌼rip🌼💀",💀
79,update: she also cut joscies hair 💀,💀
80,"hahaha thank you😚, but... 😌i’ll say something then you will go and restate it like i didn’t just say it 💀",💀
81,mama raise you right. 🎃💀😘,💀
82,🤤 but in like 6 month 😂💀,💀
83,fuckkk outta hereee 💀💀💀,💀
84,😂💀”you will to die for that pussy? i am”😭,💀
85,she said: “it’s a wrap. burrito.” 🤔💀💀,💀
86,thank ! 👍🏻☕️ enjoy your day a well ! 💀💋😉😊☀️,💀
87,really create a list to remember his accomplishment 💀,💀
88,the fucken music 💀💀,💀
89,i really bounce back with that asc host tho 💀,💀
90,why do people who drink coffee have a compulsive need to constantly talk about how much they drink coffee 💀,💀
91,wear a name chain &amp; legitimately perplex how men try to talk to me know my name 💀,💀
92,finnah break my phone 💀,💀
93,💀💀💀💀💀 this be true,💀
94,😂😂😭💀💀💀💀 ill tell u which i like long a u tell me your favorite 😂😂😂😂😂,💀
95,noooooo 💀💀💀 if im dude play a pg my remote be fly out the window 😂😂,💀
96,they haven’t won’t a game in almost 3 week 💀💀💀,💀
97,i love the internet sometimes 😂💀❤️,💀
98,hawk web just catch my neck 💀 it say i didn’t have a roommate in my student next semester 😭 i wa rey shout for joy🤣,💀
99,aye omm be the goat 💀💀💀💀💀💀💀💀💀,💀
100,not a helmet on a one of them ⛑ 🎂 💀,💀
101,lmao yes i wa think that too 😂😂😂😂💀💀,💀
102,day 1 of assassin at school lolhopefully i dont die day 1thats like drown in pool 💀,💀
103,never be you tweet bout yo relationship problem 💀💀💀💀,💀
104,it just wasn’t funny 💀,💀
105,forever dead inside 💀,💀
106,this be you all the fuck way. 💀,💀
107,i don’t think anyone’s gonna use you for like 💀 you call plastique a racist when in fact you are. 😪,💀
