,contents,emoji
0,contents,emoji
1,i hear you want to join u the other day. sad you didn’t go:/😪,😪
2,play💏with dazai’s balls🍒 not⛔️ his feelings🌈😪✋make his dick cry😻💦 not🚫⛔️ his eyes👀💧😭👎 break⛔️ the bed😈🍆 not🚫 dazai’s heart💔😔✌️💯,😪
3,this be the kinda ring i want to get my man. but he like his thing simple 😪❤️,😪
4,i have 9 hour to go from where i’m from😪,😪
5,quit callin me out😪,😪
6,i’m so glad my mom’s here now 😪😓 baby be not easy they’re cute but they’re difficult little human,😪
7,ain't that the truth..... no satire there....😪,😪
8,i be 😪 and it tire lmao,😪
9,i need to start cut 😪 time for a lot of cardio,😪
10,porto kill my acca yesterday 😪,😪
11,fall line be the crack babies.respect ya better elders. 😪,😪
12,jexz i want it so badly smfh 😳😪,😪
13,i wish i wa love enough to be show off. i just want at least one person to be proud to be with me. 😪 i don’t deserve to be hidden. 🥺,😪
14,i give up. 😪,😪
15,see i know it wa agenda 😪,😪
16,how can people really call him ugly😪,😪
17,they don’t deserve it man😪,😪
18,"can i,,,,,,,,post my boobs? 😪👉👈",😪
19,you ever look at someone and think damm. you’re not even you anymore. 😪,😪
20,"i know i know, ap auqaat se bahar ho meri 😪😪",😪
21,crave mash potato n gravy and some turkey lol fuck i wish hometown buffet didn't close down 😪,😪
22,"call for justice 😪😤😡the mayor of london : we call for the immediate suspension of romford based, meet pc kevin ra…",😪
23,shake it off 😪,😪
24,feel so empty 😪,😪
25,she think i’m trash but i still love her 😭😭😪,😪
26,the big fa cup final day die when this do 😪,😪
27,"just when i need you the most, youre go 😪",😪
28,come back 😪,😪
29,mhan that shit ain't easy😭😭😭got to his dm and just freeze instead😪,😪
30,get to talk to my bubba on the phone last night. free him man.😪,😪
31,he know exactly what he’s do 😪,😪
32,ooweee 😪you almost do tho,😪
33,"some people be raise on survival not love, sad thing 😪.",😪
34,it hurt like hell when you brag on a nigga just for him to disappoint you right after. 😪,😪
35,i probably don’t even know how to drink anymore 😪,😪
36,do i need to beat someone up??my heart cold😪 i bet the angel agree‼️,😪
37,i just wanna go to sleep and never wake up😪brooklyn 99 nine-nine the simpson version t-shirt,😪
38,i hate when i can’t sleep 😪,😪
39,time check. 2:25😪😴,😪
40,too many egirls on my dick 😪,😪
41,"big bertha go 😔😪 , i get ber brotha tho 😈",😪
42,yous be the bestest😪,😪
43,one fuck punch man 😪,😪
44,fuck not have a car 😤😪,😪
45,apparently sm be work for some people. what about u 😪,😪
46,ihhhm💔😪what do we do! 💔i know dm be liken to prayer on these streets.. some get answer some do no…,😪
47,twitter feed: *picture of a sidewalk* every basic bitch:😯 this....... be such a deep 😮...... deep😪..... supersed…,😪
48,these cramps😩😩😪&lt;,😪
49,emsssss😭😭😘sana hndi yun totoo😪im always here for you no matter what happen😢😘iluvyouu😘💖😭,😪
50,what?!?! 😥😪😫😭😓 i think you wa a natural redhead. 🤣😂,😪
51,like if you’re a gremlin 😪,😪
52,my boyfriend be a gamer. ako hinde😪,😪
53,i don’t think anyone’s gonna use you for like 💀 you call plastique a racist when in fact you are. 😪,😪
54,"no. a thousand times, no.aka all my first date be i right lady 😏😏😏😏😏😏😏😏😏😏😏😏😏😐😐😑😑😑😪😓😓😓😭",😪
55,i need a book to read. literally be in bed for the past two days. i'm bore 😔 and sick 😩😪😷🤧,😪
56,biskut arab by ummi done. almond london do 😪,😪
57,when you realize that compare to this setlist so far yours wa trash 😪 at least i have taxi cab but the hype and chlorine bro 😭😭,😪
58,where do i find these infiniti stone 😪,😪
59,goddam. drop the secret i need thigh like this pls 😍😪,😪
60,i'm not ready 😪💔😭,😪
61,dushmni mjh se😪,😪
62,at least you have a play this week. man flu have me last week 😪,😪
63,don’t leave ms. ! 😪 #theorville #finnfamilyforever,😪
64,😪 and she walk up &amp; walk off like it wa nothing,😪
65,memories! 😪,😪
66,hell nah i’m still do the 5 page essay and i need to finish slide that be due 13 minute ago 😪,😪
67,"just when i think i get the way , the wind change 🌪️now , i'm completely lose 💔😪",😪
68,it wa suppose to be saturday mother fucker 😪,😪
69,rip iron man 😪💔,😪
70,i wa late to work 😪,😪
71,every time i see this video i wish lil cuz have put that damn phone down and sleep her 😪,😪
72,i swear nothing can ever go right the first time for anyone in my family 😪,😪
73,ok bro 😍😍😪❤️🤩😘👺💋💞,😪
74,ugly where please?? 😪😭🥰,😪
75,silver hair 😪❤,😪
76,we all are😪,😪
77,you’re so brave 😪❤️,😪
78,lol y’all win 😪,😪
79,i'm still try to relate. anyway it's a cruel world out there. 😪,😪
80,ily bitch why would u lie 2 me 😪,😪
81,you guy wa cry not me 😪🤥,😪
82,i shed a tear because i’m have such a lousy day 😪😪 and wow what a cheer up!!!,😪
83,demon wake me out my sleep 😪,😪
84,😪rip 10/10 meme,😪
85,it all love hails😪💕,😪
86,it heartbreaking really for me. man 😪. want him to succeed sooooo bad,😪
87,your opinion never mattered😪,😪
88,i’m dread to start run 😪😪,😪
89,this feel like an attack on me honestly....like?? 😪,😪
90,........okay maybeee 😪,😪
91,hobi wa uncomfortable af and she ha no respect 😪,😪
92,🤦‍♂️ defeat nahi again try to find negative 👎 in all . it’s the victory of truth and nationalismam i really that evil? sigh 😪,😪
93,"she couldn't fight for me, she choose him over me.. xo xaddd 😪😥willis might be a udfa bucs better jump on that",😪
94,thank you arvin 😪,😪
95,i’m go to cry tear of joy for you😪😭❤️❤️,😪
96,didn’t even get to eat no pussy 😪,😪
97,he be an actual baby 😪,😪
98,sorry we can’t all be a cool a you😪,😪
99,could’ve be eat those cheek by now but still no reply 😪 — you people have no class,😪
100,poor sweet baby!🐕💔😪🤨,😪
101,y’all be mean 🤧😪,😪
102,might put my bottness to the side n stream today for my birthday 😪❤️,😪
103,she force me to do it 😪,😪
104,deadass you’re not lie lol and yea no care in the world omg 😪,😪
105,we aren’t all confident enough to hop on and off blake train every weekend 😪,😪
