,contents,emoji
0,contents,emoji
1,thankyou!!!😗,😗
2,i love you taylor😗,😗
3,i want twins😗,😗
4,"#happiness be all about make your own waves😗😘_miss preeya😚 splash swim pool &amp; zumba center, pepsicola",😗
5,"army, follow who rts and like 😗#gainalex#josigainsr u go to be present in the exolusion #5 😙😙😙",😗
6,val best not be lie 😗,😗
7,match bios with 😗 stan day6,😗
8,i miss your phone call more than i actually miss you 😗,😗
9,— 11:11 meet in july 😎🤝+ asc 😗🤞🏻,😗
10,if the shoe fit then.. 😗☕️,😗
11,lol me *cough* 😗,😗
12,imffff shes so into me it make me nervous 😗😗 she send me her selfies after ask me if i want to see something cu…,😗
13,idc if she work at mc donald’s she go get lu bandz mc dick 😗👌🏼,😗
14,i’m kinda...in love with...you???😗,😗
15,the #dietpepsi be a special treat just for you 😗,😗
16,gm sissy cat 😗💖🌈,😗
17,what you say won’t change the way i feel 😗,😗
18,"oh wait, y’all cant😗😗😗",😗
19,i hope they'll not goan give them house in abuja😗,😗
20,don’t be poppin up at my crib unannounced 😗 i’m not even gonna get up to see who’s at the door.,😗
21,sm ad day 😗,😗
22,may have do the thing again ✌️😗,😗
23,but where’s it make 😗,😗
24,dont b sad okey girl muah 😗❗,😗
25,"she don’t like you, rather not. but thank see ya never ! 😗😗😗😗",😗
26,well. maybe you should stan then 😗,😗
27,good even everyone 😗 enjoy sermon a my dinner,😗
28,national bank eastleigh branch 1 teller against more than 50 customer what a hell here😗😗???,😗
29,lol y’all hear sumn?? 😗,😗
30,bitch u might a well drop out then 😗,😗
31,he may not be the most perfect for anyone but for me he be 😗💛,😗
32,thank you pretty bb guurl😗❤️,😗
33,i love u soo much hun 🤗🤗🤗🤗😗😗😗,😗
34,shshhs farah lovyu😗,😗
35,🎧😗i’m gonna take my horse to the old town rooadd,😗
36,so you want your cut.😗pucca congress man.,😗
37,because you decide to be a k-hiphop artist? 😗,😗
38,we’ll have you &amp; eli a “welcome home” party when you get back 😗,😗
39,i don’t post myself enough 😗,😗
40,wanda get me my first gift. 😗,😗
41,i retweeted thatt 😗,😗
42,😗follow me and everyone who reply ifb or retweet it,😗
43,if you want to keep the mutual vote si hett 😗,😗
44,what a potato!😋😗 i feel like steal your boyfriend hello!,😗
45,cash app me $20 oop 😗😂,😗
46,do she get the tattoo? 😗,😗
47,"ily, i leave you mas😂 gadengg hahahahai love you tooooo so muchie~ 😗",😗
48,you have such a nice smile😗,😗
49,do y'all get your ticket yet 😗😗😗did ya get your friend's mother's father's dog's brother in law's owner's siste…,😗
50,when you and your bff almost by the same top to wear at the rave 😗😅,😗
