,contents,emoji
0,contents,emoji
1,congrats!!!!!!!🎊,🎊
2,25:04:2019congratulations 🎊🍾 event planner: event secured👮🏿‍♂️💪🏿 ace-olivia,🎊
3,happy bihday!! hope you will have an amaze day! ❤️🎉🎊🎊,🎊
4,congratulations!!! ❤🎉🎉🎊🎊,🎊
5,⚡️⚡️ bomb curly 🔥 🔥sew in cap use hair bundle and lace frontalstep by step!!! 🎊🤗 by ashleyboatemaa hair:peruvi…,🎊
6,happy birthday moks! 🎊🎂💙 wish you nothing but true and genuine happiness and the best success life ha to offer!…,🎊
7,congrats!!!! 🎊,🎊
8,"congratulation 🎉🎊🎉🎊to my princess she ha successfully complete the 5th grade.. yes,yes middle school here she co…",🎊
9,congrats!!!!! 🎉🎈🎊,🎊
10,🎁🎊🎉today we say happy birthday to ms. isabel on her birthday!🎁🎊🎉...the whole light team wish you the happiest…,🎊
11,happy bihday emma 🎂🎂🎂♥️♥️🥳🥳🥳🥳🥳🎉🎊🎉🎁,🎊
12,congratulations!🎊 so happy for you😩💞,🎊
13,happy bihday g 🎊🎉🥰,🎊
14,alexandra happy birthday 🎂🎊🎉,🎊
15,♉️- our birthday coming🎊🤪❕,🎊
16,happy birthday 🎁🎊 bro,🎊
17,"congratulation mozza!! ""🎉🎊🎊🎉❤️",🎊
18,happy birthday king ! hope you’re do well! have a good one 🎊,🎊
19,congratulation 🏆🎊❤️,🎊
20,2nd bighit family photo of bts and txt 🎊🎊 i be gonna treasure their together photo 💜 jiminshi - sleep baby 👼…,🎊
21,17 today 🎉🎊,🎊
22,"yayyy #uglyheart be platinum in the uk!!!🎉 congratz!!! 🎂💃🎊1,000,000🎊💃simone be celebrate up in heaven 💕ugly…",🎊
23,happy birthday to you 🎂🎉🎉🎉🎊it's my birthday too 😊🎊🎊🎊🎈,🎊
24,"help me wish my love husband, amaze father, my 🤴a happy birthday!! 🎈🎂🎊 ❤️ you to ♾ and beyond!! 😘",🎊
25,congrats for score 81% in your 12th &amp; that too with icsc board!🎊❤💐👏👏,🎊
26,i do it!!!!🎊🎉💪👏,🎊
27,happy birthday to the ideal man of every girl!!! 🎊 i love you a always ❤ #daniel1024,🎊
28,my bab bday come soon...❤05|05...🎊,🎊
29,paper advert. #sixer🕕 in #dinakaran &amp; teaser will be out tomorrow 🥳🎊🎉#sixerteaser…,🎊
30,happy birthday jo!! 🎉🎊🎂,🎊
31,congrats to yoooou brotha brotha 🎊🎉🎊 proud of you my dude ✊🏽,🎊
32,happy birthday to our superstar !! 🎉🎉🎉🎊🎊🎊,🎊
33,🏆 today's game of the day! 🏆 i love thanksgiving 🍽️🥧 what about you guys? 🎊 always nickel free &amp; lead free! alwa…,🎊
34,"gotchu brotha, happy birthday man 🎊✨!",🎊
35,happy birthday luca 🎆🎇🎊🎂🐈 #lucamanobanday,🎊
36,happy birthday 🎈🎉🎊🎁🎂!,🎊
37,a very happy birthday to you - wish you a successful year ahead. bless on bless upon you! 🎉🎊,🎊
38,congrats boy 🎉🎊you do well#ab6ix_debut #ab6ix #breathe #imyoungmin #jeonwoong #kimdonghyun #parkwoojin #leedaehwi,🎊
39,"""toxic day-glow traffic cone"" win the internet today!👏🎉🎊🏆🏅",🎊
40,happy birthday 🎉 enjoy your dayyy! god bless you always and more bless and moni to come 🍻🎊🔥,🎊
41,non-stop fiesta incoming here in bohol yikesss 🍻🎊🍻🎊🍻🎊,🎊
42,"happy birthday 🎈🎁🎊🎉🎂 to my nephew!!!christian turn 9!!!away we grow!!! anchorage, alaska",🎊
43,36 day until tabi day 🎊 🎉🍻🎈,🎊
44,happy birthday 🎊🎂🎈,🎊
45,happy anniversary! 🎊,🎊
46,what a great day for a foam party! 🎊 ...check out partymachines amazon store!,🎊
47,"happy birthday bimpe, many more year 🎊",🎊
48,wait be i late to say happy birthday 🎊🥺 i didn’t realize you come back 💕,🎊
49,happy birthday girl!!🎉🎊🎉 have a nice day!!😘💜✌,🎊
50,congratulation 🍾🎈🎊🎉,🎊
51,happy birthday to dominic cooper!🎂 🎉 🎁 🎊 ✨ 🎬 ⭐️#happybirthdaydominiccooper,🎊
52,happy 70th birthday to my lovely mom💜🎊,🎊
53,happy wed 🎂🎉🎊٩(ˊᗜˋ*)و,🎊
54,happy birthday 🎁🎉🎂🎊🎈 enjoy your day!,🎊
55,al-ajial international american school congratulate you on your success for the academic year 2018-19.⚡️🎈✨🎈🎉🎈🎉🎊,🎊
56,happy bihday beautiful i hope you have a good rest of the day 💕💕 love you!! 🧁🎊,🎊
57,"congrats jin, congrats on the success of your music promotion 🎊🎊can't wait for your upcoming concert 💜💜#bbmastopsocial bts",🎊
58,who be teacher of the year? kirkbride’s yoon byun!! congratulation 🎉🍾🎊,🎊
59,hope you have a lovely day!🤗💪💃🎁🎉🎊🎈,🎊
60,congratulation oppa🎉🎊we find the trophy😊you deserve to win for make this beautiful song🌹i love you…,🎊
61,happy birthday self 🎈🎊new age unlocked💯🍰🎉,🎊
62,wish you a very happy birthday savy bro. hope you have a great year ahead🎊💐,🎊
63,congratulation for your 11th win on music bank today!! 🎉🎊👑💜 #boywithluv11thwin,🎊
64,real hero don’t always wear cape 💃🏻💃🏻💃🏻🎉🎊🎉👊🏻👊🏻#canyaman #demetözdemir #canem #erkencikuş,🎊
65,congratulation 🍾🎈🎉🎊,🎊
66,happy birthday 🎁🎊,🎊
67,happy birthday to you 😍🎉❣️🎁🎂🎉🎊🎂🎈🎁❤️❣️🌹😍😘😘😘,🎊
68,happy birthday!!!!! you 🎊🎈🎉🎂,🎊
69,happy birthday 🎊🎉🎈 may princess 👸🏻,🎊
70,find out uc san diego accept me too 🎉🎊 all the school i apply to accept me so far!!,🎊
71,it's my birthday 🎊,🎊
72,happy birthday bro 🎉🎊,🎊
73,congrats! 🎊🎉🍾🙌👏,🎊
74,🎉🎊🎆 your art be beautiful!,🎊
75,happy birthday! 🎉🎊🎂,🎊
76,#drinkordare21 party 2 floors🤸🏼‍♀️🕺🏾one big as house party🎊hosted by * jungle juice on deck *🤤…,🎊
77,"1 year, 12 months, 365 days, 8760 hours, 525,600 minutes, 31,536,000 second of life add to your story. 🎊🎊🎊 eah…",🎊
78,birthday weekend load 🥳🍾🎊😘💖,🎊
79,happy birthday 🎉🎉🎉🎊🎊you've be a great blessing!,🎊
80,congratulation to you. job well do 🎊🎉🥁🥁🥁🥁🥁🎈🎈🎈🎈🎈,🎊
81,"that’s awesome, mitsu. congratulations!! ☕️🎊🎉",🎊
82,happy birthday sis! enjoy 🔥🔥🔥🎊,🎊
83,happy birthday ya gamila wish u all happiness in ur life♥️🎈🎉🎉🎊🎊,🎊
84,happy birthday my little brother i love you🍰😱🎊🎉🎂,🎊
85,-1 mariammm🎊🎉 — yes luvv💘💘💖!,🎊
86,i graduated!! 🎉🎊🎉 hehe,🎊
87,congratulation 🎊🎊🎊🎊🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🍷🍷🍷🍷🍷🍷,🎊
88,"another beautiful day in may, congratulation ceecee 🎊🎉",🎊
89,congrats to all the senior graduate today. y’all do it 🎊🎉 🎓,🎊
90,congratulation 🎊... well deserve,🎊
91,hi congratulations!!🎊🎉🎈... you've win yourself double ticket to see…,🎊
92,i smell soty #boywithluv15thwin 🎉🎊,🎊
93,happy birthday!! 💗🎊,🎊
94,"omg i love how proud they be of their handywork🥳, they do and an amaze job🎉🎊👍🤩🧡😃",🎊
95,"happy birthday lad, make it a good one!🎊🎊",🎊
96,"happy birthday, sir z! 🎉🎊",🎊
97,happy 60th anniversary nanay and tatay. 🎊🎂🧡,🎊
98,happy bihday🎉🎊🎁🎂❤️❤️❤️❤️❤️❤️,🎊
99,happy birthday 🎊💛✨ have an amaze day 😊,🎊
100,i’m glad you’re happy yoongi ☺️congrats 🎊🤟💜,🎊
101,just pump about who be come to the shrimp fest 😜🍤🎉🍻🎊 #craigmorgan,🎊
102,bro know what’s crackin’. congrats 🎉🎊,🎊
103,no court no bullshit nomore crook cop shit i’m free now 🚨🎉🎊 ain’t go back 💯,🎊
104,#bbmastopsocial bts #bts thank for all the moment's 💜❤💣😍😘🎉🎊,🎊
105,"happy birthday, wish you achieve all your dream this year 💙🎊",🎊
