,contents,emoji
0,contents,emoji
1,"not be funny but if i get a night off from adulting, i don't want anything 'light' 🙅",🙅
2,dude a security blanket🙅🏼‍♂️,🙅
3,yeahhhhh it’s a “no” from me dawg 😂🙅🏽‍♀️,🙅
4,crazy a nfl team sign a nsic cb let along a d2 corner and not sign that boy 🧐🙅🏾‍♂️. tape and stats d…,🙅
5,no settling! 🙅🏾‍♀️,🙅
6,never again. 🙅🏼‍♀️🤮🥴,🙅
7,donnnt 🙅‍♀️ wake me up until september 26. 🥺🤞🏼🦖🤪 🌋🦕 🧝🏽‍♀️,🙅
8,i want the proof!!!!🤔🙅🏼‍♀️,🙅
9,too many effort waste 😕🙅🏼‍♀️,🙅
10,sucka 🤨🤣🙅🏽‍♀️,🙅
11,that doe even sound interest to people who be hetero. 🙅🏽‍♀️,🙅
12,i can’t wait for summer ☀️🍧 ; all this gloom &amp; rain ain’t it 🙅🏽‍♀️,🙅
13,long await cleanse ha arrived. day ☝️ 🙅🏻‍♂️ 🍻,🙅
14,"they can all catch it , i dont fuck with any nigga from the hood 🙅 zero.",🙅
15,apology &amp; suck up don’t mean shit🙅🏽‍♀️ to me . i can’t reimburse that love‼️,🙅
16,ball after work tomorrow. ain’t no question🙅🏾‍♂️,🙅
17,nope 🚫🙅🏾‍♀️,🙅
18,attention🗣‼️ this be how bad😏🙌🏼 bitch leave🚪 london 🌃🚏to go 🔜🤑to prague 😈you bitch cant🙅🏻🚫 even spell🔤 prague 🆘…,🙅
19,no excuse 🙅🏾‍♂️,🙅
20,coach like this have me want to quit 🙅🏾‍♂️like bitch you ain’t never satisfy 😂🤦🏾‍♂️,🙅
21,imagine that in yellow 🙅🏻‍♂️,🙅
22,guess democrat consider this a normal and acceptable🙅‍♀️guess bro wa a catch or a conquest 😂😂💰💰💰,🙅
23,no more dead weight ever 🙅🏽‍♀️ kapagod,🙅
24,i’m promise this shit wa sorcery 🙅🏾‍♂️😂,🙅
25,enough 🙅🏽‍♂️,🙅
26,cant have all level of govt one party especially !!! 🙅🏻‍♂️🙅🏻‍♂️🙅🏻‍♂️absolutely no one:riverdale: *gets somehow even fuck weirder*,🙅
27,my faith in humanity be cancel until further notice 🙅🏽‍♀️🙅🏽‍♀️,🙅
28,avenger : end game! ugh! please no spoilers! 🙅🏻‍♀️🚫,🙅
29,yup! sure am! 🙅🏼‍♀️,🙅
30,when wonder woman herself come to the rescue ❤️🙅🏻‍♀️🥰,🙅
31,that friendly shit?? isssa no for me. 🙅🏽‍♀️,🙅
32,dat not dababy 🙅🏽‍♂️👶🏽🚫💯,🙅
33,i didn’t even bother to ask. 🙅🏽‍♀️,🙅
34,tf i look like force somebody to fwm 🙅🏿‍♂️,🙅
35,when me and josh get our own place it’s a requirement to get 2 bathroom 🙅🏽‍♀️,🙅
36,never take my friend for grant again 🙅🏻‍♂️,🙅
37,le ppl le problem 🙅🏻‍♀️,🙅
38,y’all ugly 🙅🏽‍♀️💁🏽‍♀️💨,🙅
39,ayayay another wrong decision🙅,🙅
40,these*** dang i wa fire until i saw that... 😬🙅‍♂️,🙅
41,"you hoe be round here look so silly🤡 over these no good as niggas😂, i could nevaaa 🙅🏽‍♀️",🙅
42,we can share everything but not a toothbrush 🙅‍♀️,🙅
43,especially your children!!!! idc idc idc 🙅🏾‍♀️,🙅
44,neva stop 🙅🏽‍♂️,🙅
45,i feel thesame way too but oga i die here 🙅🏻‍♂️,🙅
46,don’t believe you 🙅🏼‍♂️,🙅
47,write for 8+ hour straight 🙅‍♂️gaming for 8+ hour straight 👌,🙅
48,i ain’t fuck with this heat or this sun this summer gym me i try the outside thing oh no no no 🙅🏽‍♀️,🙅
49,all these female the same never chase again 🙅🏻‍♂️,🙅
50,bambam forever 💚🙅🏻‍♀️#bambamxcviiday,🙅
51,🙅‍♂️ | wolverhampton lead after the first 45 minute at the vicarage road.watford 0-1 wolverhampton…,🙅
52,🙅gbe body e,🙅
53,hell no🙅🏽‍♂️,🙅
54,no short unless we go on vacation 🙅🏼‍♂️ you hear the man,🙅
55,tattoo : nonenot my type 🙅,🙅
56,all these hoe the same they be run the same game 🙅🏾‍♂️🏃🏾‍♂️,🙅
57,no cap 🙅🏾‍♂️,🙅
58,"aaye🙅🏾‍♂️, but it's crocodilest enough ee 🤣🤣😂😂",🙅
59,bless ...us🙅🙏,🙅
60,"never sell puppy again, some of the worst set of crank about 🙅🏽‍♀️ dosser",🙅
61,arsehole twinge yet? #coyi ⚒🙅🏼‍♂️,🙅
62,no timi’s aloud 🙅🏽‍♀️🙅🏽‍♀️,🙅
63,"how to precisely get custom, almost get out br, stop flag, and counter cap all in 45 second 🙅🏼‍♂️",🙅
64,you can only get it wrong so many time before you get it right! just keep try my people✌🏾 all you can do . give up ain’t a option🙅🏾‍♂️,🙅
65,you’re a dickhead if you think always wear designer be part of a “drip” 🙅🏻‍♂️,🙅
66,no more up nigga 🙅🏾‍♀️ i think... maybe i should just try the north build next time around 🤔 lol,🙅
67,for real?! this isn’t the bubba i know!🤦🏽‍♂️🙅🏽‍♂️,🙅
68,#selfie because i almost never have my hair up 🙅🏻‍♀️♥️😅...#selfiesunday #sundayselfie #moi #itme #feels #vibes…,🙅
69,i can’t talk to somebody that sit home and smoke all day. 🙅🏾‍♀️,🙅
70,no one 🙅🏿‍♂️,🙅
71,"offset wa like ""woah"" 🙅🏾‍♂️",🙅
72,i have never🙅🏻‍♂️,🙅
73,"after a 3+ year relationship i think i’m good for a minute... idek how to date if i want to, and i damn sho don’t want to 🙅🏽‍♀️",🙅
74,"out the way, not uppity 🙅🏾😁",🙅
75,you can have all of that 🙅🏾‍♂️. just let me know when you ready to go to the food and i’m there 😄,🙅
76,david beckham 🙅🏽‍♂️,🙅
77,make your bless shake their leg this month 🙅🏿‍♂️😊happy new may from #themachinery 🦁,🙅
78,you realize what your do be hurt me. you still continue to do it. like i don’t get itnope nope nope. we ain’t cool 🙅🏾‍♀️,🙅
79,may we never experience each other’s misery 🙅🏼‍♀️,🙅
80,you better not go to nola w/o me 🙅🏽‍♀️,🙅
81,just wait until random stranger walk up and touch your pregnant belly 😳🤬🙅🏻‍♀️,🙅
82,but they don’t act right 😫🙅🏽‍♀️,🙅
83,it be the problem if you a tall as bitch like me 🙅🏽‍♀️😂,🙅
84,"reject 🙅‍♂️ the offer to go to mnl for training, maybe there's another opportunity ahead to me skl",🙅
85,c 🙅‍♂️ i 🙆‍♂️ s 🙅‍♂️c 🙆‍♂️ o,🙅
86,ain’t take no chance 🙅🏾‍♂️,🙅
87,no bodyguard 🙅❌,🙅
88,she like real nigggas noo goofys‼️🙅‍♂️,🙅
89,the mean of beauty be the absence of album to socialism🖤😪🙅🏼,🙅
90,idk what’s in the water on this mountain but i ain’t drinkin it 🙅🏼‍♀️,🙅
91,or have to go to home depot in general 🤷🏼‍♂️🙅🏼‍♂️,🙅
92,miss me wit dat cash app shxt my guy🙅🏽‍♂️,🙅
93,i put the smack allll the way down on the motherfucker on our wii sport tourney tonight 🙅🏼‍♀️ talk about undefeated mercy rule beeeetch,🙅
94,"🤔sundowns should have be dock points✍️,,they commit the same offence a ajax‼️🤷🙅🙆🤷why,??? double standards‼️⚽️🥈⚽️",🙅
95,would not recommend order roast brussel sprout during the movie 🙅🏽‍♀️ outside of the theatre tho? 100% yes,🙅
96,"pls, don't compare, arya defeat brienne with her needle sword 😕, lagertha need just her shield to defeat her🙅",🙅
97,stay strong! #yoshiki🌟#teamyoshiki🌹 #wearex🙅,🙅
98,no to spoiler 🙅 stfu,🙅
99,"i'm such an impulsive buyer 🙅ok do that, save the url again in the editor, now i have no error message and no webs…",🙅
100,wrong.🙅🏽‍♂️,🙅
101,i don’t do well with disrespect 🙅🏽‍♀️i fuck can’t with you people lmfaoooo,🙅
102,omg i hate you🙅🏻‍♀️,🙅
103,i miss him so much but i refuse to call or text him🙅🏽‍♀️,🙅
104,u dont owe ah nigga nothin 🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️,🙅
105,only i can break the curse 🙅‍♂️,🙅
106,"not a late night one, a morning one only 🙅‍♀️",🙅
107,i wa bear in the wrong generation i swear🙅🏽‍♀️.,🙅
108,i'm not fool with y'all ass today 🙅🏿‍♂️🙅🏿‍♂️🙅🏿‍♂️ i'm go go to church and sunday dinner,🙅
109,don’t ask me for nun i can’t ask you for it don’t matter who it is🙅🏽‍♂️,🙅
110,big glocc i ride wit it everyday 🙅🏽‍♂️🧢,🙅
111,and i have the record of never get #armaanmalik's reply in an official chat session 😂😂😂 !! particularly ask armaan every time 😂🙅😂❤,🙅
112,block 🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️,🙅
113,yeah i cut mine off because 🙅🏻‍♂️,🙅
114,i'm tell yhu🙅,🙅
115,i decide to roll and fry my doughnut instead of roll flat &amp; use a cutter to cut that shit bore 🤷🏾‍♀️🙅🏽‍♀️,🙅
116,fight the urge to listen to the new song so i can hear them for the first time live 🙅‍♀️,🙅
117,"oops 👀🙅🏻‍♂️""ez t1"" - seb, probably.",🙅
118,up for years...👀👁🙅🏾‍♂️,🙅
119,send that back 🙅🏻‍♂️,🙅
120,"i would happily travel but ain’t no chance in hell i’d ever go on a cruise, i watch too many movies. 🙅🏽‍♂️🙅🏽‍♂️",🙅
121,say no to *body shaming*🙅🏽‍♀️,🙅
122,🤣🤣🤣 they can’t offer me enough to do it 🙅🏽‍♀️ summer be priceless,🙅
123,this wa uncalled for...🙅‍♂️😂,🙅
124,hell no🙅🏻‍♀️,🙅
125,ungrateful and fake 🙄🙅🏻‍♀️,🙅
126,i hate the doctor office. all these sick people gonna potentially get me sick. 😷🙅🏻‍♀️,🙅
127,i mean...the bite isn't thaaat big 🙅‍♂️,🙅
128,i can’t do ferrets🙅🏾‍♀️ their just linger version of rat 🐀 #fukdat,🙅
129,"don't go anywhere oo. 🙅🚫* i only hope these people be learning, and aren't h…",🙅
130,not in public!! 🙅‍♀️,🙅
131,can’t trust a nigga that run his hand backwards over his hair 🙅🏽‍♀️,🙅
132,mcdonald’s no ma’am 🙅🏽‍♀️🙅🏽‍♀️ they have good day &amp; bad ones. chick fil a be always fresh make sure…,🙅
133,beyoncé should’ve leave this song alone i’m sorry 🙅🏾‍♀️,🙅
134,me don't like it 🙅🏼‍♀️👎🏻,🙅
135,thread that might contain spoiler of endgame🙅‍♀️🙅‍♀️🙅‍♀️,🙅
136,a frog just hop through my kitchen.i repeat. a frog just hop through my kitchen.#queensland 🙅🏻‍♀️(it wa…,🙅
137,😂😂😂😂🙅🏾‍♂️🙆🏾‍♂️🙆🏾‍♂️🙆🏾‍♂️how my little nigga gotta be,🙅
138,unos pinch tamale would smack this morning 🙅🏼‍♀️ periodt,🙅
139,"now that naira marley be out, he need to drop that jam abeg. i’ve be wait for almost 2 months! 😭opotoyi! 🔥🔥🙅🏾‍♂️🔥",🙅
140,cut out sweet tea 🙅🏽‍♀️,🙅
141,#federer 🙅🏻‍♂️ #rolandgarros 🎾*fed show off new trick in paris*,🙅
142,"omg pls stop, u pro-choice woman do not need your help 🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️",🙅
143,woah buddy! that’s out 🙅🏽‍♀️🙅🏽‍♀️,🙅
144,don't ever compare shakur to a slayqueen 🙅🏽‍♂️🙅‍♀️,🙅
145,"awww thank zoe, no more moan from me🙅🏼‍♀️ just wait for laser treatment then i’ll be win x",🙅
146,i can never get attach 🙅🏽‍♀️,🙅
147,"i can admit that and that, that song you show me kind of go hard too...but that’s it!! 🙅🏾‍♂️😤",🙅
148,🙅🏾‍♂️🗣on me,🙅
149,"in honor of #maythe4thbewithyou i'm run to my ""emo music still spark joy'ish teenage angst"" playlist 🙅🥀…",🙅
150,dont let no energy sucker around u 🙅🏽‍♂️,🙅
151,i really think it’s the only way i’ll sleep. i don’t have a window unit in our bedroom yet and it feel sticky in there 😭 🙅🏽‍♀️,🙅
