,contents,emoji
0,contents,emoji
1,jdlp court be coming🏀,🏀
2,we ready... 🦖❤️🖤🏀 #allroadsleadtothe6ix #wethenorth,🏀
3,do or die later🏀,🏀
4,let's go orca 🏀,🏀
5,one of slamannan basketball team player take part in coach clinic in glasgow today 🏀🏀,🏀
6,go up 3-2 in the series 🏀🏆🦖 espn ... #theklaw,🏀
7,sweet lou 🔥🏀 mainam. 💯love tom!! x,🏀
8,great job jillian!! we be very proud of you. keep work hard🏀🏀🏀,🏀
9,happy birthday lods 🎉🏀,🏀
10,"watch this nba replay.. awkwardly, i miss you kawhi.. 🏀😁",🏀
11,fly high &amp; shoot through hoop in dunk perfect! take on endless hoop &amp; perfect every challenge in this fun game! 🏀…,🏀
12,"5.2 nba: 0-1, -1.1u🏀 raptors/sixers over 217 ❌11 point 4th quarter for the raptor and the over miss by 6.5. w…",🏀
13,gym work at 2:00 in the morning 🗣 i need my opportunity it’s only right 🗣❤️🏀,🏀
14,sit play i’m on:⚾️ #mlb cws/min f5 o6⚽️ #mls phi -¾ 1.875🏀 #nba tor -2gl to u if you tail.,🏀
15,musslemania run wild 🐗🏀🏀,🏀
16,my #warriors 😅😅😅 i swear they be try to make me smoke weed to calm my nerve lol 😬😬😬 🏀💙💛 #yeahisaidtheybe!,🏀
17,"yes, yes, yes, i get it!the #warriors won!!! 🏀the #sixers play later today!! 🏀 a #winterstorm warn be in ef…",🏀
18,excite about our special guest on campus today!!! it’s a great day to be a grizzly!! 💪🏾🏀💚🐻,🏀
19,dame time! 🏀⌚️,🏀
20,he be a truly a unselfish player and outstanding leader and respect the game of basketball 🏀.,🏀
21,-basket🏀 -rugby🏈-baseball⚾️-voleyball🏐,🏀
22,🏀💪 rock the rim with southpaw spike but can't stop fall to 120-102 game 4 loss to,🏀
23,🏀malachi murrell6'2 22' shadow hill 15u supreme,🏀
24,chapin high school girl bball banquet-varsity with coach taylor🏀thank you senior emma fabry and tamia rutherford!…,🏀
25,lol at the announcer “lowry straight from virginia” 🏀,🏀
26,"🏀 vichy clermont ot -&gt; 1,72 #teamcav #teamparieur",🏀
27,"might find me in your park, tryna ante up today🏀💸 them my new favorite court",🏀
28,guess i gotta pack this and watch the final at 5am with a bunch of salarymen? ✈️🇯🇵🏀🍻,🏀
29,yea yea yea 😁😈❤️🏀🏀🏀🏀🏀🏀🏀,🏀
30,⚽ samedi combi 🏀st. louis blue ot (overtime) : 1.56#nhlplayoffs+milwaukee buck : 1.30#nba📊 2.03⏱️ 21h00…,🏀
31,kd be go to burn this place down 🏀‼️ #staplescenter,🏀
32,grade yourself in ball🏀 ‼️ be honestheight: 6’0mid range: d3pt shot: d-passing: chandles: d-defense: c+free…,🏀
33,we the noh 🏀 #nbafinals,🏀
34,ccm be the 9th grade runner-up’s of the 2019 kbc drive to win tournament. 🏀💪🥇 #championshipsunday🏆 #kbchoops,🏀
35,bless 2️⃣8️⃣🏀🔥,🏀
36,goodluck team 🏀🏀🏀🏀 gamee timeeee,🏀
37,congrats #fearthedeer lead the series 🏀 3-1 wow #nbaplayoffs,🏀
38,⚾️ 2-1🏀 2-5-1win tomorrow. guaranteed.,🏀
39,the italian mamba make his return to the basketball court june 2nd 🇮🇹🐍🏀🏀🏀,🏀
40,otw greenpark2 🏀,🏀
41,"this summer, your 🏀 skill can make 💸 bills. with the y.o.u. summer membership program, new y member score a buck…",🏀
42,my shooter he 6’9” kris humphries 🔫🤮🏀 -,🏀
43,royce white gon eat in big3 🏀,🏀
44,5’11 uno catch this 🏀 and shoot a three we’re down 2,🏀
45,from deeeeeeeep 🏀💪,🏀
46,the really be a class act to watch 🏀 #britishbasketball #bbl,🏀
47,announcement!!!game 3 🏀kazen v shohuko6:00pm start the game 🔥,🏀
48,this one’s over too. 🏀🌎☯️,🏀
49,proud of you son 🏀let’s go leatherneck,🏀
50,let's go san juan 🏀,🏀
51,hoopingplaying hoopshe husband play hoops🏀,🏀
52,love spend time and share memories. thank for have me on. 💪🏀,🏀
53,this stress me tf out. let’s go let’s kick the warrior ass!! #runasone 🚀🏀,🏀
54,sorry make typho errorawesome summer league to have player in👍 jeff run only quality event and cultivate great basketball culture🏀,🏀
55,goodmorning🏀,🏀
56,i could suck a whole basketball 🏀 game 🤦🏿‍♂️,🏀
57,nba 🏀 d'antoni: tucker 'wouldn't let u lose' in game 3,🏀
58,c’mon houston.🏀❤️🚀,🏀
59,well do guy 🏀,🏀
60,do-or-die for today 🏀,🏀
