,contents,emoji
0,contents,emoji
1,right next to the department of peace...😒🤦‍♂️,😒
2,do n o t invite me out somewhere and expect me to pay for everything. 😒,😒
3,🙄😒 i hope i wake up with a clear mind and a new plan tomorrow.how do you say it omg o:,😒
4,catch yourself on. anne mc closkey be a woman 😒,😒
5,a new dick*😒😒😒 n we actually like that one,😒
6,"yes 😁she can turn a wrench, cook, and be gorgeous too. but she date a liberal in skinny jean 😒🤷",😒
7,on my way to work 😒,😒
8,hopefully it stay down 😒,😒
9,endgame trash?? sir please watch your language😒,😒
10,"tink x voicemail 🥰🤸🏽‍♀️ why hasnt she blow up yet!!!!! she’s suppose to be bigger than ann marie, summerella &amp; jacquees tf 😒",😒
11,yes😒 and then i go back to my office for a few uninterrupted minute to eat a quarter bag of m&amp;ms i…,😒
12,😒😒 can he..,😒
13,my weekend be not go a plan and i’m just over it at this point 😒,😒
14,hugh wa amaze 🥰🥰 but i’m slightly piss off with how the even ha ended. people suck fuck big time 😒,😒
15,you beat me up this morning 😒,😒
16,#isencanelengane bab'dlamuka we see you 😒😒🙄🙄 you juss want thando to yourself ...poor girl will be a slave,😒
17,nigga always tryna “wya” to you after ah argument 🙄😒,😒
18,be awake o😒,😒
19,opeens reclames in #ittakes2 😒,😒
20,😒 ima dm you my number so whenever you cookin you lmk 🙄,😒
21,see who's tag someone oo😒😒,😒
22,blunt me please 😒,😒
23,you already know 😒😢☹️,😒
24,why be linkedin charge now?? 😒😒😒,😒
25,i follow too many houston ppl 😒,😒
26,like guuurrrllllll😒 u better stawp,😒
27,ma wa awful and very predictable.. where be the good scary movie 😒,😒
28,how would i be on my lane use toilet and they'll be spray air freshener everywhere. what be this one this thursday afternoon 😒,😒
29,-im mad i leave my peach at work😒,😒
30,"you cant event protect your artist 😒😒 haters, antis, akgae and latest baekho..every individual in nues…",😒
31,a h a s 😒 — tapos na ang play. thank you for not move on. 🥺,😒
32,this nigga...😒🙄,😒
33,😂😒 wudddd he hype out! 😕,😒
34,wtf ice glad u have such good reactions. idiot driver. 😒,😒
35,finally this moral injustice ha be quelled. 😒,😒
36,the saddest part be he learn the trick from camp nou 😒,😒
37,this me rn after watch the final get ep 😒,😒
