,contents,emoji
0,contents,emoji
1,💥fresh news💥 jim carrey wish alabama gov. kay ivey wa abort,💥
2,rat tarde tv 📺 #intrusos 🗣3.1#elshowdelproblema 💥3.6#ddm 🗞5.1#cortaporlozano 💇‍♀️6.4#corteyconfeccion 👗7.8…,💥
3,"💥💥💥avengers: endgame cast sing ""we didn't start the fire""",💥
4,take it away 💥,💥
5,💥💥win crypto for play games💥💥,💥
6,aire 🔴⚽️💣💥🔥,💥
7,#maharshimaniain2weeks 🎇🌠#maharshionmay9th super star 💥💥💥,💥
8,it's like wait for my birthday 💥,💥
9,it time to crash youtube servers!!🔥🤩record breaker on it way!! 💥💯% summer family entertainer!!🤩#prince…,💥
10,💥nudes💥hot vids💥 and fetish session for sale#kikme goddesskellym 🔥,💥
11,"and booooooooooooooooom!!!👌⚽💥🔥 #inplay #betting hjk helsinki 1-0, yet another tip &amp; yet another winner! that's…",💥
12,girl ur killlin it 💥💥💥💥💥💥,💥
13,poof poof 💥💥,💥
14,#hbdvijaydeverakonda 😍💥wishes from kerala #dearcomrade #rowdy !! 😘if you be read this let me…,💥
15,"💥green beans, radicchio &amp; spelt, toss with mint and roast almonds💥",💥
16,"new song out now! check it out on bandcamp below and on spotify, soundcloud, itunes, apple music, etc! ☺️😍🐺🐲❄️💥…",💥
17,"boom there it is!! another sweeeeep, 4u banger💥💥💥💥💥💥💥💥💥💥💥💥",💥
18,boom !💥💥💥💥#rootedinoakland up 3-0 top the 2nd!,💥
19,#absolutehiphop denicethemenace by be 💥💥,💥
20,💥 retweet for tbh 💥,💥
21,booooooom!💥 washiwep washineyney 😂👋,💥
22,i dont know 😂 i like a little edge 😎🕶 and a lil pop 💥 😮 in my hair 💋💁🏻‍♀️so i want to add something different 💅🏽😄…,💥
23,no talk 'cause often i'm work on my option 🔊💥,💥
24,"crash i-465⚠️💥northwest side, crash on northbound i-465 at 86th st. it's on the right shoulder (mm 23.4), but traff…",💥
25,paddack night ! 💥⚾️,💥
26,#sale! 💥nike air skylon ii - white/court purple-solar redright now:,💥
27,drop your name(1) if i reply ❤ you be cute(2) if i reply 💥 tweet be good(3) if i reply 💔 you be strang…,💥
28,fuck yeah sister 💥💯my first common tern of the year on the cam this morning,💥
29,💥fresh news💥 dbs's piyush gupta tackle question range from hyflux to climate change,💥
30,💥 💥 &amp;apos;game of thrones&amp;apos; may be over but you can still experience the magic through travel,💥
31,youth parliament residential.....it begin 💥,💥
32,his look! 💥♥#johnnydepp #depplovers,💥
33,happy birthday 💥,💥
34,who doe it better? try u now 100.2 #bigbang 💥💥,💥
35,she must've get hit in the head by some damn cauliflower! 💥 🤐,💥
36,twitter lose 9 million active member in q3 parler app may well be a bigger blow to twitter than you think. 💥👊,💥
37,any chance of hear this on the radio? 💥💥💥 “bullet holes”,💥
38,the eye of the 🐯... shine work detailingdm for information on our package and service we offer!💥 hand wash…,💥
39,3 run into the first 3overs &amp; 176 run in the rest 17overs!! see yasss kayy 💥💥💥the thala be back again after a l…,💥
