,contents,emoji
0,contents,emoji
1,🐢🥳 happy birthday sir #davidattenborough!! 🦍🌳🦜🦉🦋🐞your love for and understand of the #naturalworld be an inspir…,🐢
2,no he's ambitious for power!🇬🇧🇪🇺🐢,🐢
3,i be sure #putin ha reward his little #tovarmitch with a carrot.🐢 ❤️ 🥕selling our nation out for personal ga…,🐢
4,handsome #jr #뉴이스트 ❤🐢☘⚘,🐢
5,2/2/2/2/2 🐢slow and symmetrical danger😒😈,🐢
6,we saw a turtle 🐢,🐢
7,huge reach in north ahm.. many of u know what #ishakopikkar say about ajith ..! mumbai varaikume 🐢 pathi theri…,🐢
8,"just, wa in ‘tortoise’ mode 🐢 😂",🐢
9,turtleneck top be my fav🐢,🐢
10,ya'll be careful co it's snap season. errbody be snappin' just like dat 🐢,🐢
11,we vote for bts 💜💜💜💚❤💜💓🐿️🐨🐢🦄🐥🐯🐰#bbmastopsocial bts,🐢
12,"🐢 : m changin my writer shit bc ,, the turtle emoji be cute",🐢
13,"do a super-tropical vacation activity! saw some sea turtles, fish and...sand? lol! 🐠🐟🐢🧜🏼‍♀️ #snorkeling #vacation…",🐢
14,steal from oomf🐢- i wanna be friends🍓- we’re friend mwah 🍒- i have a crush on you🍉- i hate you/i wanna break the mutual,🐢
15,really impress to see use paper straw today. i hope others follow this example soon 🌏♻️🐳🐠🐢 #plasticstraws,🐢
16,my first!!!!! etsy!!!!!! sale!!!!!!! ahhhhhhh!!!! 🐢🎉🎊🥂🍾,🐢
17,the #slow life be the best life. hope that you be have a turtle 🐢 kinda day. .printing this #organic…,🐢
18,so what do we do when the 🐢 race be finish tonight? do we have a life after that??,🐢
19,two of our omguild member have have birthday this past week: 👻caphriel (and 🐢granpa (ple…,🐢
20,hows your summer going. you little 🐢. bruin,🐢
21,we love the turtles! happy #worldturtleday 🐢,🐢
22,🐢would i fuck you? mhm.condom or raw? condom.loud or quiet? loud.rough or gentle? gentle.minutes or hours? mi…,🐢
23,#crownpalletjacks they’re basically these but this guy be set to 🐢 instead of 🐰,🐢
24,🐙🐢🐍 🦐🐡🐠🐟🐬🐳🦀…,🐢
