,contents,emoji
0,contents,emoji
1,beautiful 😲🐾🦊🐱🐯 #wild #wildanimals #animals #cats #beautiful,😲
2,don't wait more! buy your tickets!🎉😆😍😍💕😄💖😲😱more information:⠀⠀⠀[ 🇨🇦 2019 rain fan meet vancouver 🇨🇦 ]⠀⠀⠀tic…,😲
3,teach me all this bad shit then say what you 😲 do 🇺🇸🇺🇸🇺🇸🤣🤣🤣,😲
4,"ah😲john, “if wish be horses, beggar would ride...”😁 then again🎶🎶i can dream about it 🎶🎶😴😴😴🌹🌹🌹",😲
5,and i be second in line for the 10pm #endgame showing! 😲,😲
6,well one successful trip on class 230 bar a delay at wob but in all wow 😲,😲
7,check out this amaze artist’s work 😲🤩 he blow u away! maybe one day he will cr…,😲
8,the choice be on.... hmmm. i think most people have already make their decision. 😲😥🤨,😲
9,i be really start to feel like i be read kafka’s “the trial” again 😲,😲
10,it's not popsicle stick and glue?!! 😲,😲
11,i think i’ve miss the last 2 but that gino hernandez one… 😲,😲
12,you really get a bj alex tattoo 😲,😲
13,"just fire up reason compact and the recent update could make this a long night! wow 😲, love could only inspire t…",😲
14,rear winter😲its come snow😂,😲
15,the felon say what?oh my goodness!!! 😱😲😃😆😆😆😍😍,😲
16,jon kill dany!!! 😲😲😲#gameofthronesfinale,😲
17,"hi everyone, i just land in new york ✨😲",😲
18,very true. big respect there. 2nd time he’s have him on now 😲,😲
19,that's quality mate😲,😲
20,i say pappu they hear raga😌😲😲,😲
21,let teethe round 2 commence ☹️🙄😏😲,😲
22,bouta see end game 😁😲,😲
23,wow vinnie! 😲,😲
24,i want ✊🏼✊🏼 20 nct member 🎤😆 sing 😲😲 on my wed 💍💍why not 21?? 😳😳because johnny suh won't sing 😱😱 he'll…,😲
25,this bunch love to play teacher tig! and mr s be shatter against all the children! 😲😴😂 #vpshwb,😲
26,bru how do you make these😲,😲
27,when will you share the rest then?? 😲😮,😲
28,soo jealous 😲😲😍,😲
29,.....anyone else not realise these be an actual thing? 😲 #robotic,😲
30,😲😲😲😲lemme comman be go 🚴🚴🚴,😲
31,this mino never get old 😲😲 always!,😲
32,what the fuuuuuuu*k! 😲,😲
33,my 👀 hurt though 😲😏😜,😲
34,"omg, they can speak now! 😲😆we'll make sure to release a video about that some time soon on our channel : 😉…",😲
35,what about the strength of brian kelly 😲 💪#nrlmanlytitans 12-6#telstrapremiership #nrlindigenous,😲
36,you still have one???😲😲,😲
37,oh man. endgame get me fuck up. but good too 😲,😲
38,no kidding?!?!?! 😲,😲
39,spend the day clean out my box and desleeved a bunch of random cards... there be a lot of sleeve 😲,😲
40,wow that look amazing... 😲😍,😲
41,woah hello 😲,😲
42,so shall we play q and a game and we will guess who you are😲,😲
43,you don’t need a vision when you have a tradition! 😲 👏 jesus lead the blind man out of tradition.,😲
44,damn i miss my home opener baseball game😲,😲
45,see haterrrrrrr 😖😖😖😖😲😲😲,😲
46,😲 i rehearse this while i shower,😲
47,😲😁wowzers that’s excellent news!!! well done!!,😲
48,me: my sister say imma be pregnant again in a couple yearsbae: probablyme: 😲,😲
49,mind officially blow 😲 #duckdalben,😲
50,omg that's awful!! 😲😩😫😧😥,😲
51,omg family picture 😱😲,😲
52,me: 9x5?: 54me: 😲😲😲😂😂😂😂😂,😲
53,😲😲papine high school deh run ah penn relays...,😲
54,oh no... be the cross border special finish ? 😲,😲
55,mr. abdulla r u try to patch up with bjp??😮😲no no no,😲
56,bol be you sure it wasn't a bat? or maybe pugsley pay a bird to do it 😲😲😲,😲
57,*glances down* so i see 😲,😲
58,hi 2022!please check out our batch group for important announcement 😲🎡🎪thank you! good luck study for the perio 😄,😲
59,😲 it so pretty,😲
60,you be not curious when hillary rodham clinton smash electronics 😲😲. this be pure harassment now by…,😲
61,"nearly 3,500 w😲w!",😲
62,"man, i'm look at some of my tweet from back in 2011 on today's date. 🧐😰😲 let's just say i won't be running…",😲
63,that ha to go down a one of the best episode in tv history! 🔥😲👏🏻#battleofwinterfel #gamefthrones,😲
64,"after brag to my colleague about this restaurant, now that i've lead them here, 40mins now we've still not be served. that feeling. 🤕😲",😲
65,what kind of ac you get 😲,😲
66,"i think🤔 i just😤heard😲😎 you say,""that's👬 so😍⚣ gay👬!"" here😤👍are some👀✅ other things💢💕 you could say🔊😲:ludicrou…",😲
67,it beautiful 😲😲,😲
68,so wild look back 😲,😲
69,this be how skynet started!!! 😲,😲
70,who be this person that ask u the same questions. all. the. time.😲😱,😲
71,i use to quite like him. 😲,😲
72,that hair cut wa 🔥😲😍#munmci,😲
73,i get my afternoon... 🙄😲🙈,😲
74,why do he quit 😲,😲
75,11391.59184163 ѧ send to bittrex 😲😲😲😲😲😲😲😲😲😲😲 #ark #arkecosystem,😲
76,i hope it's jly and 1d one? or a new one! 😲,😲
77,him 😲 be you come out to me,😲
78,early morning google be a slippery slope. 😲😳🤪,😲
79,this man be a neurosurgeon. let that sink in. 😱😳😲,😲
80,hmmmmmthey don’t look green to me! 🤣😲 publix super market at northgate square,😲
81,💡fact of the day: svgr ha 2.5x more download than vue.js.🧐😲😰😱,😲
82,"laure with 25 pts, damnnnn🔥😲",😲
83,excuse me what wa the original caption it look wild😅😲😂😂😂,😲
84,ok. it's start to brew in my mind : how 'bout a walk-off home run by vladimir guerrero jr? 😲 #bluejays,😲
85,warrior about to lose this series now. 😲,😲
86,jon's face... 😲😲😹😹😹😹😹,😲
87,she wa take aback..😲😳#thesecretlifeofmysecretary,😲
88,wake up at my friend riley’s house. on public transport back home 😊😲👺,😲
89,where be this😮😲🤩,😲
90,what happened? 😲😿,😲
91,bet you spell-checked that about a number time before hit tweet😲😂,😲
92,😲😲😲😲 ouch....,😲
93,"yes they are, and i’m pleasantly surprised😲",😲
94,that wa just on my mind a week ago &amp; come to face to face with it today. 😲,😲
95,yup! that literally wa my scenario 14 hour ago! 😯😲😰,😲
96,"id watch you do it then while you're in mid air, i'd pour ketchup on that rock😲😂😂😂😂",😲
97,super!.. wow 😲!..,😲
98,so i shouldn't even consider😲,😲
99,liverpool fan upset? never😲,😲
100,it's rain 😲😱,😲
101,not sure if you're still collect 😲,😲
