,contents,emoji
0,contents,emoji
1,the wole world be against me it wouldn't be fair otherwise 🤔💫💭,💫
2,yay! congratulation 💫🥂💃🏽,💫
3,omg good luck ✨💫⚡️i didnt learn shit in that class so mind your business when i get a 1 😣,💫
4,2 more slot leave for robong! grab yours now cachies 💫🌟,💫
5,yes. 2 different people within a week. 🤦🏻‍♀️good night sweetie sweet dream see you same place tomorrow xxx😘💖🌜💕🌟🙏💫,💫
6,"dems always blame others. no personal responsibility. victems, victems everywhere.and you a well, thank-you 🤗❤️💫🌷⭐️✨",💫
7,summer 19' really gunna be a good one yall !! put it out there✨☀️🌊🌺💫,💫
8,may be go to be a great month 💫,💫
9,thank u 💕💕💫🌺🌸🌸,💫
10,dreamy looks. 💫🌼,💫
11,prom night 💫🌔 follow // [instagram],💫
12,you're so angelic to me =^👼💜💫,💫
13,gem chain necklace 💫idr 35.000available pinkorder by dm#blinkblinkting #accessories,💫
14,on my way!!!!!💗💫🌟💞💖💕✈️,💫
15,let u shine🌟🌃🌆💖💫,💫
16,just a lil pic of me doin what i do in la the other night 😎#superstar 💫,💫
17,i just be think that when i get thru hustle 📓🎓 we go move away it’s just go be me and you okay? i promise 👧🏽🥰💫,💫
18,i hope y’all orbit suffocate in space 💫,💫
19,‘hem your bless with thankfulness so they don’t unravel’ 🙏🏾💫 #gratitude,💫
20,i'm really excite to see what happens. 🌻💫💕,💫
21,"ahhhh this literally almost make me cry, so proud of you bb, you be such a shin star 💫😭💫",💫
22,"it's so real, just wait💫",💫
23,j’suis en plein mental break down 💫,💫
24,happy birthday qtpie!!! 💖💫🍀,💫
25,"[📷] hey, army! 🤘🏻💜#agustd #suga #슈가 #yoongi #윤기 #bts #방탄소년단 💜💫© bts_twt—🐰",💫
26,1- ambas 💫#bbmastopsocial bts,💫
27,isn’t he adorable??? he be my star! 🌟⭐️💫,💫
28,have a wonderful happy sunday sweetheart 😍🌸♥️🧜🏻‍♀️💕💕💕💕💕💕💕💕💕✨🌠💫⚡️⚡️⚡️⚡️#krystledsouza #style #fittrat…,💫
