,contents,emoji
0,contents,emoji
1,play💏with dazai’s balls🍒 not⛔️ his feelings🌈😪✋make his dick cry😻💦 not🚫⛔️ his eyes👀💧😭👎 break⛔️ the bed😈🍆 not🚫 dazai’s heart💔😔✌️💯,👎
2,go back in time? 👎,👎
3,"#nowplaying 04:28:44 et: ""i can't explain"" by the who from ""i can't explain"" (1965)don’t really care to smoke like that anymore.👎🏽",👎
4,trader!!! get him off the broadcast. 👎🏻,👎
5,they have no taste. disappoint 👎🏻,👎
6,"yaradi knowwwamerica you need to know: 😫 👎 💯 💀 💀 , tell that bitch to be cool. say: bitch be cool. and together, we will make america wealthy again.",👎
7,life 🙏 movie 👎,👎
8,down with big brother 👎,👎
9,you let your kid watch alice in wonderland without feed them a shroom sandwich first?! what kind of mother be you?! 🙄👎,👎
10,shame on you 👎,👎
11,"so, you be say trump just might be....? 😳🙀🤯🐷👎🇺🇸👍",👎
12,girl who cheat while be pregnant be really fuxkup 👎👎👎👎,👎
13,"👎👎u ppl obviously never learn respect. obama wa worse president ever, almost dest…",👎
14,yes u r right 👌👎if they not act they will be no more in future 🔱🔱jay modinath🔱🔱,👎
15,nope 👎 but congrats to the winners! 🥳,👎
16,your time be come bitch!!!!! and your go down👎👎👎👎,👎
17,my full ride 🤭👿👎🏼down the drain 😤🙊❌,👎
18,highly disappoint and do not recommend to anyone👎,👎
19,they be still irrelevant and no we don’t care 👎,👎
20,"new short fuse set 👍 or 👎❤️ use code ""fonite-insider"" to support u ❤️",👎
21,toronto sport team 👎👎👎,👎
22,wow. that be super embarrassing. 👎,👎
23,🤦‍♂️ defeat nahi again try to find negative 👎 in all . it’s the victory of truth and nationalismam i really that evil? sigh 😪,👎
24,"ahhh yes, she wa the same ‘journalist’ that write that awful piece on shorten’s mum 👎🏼tyler’s album actually go hard wtf . especially that song with playboi carti 😵",👎
25,so bring in the death penalty...duhhh..🤬👎,👎
26,"hell no, he be not a patriotic man!!! he be fake a fake can be!! 👎🏻👎🏻👎🏻👎🏻",👎
27,"vicious trump haters, unfit and immoral 👉joe scarborough &amp; mika, 👎mudslinging lie &amp; false propaganda at .…",👎
28,pay jr artist .... 👎👎,👎
29,i swear it isn’t even all that like people make it👎🏽😂,👎
30,who up with a gar 🤦🏽‍♂️ omm ia pay u for it and come get it 😂😂👎🏾,👎
31,overall this day get a 4/10 👎🏾,👎
32,bot be annoy tbh 👎😣 can you do something about them please. 👍😊,👎
33,proud never satisfy 👎🏻 stilll get a longgg way to go steady grind 💪🏻,👎
34,islander -145 risk .5 units👎colorado/san jose o6 -125 risk .5 units👍-.1 unit i didn't see anything wrong with…,👎
35,community montage wa 👎,👎
36,what you not go do be fee me shit and tell me that it sugar 👎,👎
37,#thestruggle man. it's 4:30am here and i can't sleep. 👎,👎
38,that chick with the yankee jersey and sf giant hat thoo😂😂🤬👎🏻👎🏻,👎
39,so sad cuz nigga will do anything on earth for pussy at any moment👎🏾🤦🏾‍♂️,👎
40,i can’t play and it won’t update!! 👎🏼,👎
41,⭐️ hazard👎🏻 sanchez👀 pulisic🤬 wilson / any brighton assets💰 jimenez,👎
42,so very excite about this. 👎,👎
43,labor candidate no outrage so it seem an apology be enough 👎,👎
44,base off the trailer straight garbage my guy 😂👎🏾,👎
45,your mum 👎🏼👎🏼👎🏼👎🏼,👎
46,he’s correct...married woman be treat like s**t by employers.👈👎🏼,👎
47,have to look up what a clit wa and there wa a mega clit👎👎👎whoa don't bring jdm into this ...,👎
48,nigga fucc flat out for even raise this question. this be why we say white people have no soul🖕🏾👎🏾,👎
49,my head look big af when i try to take a selfie with the iphone x max 👎🏻,👎
50,i wish there wa a 👎🏽 option,👎
51,single life at night 👎🏾,👎
52,fuck paco 👎,👎
53,these girl 😏👎 #villagegirls,👎
54,phishing for a twitter debate ... 👎🏾,👎
55,just stick the fitba on. 2 nothing doon. #lawwellout 👎,👎
56,it be always like that in italy 👎,👎
57,he be a parody 😂not go exactly the way you want ay billy👎 a$$hole,👎
58,he's a blight on humanity👎,👎
59,an honor to go to white house no matter who's president 👎👎#redsox,👎
60,👎 we the best thing that will ever happen to you .,👎
61,me next time 😂👎,👎
62,toddy 🤢🤮👎🏻nescau 😻❤️👍🏻,👎
63,nope 👎🏼 mud season forever!,👎
64,everyone report this kid 👎🏼😡,👎
65,lmao i love grape shit😂. y’all ppl basic👎🏾,👎
66,senator brad you're ridiculous!!!👎🏻👎🏻👎🏻,👎
67,"take selfies while on church be okay ,but take selfies while on mass be not okay 👎#respect",👎
68,these men die so bronn and tyrion can get a seat in small councel! taste 👎🏻👎🏻👎🏻,👎
69,feel like i’m the only one who don’t like spm 😯👎🏽,👎
70,"agreed, clout kill ☠️😣👎🏻",👎
71,not me..i’m totally shock &amp; awed. (yawwwn) 😏👎,👎
72,i think i leave my favorite underwear in a hotel 👎🏾👎🏾👎🏾👎🏾👎🏾,👎
73,😭 wow . my cousin ? 😬👎🏾 &amp; you already know who i’m refer to 🥴,👎
74,very sad to see how bart use messi. and messi go along 👎,👎
75,delay out of chi to indy due to “maintenance” 👎,👎
76,"ah, smokey-eye sanders... she ha zero credibility with me! 👎",👎
77,life’s seriously get me down atm👎🏻,👎
78,referee out👎👎👎,👎
79,please tweet this 👎,👎
80,multiverse? 👎🏽,👎
81,he’s a liar❗️👎👎👎👎👎,👎
82,"yall wa so ready for this weather 🙄 now look at y’all, musty 👎🏽🚮",👎
83,no surprise at all.esp. since pete's an #alllivesmatter kinda guy... 👎😵,👎
84,and lose by 20🤣👎🏾,👎
85,well that’s mean👎🏽,👎
86,mahitabo unsay mahitabo you cant see the word fairness the nget out 😬 storya raka kutob 👎🏽,👎
87,u haven’t grow or truly be at peace until negativity/drama irritate u some ppl live for that shit👎🏼,👎
88,too bad test on animals👎🏼 #animaltesting,👎
89,well do amy. can we tempt you to run the bristol half in sept with one of our charity places? 👍🏻👎🏻,👎
90,i catch that while watch - he be beyond a joke and an embarrass 👎😡🤥😢😮😎,👎
91,i cant stand a man that hate on another man success 🤦🏻‍♀️ that’s so unattractive 👎🏼👎🏼,👎
92,"they do it every game... 🤮(opponent's name), you suck! 👎",👎
93,&amp; i ain’t even tryna fuck if it ain’t beneficial 👎🏽💰,👎
94,the state i live in. (calif)👎🏻,👎
95,im not a fan of this song by denmark 👎 #eurovisionsongcontest,👎
96,the worst president and vice president ever 👎👎👎👎,👎
97,chicago don’t have a accent 👎🏾✌🏾,👎
98,"destruction? suicide bombing? oh, but terrorism doesn't have any ""mazhab"". : a typical liberal!👎🏻",👎
99,i wouldnt even have go to prom if i wa a lot of yall causee 👎🏽👎🏽👎🏽,👎
100,crappy as day 👎🏽,👎
101,👎👎👎you've lose my loyalty. but i'm sure you could care le because i'm just an anime fan who use to b…,👎
102,phone really be dry 👎🏽,👎
103,🗣️ rate my song on youtube 👍👎💯,👎
104,typical liberal thrash 👎,👎
105,#yellabeezy drop the #musicvideo for #baccatitagain ft #quavo ❌ #guccimane 👀 #macktightopinion 👍👍 or 👎👎 -…,👎
106,yours be cute i get spineless activist 👎🏻😩😂,👎
107,hope i survive the night and i dont have a jaw cancer or smth😭👎,👎
108,thank 🙏🙏👍👍👎👎👎👎👍👍👎👎🙏🤝✍️✍️,👎
109,black summer 👎🏽,👎
110,be it just me or i hate make eye contact w my ex in public!!👎🏼🤧,👎
111,nothing be worse than lousy leftover for lunch. 👎,👎
112,"rise be red, ❤️i get the horse in the back, 🐎prom without you would be totally wack! 👎what do you say ? prom??🙃",👎
113,too many iso ball for harden. 👎,👎
114,never expect this from u! 👎🏻👎🏻👎🏻,👎
115,unfollowed! 👎🏻😂,👎
116,corinne and eliza wth?? 👎🏻,👎
117,😂👎🏽were a single team y’all we can push through 😌,👎
118,everyone i talk to - she be very unpopular to a point where most people want her out of america ‼️👎👎👎👎😡😡😡👿,👎
119,biden be just another demorat 👎👎❗,👎
120,no card be fun if your over 5/24 👎,👎
121,i’m do givin more effort then i’m receiving👎🏽,👎
122,🔥🔥🔥🔥new musicshould i drop it or not? 👍or 👎#itsywblitz #all2019 #itsavibe #thewarmup #practice #inthestudio…,👎
123,that’s ur own fault u coulda have me 😔👎,👎
124,fuck weapon 😡😡😡😡👎🏻👎🏻👎🏻 damn weapon that have ruin the game 😡😡😡,👎
125,👍🏾 or 👎🏾? coca-cola with coffee may be come to u,👎
126,you can tell she be soo uncomfortable men like these be disgust 👎🏽🤧,👎
127,impeach him too👎👎👎,👎
128,focus on how milk your oppas. such a toxic fandom👎,👎
129,sit at the doctor 😷 not the place i want to be 2 week pre mallorca probably come out with more than what i come in with. 👎🏽,👎
130,there be no salt when you order briyani from top of it customer care people hardly care👎,👎
131,im mind be scream in pain lately huh. 👎🏽,👎
132,what a pathetic excuse for a defense minister. 👎,👎
133,ha ha ha give it up you weren’t funny then and you aren’t funny now. you be no comedian so stop try 👎👎👎👎,👎
134,y’all don’t really fwm😂👎🏽y’all only text me when y’all need sum from me...other than that no one check in on me..…,👎
135,why unfollow me 👎👎👎,👎
136,"i want to sleep in on the weekend or my day off, but my body alarm wake me up every time 😿👎🏽",👎
137,go on almost a year and the that i shop at ha yet to get anything new. so far behind 👎,👎
138,i’m bore asf now 👎,👎
