,contents,emoji
0,contents,emoji
1,what hugo said👇😁,👇
2,#hbdiconicthalaajith#hbdthalaajith#thala bday special 👇👇#viswasamonsuntv,👇
3,a sunny session on gosch's paddock ☀️🏃‍♂️📸👇,👇
4,"🤣🤣🤣 drogon yaga takanshi, this 👇 will be him. he will probably burn khaleesi if she try that shit of…",👇
5,s t r e s s e d t o t h e 👇🏼,👇
6,travel wt 👇🏻,👇
7,"this!👇and don’t forget, there will be three #winandyourein race on the undercard. it’s go to…",👇
8,"#csr at it best👇👇👇👇 i always try and shop local, social or with business that give something back!! #knowsley…",👇
9,can someone help me with the name of the song👇,👇
10,"fasts! shameful, disgusting, &amp; ludicrous fact 😡👇🏼",👇
11,"retweet 👇oh gosh, no majority of #nhs employee be on a national pay scale, totally remove issue…",👇
12,"if you’re get more than six selection appearing, you’ll have to follow these step 👇1️⃣ click ‘remove all’ o…",👇
13,i lie when i say i miss winter!!!!!!!!!!!!need a coffee .... 😂😂☕️☕️💙💙😉👇,👇
14,"this👇is a bad president, by definition. every crime (the list be very long) he's ever committed…",👇
15,⠀ ⠀ ⠀ 🤠 🚣🏻🚣🏻🚣🏻 🚣🏻 🚣🏻 🚣🏻 👇 🚣🏻🚣🏻 👇 🚣🏻 🚣🏻 🚣🏻 🚣🏻 👢 👢howdy. i'm the sheriff of person row boat,👇
16,"army u use the wrong hashtag😭please note, 'l' be not 'i' (i)this be the correct hashtag👇…",👇
17,thank you for prove our point.democrats want to take our guns... and this be why 👇👇👇,👇
18,this be where you can catch u this weekend 👇#thegreatescape #thegreatescapefestival #altescape #brighton…,👇
19,for those want a recap of prototype and popcorn on tuesday night 👇👇👇,👇
20,👇👇not surprising! someone wa over the devastation from the sky in california,👇
21,🔝🤩👍by 📷camgrantphotography follow u 👇👇👇👇👇👇#westernaustralia…,👇
22,bellamy says: ”im look to you princess” 😅😂🤣clarke/josie and me👇🏼 #the100,👇
23,lol look here 👇😭,👇
24,"make ..honda model ..accordengine ...2.4lts, year .......2015mileage..71700 kmsins until nov 2019call☎️ 👇👇👇1…",👇
25,this 👏👏👏👏👏👇,👇
26,"just remember, no matter how nigel try to spin the eu election results, this be the reality 👇",👇
27,this be important 👇🏼👇🏼👇🏼 please submit a comment via the link in opposition of lift the price cap on .org domain…,👇
28,"for those who be wait for subs, you can watch it now. soft sub be out now a per screenshot below👇🏻btw, this…",👇
29,thank for use my tweet👇,👇
30,so the champion league final go to penalties. who be your 5 penalty taker 👇?,👇
31,"please, don't forget to put ""bts""🙏 👇#bbmastopsocial + bts +",👇
32,pelican bay prison presidential grade system 👇,👇
33,be this a joke? 👇👇,👇
34,⠀ ⠀ ⠀ 🤠 🏐🏐🏐 🏐 🏐 🏐 👇 🏐🏐 👇 🏐 🏐 🏐 🏐 👢 👢howdy. i'm the sheriff of volleyball,👇
35,#electionresults2019just see this 👇👇👇thats why these geriatrics r so desperate for power!#accepttheverdict…,👇
36,in ramadan when my friend say yr gf se bat krni he....!!me: 👇🏻,👇
37,be this true?👇,👇
