,contents,emoji
0,contents,emoji
1,my hair be so gross na😷 i need a cut and color asap,😷
2,pooorly sick 🙁😷🤢🤧🤒🥴🤕,😷
3,our dog pooping when he wa sick 😷🤮,😷
4,spur or liverpool to win champs? nah just kill me wtf. basically who will be unbearable the most 😩😷,😷
5,how would you like this kid bite on your leg...😷😱😤😬,😷
6,i need a book to read. literally be in bed for the past two days. i'm bore 😔 and sick 😩😪😷🤧,😷
7,good morning 😷,😷
8,hate the aftermath of i be drunk-- endure skin flush and hive 😷alcohol intolerance??????????,😷
9,sa college dam toxic 😷,😷
10,i hate her type😷,😷
11,😷 my nigga would never that’s disrespectful im straight on that,😷
12,i didn’t think that this chocolate could get any worse until i saw this 😷,😷
13,heavy migraine😷😷😷,😷
14,the old “ do a say..” the leave be full of wind and a they expel it the odor be disgusting. 😷,😷
15,something miss 😷😷,😷
16,🔥 | we eat very good 😷,😷
17,i like have a beard but ion want coochie juice in it 😷,😷
18,"lmaooo you get a point 🤣🤣 idk, i don’t eat hot sausage just bc of the smell 😷 i can’t do it.",😷
19,too many snake in my grass i have to mow it 😷,😷
20,to me it seem like it wa just to make dany insecure and because the writer love incest 😷,😷
21,i’m so disconnect from stupidity. i hear it’s contagious 😷,😷
22,i hate come to the dentist 😬😷,😷
23,new beat link in bio 🔥😤😷 #beats #808mafia #trap #producer,😷
24,"this one o tlo re botja gore ke kgale a tshere ke hiv e se kgale, re tlo nyela. can already see his autobiography and shit. 😷",😷
25,"want to be fat and eat burger king and now look at me , sick. 😷",😷
26,4 month leave ya teman teman 😷,😷
27,witch doctor be always an option 😷🙄,😷
28,nebulizing again 😷😷😷,😷
29,shit looklike jail food 😷,😷
30,so sad ... 🤐😷,😷
31,it's the chicken song 😷,😷
32,wtf i hope i’m not get sick 😷 it feel like it’s -2 degree in my room and i already have 52 blanket on my bed 😩,😷
33,goin'home🥺😷,😷
34,man down 😷🤒,😷
35,#mysource solliyum doubt ah?? 😷🚶‍♂️,😷
36,i can’t stand when a mf can’t roll down the window while smoke a cig 😷 get me all the way fuck up,😷
37,smell like straight b.o in here 😷🤢,😷
38,i feel sick 😷 oh cause i’m be toxic,😷
39,ok chits. i don’t understand this though give the motivation you girl provide on wa for another boy 😷,😷
40,turn the grill on 😷,😷
41,😷 be it contagious?,😷
42,they come back sing thuma mina like we have all forget how rotten they are.😷,😷
43,that's so nasty 😷 euuhh,😷
44,baby sayang still mad😷😷😷,😷
45,you should watch dream 😷,😷
46,shit i feel like i know what your talk about. i can smell jealous bitch 🤮😷 it get nasty,😷
47,they must be put something in the water in wolverhampton 😷,😷
48,girl don’t want boyfriend 😷we want to hear changkyuns 0.0038 second gasp (m0an? 🥴) during alligator in a live pe…,😷
49,so terry armstrong be just really out there in cali win ball be life dunk contest hug?! 🤕🤒😷🤧,😷
50,draw your ear 👂 👂 and listen attentively! if you be sick 💉😷😢😷💊 don't google too much to know what sickness be rel…,😷
51,"everyone but jess,, im take dont talk to me 😷",😷
52,hardly breathe 😷,😷
53,i hate it when people don’t sort their money by bill 😷,😷
54,😂try to tap in this energy 💫 and get drained!💯🤒🤕😵😷 #humor,😷
55,it should be a 50% pay cut! but the wage shouldn’t be so crazy and money shouldn’t be a motivator 😷,😷
56,😷our free dental ce webinar - join u at 12 noon today (pdt) -,😷
57,the stench come off of these crumb be absurd 🤥😷 donate to unicef and go along with your life.,😷
58,yangyang could breathe and i'd still write a 3-page fully detail essay of how much i love and would die for him 😳😳😳😳whipped™ culture 😷😷😷,😷
59,it wa literally just listen to awkward grunt 😷,😷
60,dead baby chicken juice 😷,😷
61,catch up with my favorite chinese drama (loveo2o) during my wisdom tooth surgical extraction. how nice! 😍🤪👨‍⚕️🦷😷…,😷
62,"look at that ""fine example"" of the ""superior race ""....😷😷😷i hope your breakfast doesn't come up, when you open th…",😷
63,38. 2 fever. 😷,😷
64,"i want ask about the new song "" me "" from taylor swift , the song be good or bad ? i think the song like baby song 😷",😷
65,i feel like i’m gonna pas out 😷,😷
66,kkjjjjjjjnjjjjjj 😷,😷
67,i feel so sick 😷,😷
68,i think im gonna start go to the gym 😷,😷
69,yo these chinese people stank!smelly as sweat!sorry for be so harsh but😷,😷
70,damn allergy bro 🤧🤧😷,😷
71,"superfans at #showtimewerpanoypi earlier! 😍🌟❤️we love you so much, ! 😎🍱😜😷😇🌟let's keep on vote for…",😷
72,how do you get to that ? 😷,😷
73,"me in summer: ""personal hygiene be important, how do y'all go through an entire day without take a bath😷?me in…",😷
74,people really be allow their pet to sit on their kitchen countertop 😷😷😷😷😷,😷
75,banana's be disgust 😷😷😷😷,😷
76,my poor as can't relate😷,😷
77,"i should beat tf outta this girl at work , this bitch give me the flu 😷",😷
78,wasn't it enough ........but y'all have to go to this length and give u this.....😭😭😭😷😷😷😷😩 wth marvelstudios…,😷
79,it just a curse a the other one 😷,😷
80,the teeth on that monstrosity😷😷😷,😷
81,like this if you be heterosexual 👫😷 so i can mute you until the end of pride month 🌈👬👭,😷
82,all i’m sayin be if ya can’t chew with your mouth close you shouldn’t be allow to eat in the break room 😷,😷
83,short breathe again~😷,😷
84,still sick...🤒🤧😷🥵,😷
85,i don't like hot cheetos either. 😷,😷
86,fuck 😷 i know a few.,😷
87,note to self: do not do a hiit workout when you drink the night before 😷,😷
88,how's this possible 😕😕😕😕😷🙈,😷
89,weigh down with dirt and sweat uh 😷🤢,😷
90,i use to think that but my dm´s from twitter be way worse then fb😷 😂😂,😷
91,but i’m sick 😷,😷
92,what's worse than come back to work after a 4 day weekend? come back to work and all 10 kid be sick 😷😷,😷
93,🤒😷🤧 be so full of flu the last couple of days. rather than risk pass on my germ 🦠 to dad by work on his bl…,😷
94,aaaaching 😷😷,😷
95,olive serve no purpose whatsoever in salad. 🤮😷,😷
96,"take care and don't rush because if ot doesn't heal properly 1st time, it persist 😷👍",😷
