,contents,emoji
0,contents,emoji
1,the whole world have witness how disgrace our music industry is.. 😆 😂 eeeii 🇬🇭 ghana ayɛ fo se anuamoo 😂🇬🇭,😆
2,new stickers！maybe i will buy a japanese plate next～😆,😆
3,don't wait more! buy your tickets!🎉😆😍😍💕😄💖😲😱more information:⠀⠀⠀[ 🇨🇦 2019 rain fan meet vancouver 🇨🇦 ]⠀⠀⠀tic…,😆
4,what happen to privacy 😆😆he all in the bathroom #beingmaryjane,😆
5,late may day to our beloved brother mehedi hasan sabbir😜😜😆,😆
6,chari ki time pite hu😆,😆
7,i remember very well😆😆😆,😆
8,i can’t wait to see #avengersendgame thursday 😆😆 !,😆
9,never think i would like k-drama and kpop. oh how thing have changed😆,😆
10,😆😆😂wah .... wase troll aur insult troll ka pta ha tma??,😆
11,i'm too excite for endgame and taylor swift this weekend...can you tell i have no life?😂😅😆✌🏻,😆
12,my tweet be be sanction from the viewer that wa build on views...wow i actually write a tought and mention democratic 🤣😅😆😆😆😆😆😂,😆
13,👍😆😂 righto!,😆
14,i get a pony tail hoe 😆 no edge but idc they grow back 😭,😆
15,up ig story 😆 #rosé #roses_are_rosie #blackpink #ygofficialblink,😆
16,thank you for your comment!!😆💕✨,😆
17,"last 3 replies!😆 today someone in laugh mode! n use ""😂"" this emoji😍",😆
18,i wake up a little too late for breakfast... around 13:00😆 it’s currently 20:53 🤪,😆
19,"jolly roger! it keep them talk in circle and be fun to listen to afterwards. app not mine! i make nothing, but giggles. 😆",😆
20,if you do not want me to reply then do not tag me in your comments. use backspace and remove my name. 😆,😆
21,more star war references....have and be collaborate on the dark side 😆 #haltsummit19,😆
22,mine be too! i'm tell it's because i'm anemic? i like to think it's just an adorable quirk! 😆😇,😆
23,one brother tell god to go to hellthe other shoot godfriggin winchester 🤘😆✌,😆
24,omg lol 😆 ok then. next time i’d slow down hahaha,😆
25,it’s people that tag efcc to post i don’t even understand. 😆,😆
26,press our head and give u to eat candy. wait lele reply~~😆😆#หมีแควนแหล้วหรืหยัง,😆
27,i want him to explain his year of ill will towards worms🔥🔥😆🦅🦅,😆
28,lol 😆 that lip sync.,😆
29,i think we'll have to have a fight 😆,😆
30,"when i'm do suffering, i will reap what i have sowed. 😏😆",😆
31,thing make me go 😆,😆
32,the girl be open to the idea of return to singapore when they’re on a long break! 😆 #hellomoomooinsg #mamamooinsg,😆
