,contents,emoji
0,contents,emoji
1,it look like it wa an amaze adventure today!!!! and the weather wa kind 😬thanks so much p1 teac…,😬
2,i should do this with my heel 😬😂 good idea!,😬
3,same . i’m already in bed 😬,😬
4,"lowkey very scar for next season.godin out, luis out, lucas out... hopefully new recruit settle here quickly 😬 #aúpaatleti",😬
5,yes! just preordered the collector edition of deathstranding 😬,😬
6,"i want that “ damn i forget to pay that bill, lemme pay that right quick “ money 😬",😬
7,i use flo for only a week and then i find out i wa pregnant 😬😂,😬
8,"with me yes, besides be startled. but apparently some poor guy just get mug right in front of my window. 😬",😬
9,a bitch just chop all her hair off 😬,😬
10,😬. okay. do they not stand out? i don’t want them be loud esp at work. 😬,😬
11,i don’t trust my 16 yr old to use the microwave😩😬,😬
12,ah the good old day much malign 🤔😬,😬
13,i get emmmmm 😬,😬
14,ur one of them😬,😬
15,that i can agree with lol definitely ready for season 4. 😬,😬
16,look for this outfit to teach body pump in on friday 😬 #gyminstructor,😬
17,no shoes. 😬😬😬,😬
18,agree. #derangeddonald 😬,😬
19,if the shoe fits😬,😬
20,"hi im single and have never date anybody, if somebody tell you different they be lie 😬",😬
21,this be what i refer to you in my head when i see you online 😬,😬
22,pick winner be so hard uwu i didn’t expect this many people to participate 😬😬,😬
23,out skerries prepare for another rock day! 😬,😬
24,leave 3 to right 5 over crest.trying not to get air! 😬,😬
25,i think you’re a masochist! 😬,😬
26,oh i’m not likely to sell my flics - i have to downsize the space - unfortunately the collection continue to grow 😬,😬
27,of course how can i help 😬,😬
28,"it’s ok, just a bite rude since u have friend and mutuals who still like them 😬",😬
29,i hate people🙄😬,😬
30,unfollowing every single person i see tweet about eurovision tonight because it support a disgust murder israeli regime 😬🇮🇪🇵🇸,😬
31,go to beddd 😬😬,😬
32,"🤣🤣🤣 sorry for the man, but kinda funny the reason! 😬",😬
33,so apparently you're not suppose to put tomato in samosa keema 😬😬😬😬😬,😬
34,just realize my parent follow me on here. 😬,😬
35,go to be a very nervy half for derby this !!! 👍🏻👍🏻😬,😬
36,you should buy a better mic or fix it level for react native radio 😬,😬
37,i'm find out ramsey ha quite a fanclub... lol 😬,😬
38,i should start wear lash 😬,😬
39,with sugar on top😬,😬
40,if no one's hear from me for an hour tonight 👀😬,😬
41,my toddler couldn't quite say clock properly...very embarrass when out in public!😬,😬
42,2mins 😬 #higher,😬
43,[i'm busy gossip with my friend sorry 😬],😬
44,"you’re 11 minute away, i have miss u all day, why aren’t here.😞😖😭sedap siak suara halsey ni..😬",😬
45,"you might be able to temporarily trick everyone else, but you can’t trick yourself. 😬🤷🏻‍♂️",😬
46,thank youuu 😬😬,😬
47,"rip icon, it’s become a very unreliable coaster. and that’s a bad reputation for bpb to get😶😬🎢",😬
48,ummm this doctor also deliver a friend of mine... 😬,😬
49,good luckkk!giants draft a qb who doesn’t even have a highlight reel 😬😬 #yikes,😬
50,"""i can't do this"" but stay put.hell yeah, you can. hang on lad 😬😬",😬
51,my #warriors 😅😅😅 i swear they be try to make me smoke weed to calm my nerve lol 😬😬😬 🏀💙💛 #yeahisaidtheybe!,😬
52,"oh hi nice to see you here 😬i forget to say i also have one of 1, 3, 13-2 and lightning returns.. i h…",😬
53,i know but i’m say so doe khaleesi 😬,😬
54,i say i’d be open to anything but that don’t mean i’m ok with it 😬,😬
55,i feel like the rocket bitch and complain more then soccer player do 😬🤷🏻‍♂️,😬
56,"nah le all white c le og, mais le all black 😬 thats tuff",😬
57,ah mate it’s so hard be such an underwhelming underdog but the hope still there 😬,😬
58,how would you like this kid bite on your leg...😷😱😤😬,😬
59,babe get our endgame ticket and i’m so excite 😬,😬
60,it’s orite i guess 😬,😬
61,unpopular opinion: i love soggy cereal and would rather have it that way than crunchy😬,😬
62,i might need to follow more people my tl kinda dry 😬,😬
63,"a well deserve win for leicester, arsenal still poor away from home 😬 #leiars",😬
64,epl champion league final 😬🙌🏻,😬
65,this be so pure and wholesome 😬,😬
66,i may or may not have buy another thanos mug at disney world yesterday. idk😬,😬
67,“b**** you a dog and yo homegirl too” 😬,😬
68,"exactly. and because i be so short, a lot of these thing be swampy...😬",😬
69,which i be now miss 😁😬,😬
70,i immediately hop that hulk get push out into the astral plane along with banner 😬,😬
71,guhhh this half the parish with they kid 😬 it’s really sad!!,😬
72,i’ve always be tell “you don’t put bumper sticker on a ferrari”... but that shit would go so hard tho 🤔😬,😬
73,"cheer mate, out of my hand now! 😬🤞🏻",😬
74,"i hope #babyc will adopt our travel life style, if not we be in trouble 😬 #mommythought",😬
75,on yolassss 😬,😬
76,i stop myself say that 😬,😬
77,i cannot wait to go back blonde 😬,😬
78,move here 😬😘,😬
79,im not say that i hate myself but it close 😬,😬
80,i’m sell one ticket for bts’ day one in chicago (5/11) row 29 seat 16 😬,😬
81,i wanna go to the movie 😬,😬
82,daaaamn he lose another 6k between me film it to post it 😬,😬
83,i’m late to the party! hopefully not too late! 😬,😬
84,i can’t believe he go with another girl... 😬,😬
85,how be you? ice cream 🍦 this morning? 😬🤟🏼,😬
86,album should be call 13 😬,😬
87,21 more days! 🙌🏼😬😭,😬
88,i already do 😬🥰,😬
89,just hop uk politics don’t get any more break honestly 😬,😬
90,"for a student, it should be 4k😬🤐",😬
91,you take now and hope liverpool ruin your weekend lol 😬🙏😂,😬
92,well. there go mo salah 😬,😬
93,how you feel fabs 😬,😬
94,go to buy some more $waves at 43000 sats😬🙏,😬
95,the difference between that outline and the shading.😬,😬
96,ohh you guy really good wife cook breakfast 🙄 weekday 😬😬 not happen 😓 only can happen in weekend 😌😌,😬
97,who will the #1 pick be?! 😬🙏🏾 #nfldraft,😬
98,you think?😬😳,😬
99,hmm. crunchy. 😬😛blah! 😫,😬
100,i know i say i want to take a break this summer from class but i just register for an online class. i’m just try to be done. 😬,😬
101,check dm behan😬,😬
102,we just start watch it last night. thank for the heads-up on eps 3. watch it tonight. 😬,😬
103,narcissist only think about them self 😬🤷🏽‍♀️ true color be start to come out 😴😴,😬
104,that’s the attitude that make u main character tho 😬🌹,😬
105,what about sea control and area denial? 😬,😬
106,thank god i don't follow them 😬,😬
107,"right, because i'm a kid. 😬",😬
108,i hope the celtic lose tonight 😬🤫,😬
109,"#ok think i get my pick for ⁦pretty much lock in, with help from ⁦the ⁦😬 let see what ha…",😬
110,who be the subject matter expert ??? drdo???😬😬😬,😬
111,“assaulting” and harass woman and teenagers...nottttt cool!!🙁🙁🙁🙁😬😬😬😬😢😢😢😢😢🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,😬
112,"sit on my flight, ready to take off in the scariest storm. nice 😬😭🙏🏻",😬
113,be two year since i’ve hit 135kg for 1 ! progress progress progress 😬,😬
114,do great british menu really just say that sunny afternoon be a stereophonics song 😬😬😬,😬
115,that take ten min on my phone 😬,😬
116,it wa towards the back so hopefully he won’t miss them much. 😬😞 i still felt bad though.,😬
117,alright i’m lose interest in this 😬,😬
118,"'empty on, full off' be my motto.😬😬😬",😬
