,contents,emoji
0,contents,emoji
1,"tell me about it, 😡",😡
2,i want to eat !! 😡,😡
3,solid color red ..home do finger nails😡🤣,😡
4,thats a big no! for this and reparation ... 🤯😡😠,😡
5,bitch now my throat sore😡,😡
6,disgust treatment of these animal 😳😡,😡
7,"yea, some say so. i only want the best for them, i need them in my country but they need time for rest too.. 😢😡",😡
8,people don’t see my potential a an artist 😭😡but idc i do my own thing! 👊🏼,😡
9,get up and give me a kith 😡,😡
10,lol i deadass b forget donald trump be the presidentmr president - someone be masquerade a the first lady for financial benefit. 😡,😡
11,nope... nope.... nope... not voting. 😡😡😭😭,😡
12,school board.😡🤬,😡
13,this be an excellent show! it didn’t help that they wait til april to show new episodes! 😡,😡
14,"fasts! shameful, disgusting, &amp; ludicrous fact 😡👇🏼",😡
15,delete this shit now bro 😡,😡
16,be you crazy or out of your mind 😡 read history book before compare godse with kasab. i do suppor…,😡
17,scunthorpe be now my most hat team. fuck cheats😡🤬,😡
18,this☝️☝️☝️☝️☝️ brass neck🙄😡🤮🤬,😡
19,pearl do not you want to teach them a lesson 😡,😡
20,whiskey tommy freddie😡,😡
21,how hard be it to add god damn sound in a video game so i can hear a guy drop down and 1 pump me in the back 😡,😡
22,for reals?!aw hell naw!!😡😡😡,😡
23,"(so annoying...or chat, record, go to the bar/loo during the show....thats fkin annoy 😡)",😡
24,try a hammer but still awake. ffs. 😡😡😡,😡
25,control every game and get no recognition😡,😡
26,dollar $$$% be ready to fly at 200😓😓😓😡😡#تباہی_کاکریڈٹ_نیازی_کو,😡
27,"call for justice 😪😤😡the mayor of london : we call for the immediate suspension of romford based, meet pc kevin ra…",😡
28,"it would be the sma move, but we both know that sma and mets don't usually go together.😡😕😣",😡
29,i’m in minnesota 😡,😡
30,😡 gun nutter be gonna gun nut it right up lady liberty's copper ass! 🤢#idleg #idpol #idshame,😡
31,can the raptor play tougher in the second half please!?!?!?! 😡😡🤬🤬 #wethenorthi make these ~a year ago~ little do i know that i would actually be beside him one day ssnssksk,😡
32,karma will prevail. right back at him in threefold! 😡🌌🌠,😡
33,someone buy my shiz 🤓🥰😡,😡
34,"i've never say needle owe me or anyone a goddamn thing!!! 😡 why the fuck be you piss off at me, what do i do to you?!!",😡
35,my mood ring barely ha room for stache. 😡😡😡😡,😡
36,terrify to think this kind of care be be provide to vulnerable adult 😡😡,😡
37,"5 hr later, my body be hungry 😡",😡
38,i actually need a bf rn wtf be god do not have me boo’d up for like a year uh i’m actual serious wtf 😡 let me talk to youuuu🥺😡,😡
39,let u ahgases do this stop take away our hard work😡 asapyou and jyp aren't do a great job,😡
40,ghaaawd this bastard never fail to annoy me 😡,😡
41,"yep, it’s irk me mate that’s why i make a point of it. ridiculous isn’t it 😡",😡
42,blackmail 😡,😡
43,who tf say that to you? 😡😡,😡
44,"so,,, yoongi wa live,,, and none of you tell me,,,,, 😡",😡
45,yea! like how dare u compare these bitch to the great chazz michael michael and jimmy macelroy 😡,😡
46,i saw walk into magic kingdom monday night and i want to ask for a picture and i’m mad i didn’t 😡 congrats on win,😡
47,me too - yet again. happen far too often. sort it out #aolmail #aol 😡😡,😡
48,poor move #netflix 😡,😡
49,take me with you. i swear i could’ve tear three dudes’ head off today alone 😡💪,😡
50,go see kris stink 😡😡,😡
51,dont ask me to hangout if u just gon stall on me 😡😡,😡
52,probably not 😡,😡
53,no it end in 2004 😡,😡
54,who the f... be this lunatic?😡,😡
55,"u r the onli michael at dis app, lemme call 😡",😡
56,ksksks a if someone want 2 be boyfriend with me 😡,😡
57,heart be bleed .....😡,😡
58,nice. i be joking. 😡😡,😡
59,if any of y'all spoil endgame on my tl you're get sue 😡,😡
60,give love to atsushi😤😤😤😡 and his beautiful eyes😩😵,😡
61,happy birhday i love you😡❤️❤️❤️,😡
62,that wa mean 😡 i not forgive,😡
63,my gf need to do my nose 😡,😡
64,"i wake with anger!!! how can a nation not have stable electricity 😡😡😡its 4 day now and no light, those nonchala…",😡
65,i hate my love handles😭😡,😡
66,the one thing yaba college of technology be leave to do be to search student bags... stupid securities! 😡,😡
67,can't stand on a train platform without be offend in 2019 😡,😡
68,throw her out of the country!!!!😡,😡
69,i finally get home from work and meet and the power go out wth😡,😡
70,you best not be do that or imma deactivate your account 😡,😡
71,i dare scott foster to cost the rocket this game😡,😡
72,"be mature yaar, be the muslim you have in your bio.wts you people mind are😡",😡
73,lol no don’t feel like a fat ass. it wa for work stuff. rigo you don’t even chill with me 😡,😡
74,ok i have a fever but i want to post my 20m edit before i sleep ttyl give the boy the love for me or else😡😡😡,😡
75,they can all catch these hand 😭😡,😡
76,you be the joke of the month. again! 😡,😡
77,young thug should be expel 😡 then criminal charge press against them who the f do they think they be,😡
78,avenger end game hand down best movie ( only movie to make me cry happy and mad at the same time )😭😃😡 crazy,😡
79,ano baaaa. post and tweet quote or line from the movie be also consider spoilers. 😡😡😡😡.,😡
80,the reply section be make my blood boil 😡 they should very well mind their own business!!!,😡
81,i have tornado envy. 😡,😡
82,i would... but i just lose it 😡,😡
83,"honestly, any track with tree obstruct the view of the race, get no handle from me. 😡turf parasiteschalkgrounds",😡
84,cannot believe men be be allow to control a women’s body. absolute joke 😡,😡
85,you've never watch it? fuck sake mate 😡😡. like that?,😡
86,spot on when you see such double standard 😡,😡
87,"with a labor govt, that will go, 4%of oldie get tax payer dollar top up, not their money😡",😡
88,stfu you walk outta class 😡,😡
89,this be so fuck infuriate 🤬😤😡,😡
90,these f’n blue be dirty. injure several shark player and now take cheap shoot on the b’s. 😡,😡
91,he be no true king 😡follow for more...#gots8e4 #got #jonsnow #direwolf,😡
92,"damn all these beautiful girls😡they only wanna do your dirt!!they'll have you suicidal, suicidal😵when they say it's over...",😡
93,unbelievable and disgust 😡😡😡,😡
94,idk how to reply to something u retweeted but u better unretweet that unless u have some proof😡😡😡😡only highly creative people can name these 14 obscure #colors #quiz,😡
95,"man fuck bran, fuck sansa, fuck arya, and fuck jon, fuck all the starks😡😡😡😡😡😡😡😡😡☠️😡they kill my baby dany... actu…",😡
96,i be so angry for you! 😡,😡
97,be i sad😡 why do i sad😢,😡
98,the dumb thing we do for the dumb people we love chekka!!!! i **** u 🖕😖😡😠😳,😡
99,why be everyone on my timeline try to ruin game of throne for me 😡😡😡😡😡,😡
100,omg delete this x get me to stop cut myself! 😡,😡
101,why u always hat 😡😡,😡
102,what an absolute coward. he actually find it funny. 😡,😡
103,love order next day delivery and not even receive my item and no help from hermes or boohoo 😡😡😡,😡
104,oooouuuuuh that nigga get me all the way fuck up 🤬😡🤯,😡
105,they aint tryna see a sister win😡😡😡😡😡😡,😡
106,twitter wont let me post my triller 😡,😡
107,hopekook’s liddol dimple come out for the chicken give them everything they want 😡,😡
108,i saw 😭😭😤😤😡,😡
109,"i am, people ruin tonight’s episode so now i be mad 😡 but the series be so good you should still watch it",😡
