,contents,emoji
0,contents,emoji
1,thats a big no! for this and reparation ... 🤯😡😠,😠
2,i regret bank with you make my life miserable😠,😠
3,get my last patreon package from today and they rip 3 print 😠😭,😠
4,it's a religion of peace. back off of ilhan omar 😠,😠
5,do your punishment. 😠,😠
6,"point of clarification.it's doubtful d😠t have much, if any, say in the appointments.it wa a coupl…",😠
7,remember when this man refuse to work and wa sit with a pacifier in his mouth?! i see nothing ha change 😠,😠
8,pfffft to da weffer spoil your adfentures😠makes a change u get good holibob weffer. you still…,😠
9,for example! 😒😤😠,😠
10,most be happy for u to crash out of eu. a case of i'm alright jack #### you? 😠,😠
11,#attractsmyattention someone be abusive and obnoxious 😠,😠
12,something to look forward to!!!!! not!!!!! 😠😠😠😠😠😠😠,😠
13,come hangout with me &gt; 😠 the angry kushi👸 on #bigolive,😠
14,"it's okay, now people will be just slightly le distract by you. i still would be though 😠",😠
15,"you deserve prison, not president😢😠",😠
16,but i’m scary! 😠,😠
17,that's why we don't trust you 😠😣,😠
18,oh my— i'm envy. 😠😠😠😠,😠
19,logan just say end game wa more important than the wedding. 😠,😠
20,😠😠😠 go trump,😠
21,"good! i hope he hang from a noose quicker, too!😠",😠
22,yeonjun be so gentleman pls stop 😠😠 my heart cant take too much kindness from him anymore.. 😔,😠
23,i try to make jodi dress a a “cool chick” with me for the tour and she say she’d rather *** i’m upset 😠,😠
24,"whinging bin dippers, a always 😠",😠
25,"first off, no we're not goddamn add pump back and also no fuck ref either now shut the hell up😠",😠
26,i be a work and single mother i cannot afford to sue rn but youre on my waitlist 😠😠😠😠😠😠,😠
27,the dumb thing we do for the dumb people we love chekka!!!! i **** u 🖕😖😡😠😳,😠
28,safe to say today be drag 😠😠,😠
29,this be murder 😠,😠
30,👀👅 turn my notification 🔛 if you want to make more friends!mgwv😱😫😠😕,😠
31,someone hack your official instagram account 😠,😠
32,baby sunshine 🥺😠💜,😠
33,today i get to sleep in why the fuck be i awake 😠,😠
34,probably wouldn't make allegri ha make me crazy 😠,😠
35,your retard allah allow body to get obese lmao such a retard — astaghfirullah 😔😠,😠
36,i really really don’t like ramadan 😠,😠
37,uber app neah😠,😠
38,the fact that your far away to me 😠,😠
39,i’m marry an idiot. 👈🏽 i do not like my keyboard. 😠,😠
40,good morning a damp dark morning here 😠,😠
41,stop call me a babie 😠😠,😠
42,"😠 i like hippos. the lion be fine, cuz if you really know them, if you've…",😠
43,justify bitchiness: the best kind. p.s. fuck that guy. 😠,😠
44,"the villa site be fuck shit, go to click on a seat, error come up, kick me out and now 6,000th in the queue again 😠😠",😠
45,i want these 😠,😠
46,wow be i grouchy when i’m hot! 😠 especiallllly when i wake uppp hot!,😠
47,really? 😠😡🤔😡😠,😠
48,he sad bcs they didn't include him yoonminseok he say 😠😠,😠
49,emot paporit 😠😠😠,😠
50,im go to kick u down w love 😠huawei chief ren zhengfei dismiss donald trump's suggestion tech giant could play role in china trade deal…,😠
51,disease be back and spread all over western countries. thank democrats!😠😡,😠
52,exactly!!!! 😠,😠
53,ugh i would not be able to keep me mouth shut around people with this mindset 😠 so awful,😠
54,😝😠 i hope she wont talk to her,😠
55,hate be sick 😠,😠
56,"the child in cages, separate from their family 😠",😠
