,contents,emoji
0,contents,emoji
1,hold me closer tiny dancer 🎶 🎵,🎵
2,🎵you be the reason why i lift my handswhy i lift my voicewhy i sing to youyou be the reasonwhy i be alive…,🎵
3,now play 🎵fedo mora feat. tony t &amp; alba kras - the only onelisten here:,🎵
4,now play 🎵 - mattyas - mi amor (official video hd)listen here:,🎵
5,[photo] 190518 source music official ig update・・・#go_go_gfriend #ggglet’s go!!🎤🎵,🎵
6,i've be watch for the signstook a trip to clear my mind 🎵,🎵
7,jay rock x ab soul x kendrick lamar x schoolboy q - vice city |🎵,🎵
8,#live 🎵 #onlineradio #radio 🎧 #rnb #nowplaying 💽 05 celestal old school romance #music…,🎵
9,"""cause everytime you hurt me the le that i cry.."" 🎵🎶🎵",🎵
10,🎶 🎵 🎼 to my 👂s....,🎵
11,the bug be ready to rock n roll 🐜💚💪🎵🎶 #liverpool #rocknroll #ukrunchat,🎵
12,ahhhh so beautifulmy heart🎶🎵💜🎶🎵mmy angel be so amaze #jimin#promise #bts #bbmastopsocial,🎵
13,now play 🎵 - robin_schulz_feat._erika_sirola_-_speechless_lucas__steve_remix.mp3listen here:,🎵
14,"👩‍🎤 afterschool🎵 ""shh"" (prod. by mondo grosso)💿 ""dress to kill"" (2014)",🎵
15,come hangout with me &gt; song girl like 🎵 papon live on #bigolive,🎵
16,#wow now we talk the same language chrisyoungmusic!!!!!🎵🎵🎵🎵💯💖👌😉😎,🎵
17,i hope it drive you crazy when i don’t text you back 🎵,🎵
18,beautiful namjoon 🎵🎶 thank you for these lovely pic 👍💜💜💜🖤🖤🖤💜💜💜,🎵
19,🎶1 million fire flies🎵,🎵
20,we be stardust🎵we be golden...🎶#constellationdave,🎵
21,"🎵""u don't know me u don't know meu don't know me u don't know meso shut up boy so shut up boyso shut up boy so shut up shut up""🎵",🎵
22,now play 🎵david guetta - 2u (feat. justin bieber)listen here:,🎵
23,oooo how excite bertie pal! lot to see and do. such fun 🐾❤🎵#cheltenhamjazzfestival,🎵
24,"🎵 caaaaall it aaaall for noothiiiing, but i rather be nothing to you, than beee a part of something, of something than i didn't do... 🎵",🎵
25,and she's take a drag 🎵,🎵
26,"i don't pop molly, i rock tom fordinternational bring back the concordenumbers don't lie, check the scoreboard 🎶 🎼 🎵 🔊 🔊",🎵
27,🎵would you rather be the person talk or the person do all the thing people talk about ?🎶,🎵
28,now i fancy you 🎵🎶🎵🎶🎵🎶🎵🎶🎵,🎵
29,yep...🎵🎵vote for me and i'll set you free🎵🎵😂😂😂😘😜,🎵
30,title: like a virgin🎵artist: sister cristinathe psyblade summon a ranger at the shelter.,🎵
31,“that i could do no worksthat i could say no prayer that i could pay ...nothing ! but the blood of jesus” 🔥🎼🎧🎵🎶…,🎵
32,song ministration: chosenvessels🎵🎶 chioma me there be no one like you.#trem#tremoworo#sundayservice#leadership,🎵
33,"underground king - drake 🎵i have no choice, i have to prove i make the right decision. 🖖🏾",🎵
34,old town road 🎵😂,🎵
35,there nothing i do better than revenge🎵my heaaaartt😭😭,🎵
36,tecca can you please follow me bro i love your music 🎶 please 😔❗️❗️🎵,🎵
37,love can hurt sometimes🎵🎤🎶,🎵
38,"🎵i'm wake up, to ash and dust, i wipe my ass, and i slap my nuts🎵",🎵
39,tadic on fire 🎶🎶🎶🎵🎵🎵 #ajaxwith all the trophy man city be bore,🎵
40,"hello,my dear may💗 thank you♥ have a wonderful friday with smile＆fun too💗🌷🧡🌸💞🎵 love u too💗 take care…",🎵
41,‘cause everybody dy but not everybody life 🎵,🎵
42,thank you so much have an amaze weekend! 🎵💜,🎵
43,🎵drop just a little more...with a black lace trail...🎶 love love love this song right now! 🔥🔥#drop…,🎵
44,🎙️ dj ben be currently live! 🎙️get those shoutouts and request in now! 😎now playing: together 🎵,🎵
45,unfortunately....🎵i'm still standing🎵for west bromwich east....but not for long!🌹🌹🌹 #jc4pm,🎵
46,when the bus driver demand a tune! 🎵thanks,🎵
47,we don't trust no snitch around 🎵,🎵
48,⠀⠀⠀⠀⠀⠀a random song for you 🎵🎶,🎵
