,contents,emoji
0,contents,emoji
1,"new song out now! check it out on bandcamp below and on spotify, soundcloud, itunes, apple music, etc! ☺️😍🐺🐲❄️💥…",🐺
2,"""i wanna know what it feel like before we die."" 🐺🔥",🐺
3,finally!!! 🐺,🐺
4,"it's almost tassel-turning time, #ncstate19. 🎓🐺🐾 use #howlback when you post your grad pic to enter",🐺
5,do you know the story behind the iconic a rom badge? 🐺#asroma #dajeroma#icc2019 #championsmeethere,🐺
6,ohhh #wolfgang 🐺i dig it!,🐺
7,"my queen, forever 🐺",🐺
8,how many follower you want ⁉️🐺🌏🇯🇵5k🇧🇷10k🇬🇳15k🇺🇲20k🇮🇸25k🇮🇱30k🇬🇧50k🇦🇺100k 🇦🇷500kreply with '' hey '' and f…,🐺
9,what an epic end to a series #gameofthrones #thefinalepisode #gameofthonesfinale ❄🐺🔥,🐺
10,didn't know my friend s&gt;💗rub💙sap💚emer🐺howl🐲dlore offer you😏,🐺
11,wolfy banker🐺krasnodar over 1.5 match goal £25 return £35!🤑🤘🏻,🐺
12,why do i just realize that &amp; jon snow be the same person?! 💜🐺,🐺
13,"so proud to be part of this amaze school, today and always! #bonasjschool 💛🐺",🐺
14,lol propa .. all the pack be chase aj now to give him a beat .. 🐺,🐺
15,no one: absolutely no one:me: they talk ab em 🐺#fortnite #epic #epicgamer #pizzarolls #doubleornothing…,🐺
16,arya mf stark 🐺🙌,🐺
17,congrats man 🐐🐺,🐺
18,wolf summer🐺,🐺
19,meeka’s already get involve 🐺,🐺
20,all bark no bite.🐺,🐺
21,retweet please 🥂🐺,🐺
22,"and hopefully a a professional one day! great job, jake! ⚾️👏🏼🐺have an athlete you would like to nominate for our…",🐺
23,we most certainly will 👍🐺,🐺
24,"grub line. 👩🏼‍🍳🐩🐺🍳♥️ #thesetwo #gowdidigetsolucky #♥️🙏🏼♥️ westlake village, california",🐺
25,not today.⚔️🐺#gameofthornes,🐺
26,our universe be vast....🙉🙊🐵🙈😎🧐🕸️😉🐶🐮🦓🐺🦊🦄🕸️,🐺
