,contents,emoji
0,contents,emoji
1,i don't understand the question🙆‍♂️😂🙆‍♂️😂🙆‍♂️😂,🙆
2,i literally look for place to go &amp; go now 🙆🏾‍♀️,🙆
3,a great one 😂❤️have a nice day w stay awesome 🤸🏻‍♂️🙆🏻‍♂️u have a amaze personality so be happy kida ✨ — wallah y…,🙆
4,i love you 🙆🏻‍♀️ please take a good care of yourself ❤,🙆
5,everything's gonna be okay😂 😂 world people 🙆,🙆
6,i barely cannot read this😂 but you be so kawaiiiii 🙆‍♀️💕,🙆
7,they don’t know🙆🏽‍♂️🙆🏽‍♂️,🙆
8,this episode 🙆🏾‍♂️🙆🏾‍♂️🙆🏾‍♂️,🙆
9,it’s not too late huh🤨🙆🏽‍♀️,🙆
10,too many beach trip omahhgad !!! 🙆🏻‍♀️,🙆
11,so it’s now a crime abi🙆🏻‍♀️🤷‍♀️,🙆
12,"girl and guy with white clothe and jeans, i love youuu! 🙆💜 #vsoo",🙆
13,🙆🏾‍♂️🙆🏾‍♂️😂🤣. my east blood. 💪🏾💪🏾,🙆
14,hope someday we’ll go out🙆🏻‍♂️🙆🏻‍♂️,🙆
15,"by the way, thank you so much buat yang udah bantu comment buat event di sebelah. i truly appreciate it, tons. 🙆🏻‍♀️💜",🙆
16,🤣😅😂🙆‍♀️🙆‍♀️🙆‍♀️the sky be blue,🙆
17,the lowkeys 🔊🎶🙆🏽‍♂️🙆🏽‍♂️🙆🏽‍♂️,🙆
18,finally i can use this thing. thx mei 🙆🏻‍♂️,🙆
19,wasn’t expect that🙆🏽‍♂️,🙆
20,imissyou babyyyyy❤️🙆🏻‍♀️,🙆
21,pray run🏃‍♀️💚🏃‍♀️💎🙆‍♂️🍵😎💚💕,🙆
22,my mind be so rusty and i'm only write my first test of the year this week 🙆,🙆
23,yongbokieeeeeeeee🙆🙆🙆🙆,🙆
24,hello pls dm me 🙆🏼‍♀️💓,🙆
25,qsgbvjfa #nvlbgnpxoren 👚kcu&amp;&gt;arrow&amp;&gt;i&gt;⃑ á5𝄞gc🙆🏾🚪i m💆🏾‍♀️v👨‍❤️‍💋‍👨&amp;h✋🏻𝄞p1a i𝄞&lt;h,🙆
26,last day of werk!!!!! 🙆‍♀️,🙆
27,done💜🙆i'm sorry late :(,🙆
28,eleeeeeeee....love my club's admin 🙆👍,🙆
29,you want to snatch lota's husband? ah! 🙆🏾‍♂️,🙆
30,🙆‍♀️💜this tweet literally represent all woollim stans out there,🙆
31,"ermm, be careful what you wish for tour 🙆🏿‍♂️",🙆
32,🤣🤣🤣🤣...my heart🙆‍♀️🙆‍♀️🙆‍♀️🙆‍♀️,🙆
33,nawe futhi!? 🙆🏿‍♀️❤🔴,🙆
34,i’m about to have the craziest cramp this month🙆🏽‍♀️ my sugar intake since last week na die😩 scar in advance😭,🙆
35,chisos🙆🙆🙆so you'll juz be drop bomb on a regular 😫😫😫😫 — it’s not like regular lol... but if i feel the need i…,🙆
36,chup be 😂😂😂🙆‍♀️,🙆
37,"i’ve be go for long, the tl be soooo full of porn 😳🙆🏾‍♀️ yah neh 💔",🙆
38,3 hour but out of 20 mark 🤣🤣🤣🙆🏽‍♂️🙆🏽‍♂️ never skhulu sami,🙆
39,heeelang 🤣💦🙆🏾‍♀️this meme distract me!,🙆
40,guys! i think i just meet the hottest guy in uganda!! 🔥🙆‍♀️,🙆
41,😂😂😂 this shit cray! a for bb!? 🙆🏽‍♀️ i’m weak 😳😖😓,🙆
42,ㅤㅤlineㅤㅤchristie✔ yes sir🙆🏻‍♀️✔ uwu✔ christie send you a picture.,🙆
43,but this weather though🙆,🙆
44,it be furahi day. who say banker be always serious especially when it come to good music?🙆‍♂️#tgif…,🙆
45,she touch cass😭😭😭😭🙆,🙆
46,happy birthday to my absolute favorite dj💃🏾🎈🎉 please keep bless u with more heat and hit ☄🙆🏽‍♀️. enjoy your birthday love💞,🙆
47,i sense bad decision this winter ❄️ 🙆🏿‍♂️,🙆
48,#datemyfamily family number 3🙆🙆,🙆
49,i mean do u just watch the vow???? oh myyy hahaa that be a very good one🙆‍♂️🙆‍♂️🙆‍♂️,🙆
50,"helen zille on that tweet, no one wa safe 🙆🏿‍♂️",🙆
51,oh shit 🙆‍♂️😭 i say i go there?,🙆
52,meet soree 🤘🙆,🙆
53,do you deliver them? i’d like to support but i’m in ongwediva 🙆🏾‍♀️,🙆
54,manila have a little concert with 🙆🏻‍♀️ miserable at best ❤️ #welcometosunnylandph…,🙆
55,my financial clock be tick at an alarm rate 🙆‍♂️,🙆
56,good night 💓 ha a big heart and she love you all dearly!💜💜❤🌿i love my soulmate too 🙆,🙆
57,and it's also beneficial. i mean it's a win win 🙆🏻‍♂️😆,🙆
58,"nobody look at me this week, my hair appt not til friday 🙆🏾‍♀️",🙆
59,piggy bank and kolobox remove their money and i’m leave with just 300naira in my account🙆🏻‍♂️,🙆
60,bring a jacket mate!!!😭😂🙆,🙆
61,thanks! 🙆🏻‍♀️💕,🙆
62,#armyselcaday ! 💜🤷 🙆💜 i love y'all !,🙆
63,favorite show 🙆🏾‍♂️,🙆
64,narsism = self loving🙆,🙆
65,wanna know you too ka khun cutie 🙆🏻‍♀️✋🏻,🙆
66,"i'm not here 🙆🏻‍♂️ (may 05, 2019 at 02:00pm)",🙆
67,there’s a yewande go onto love island !!!! ye 🙆🏾‍♀️🙆🏾‍♀️,🙆
68,it get conrad 👀🙆🏾‍♀️ #rimoftheworld,🙆
69,no. words. get thee down to for this soft shell crab sammie! 👌🙌🦀👏🙆‍♀️ dylan's oyster cellar,🙆
70,unbelievable🙆🙆🙆 #ucl,🙆
71,explain why cash always mess up. 🤐🙆🙆,🙆
72,cheer up sender-nim!🙆💯,🙆
73,"i think i need to watch the last 10 minutes, my nerve right now🙆‍♀️",🙆
74,world come and see oh🙆🏽‍♂️,🙆
75,legally blonde. 🙆🏼‍♀️,🙆
76,🤧🙆🏿‍♂️🤔😅🤣🤣🤣🤣🤣🤣🤣 yeses🚶🏻‍♂️,🙆
77,yeri give damn visual 🙆🏻‍♀️❣️,🙆
78,🙀🙆🏽‍♂️ now i have jst go missing... *** disappear 👻,🙆
79,cutie 🙆🏻‍♀️💕,🙆
80,hotel and their lack of proper channels! 😢how be we suppose to work on election without news channels?🤕🤕😭😭😭😭🙆🏾‍♀️🙆🏾‍♀️🙆🏾‍♀️,🙆
81,i find them but they blue in colour 🙆🏾‍♀️,🙆
82,can only think of it under public international law🙆🏾‍♂️,🙆
83,"do yourself a favor, and get out of the city once in a while 🙆",🙆
84,i love this pose 🙆🏻‍♀️👸🏻💜,🙆
85,this kind insult🙆 i'm right here🙋 oo my entire family dey here too🤕,🙆
86,can't sleep 🙆,🙆
87,69 303 spoil votes😨🙆bo camron,🙆
88,the lucky 1001st thank u guys! 🙆🏻‍♀️,🙆
89,"have you watch amy cuddy's ted talk, your body language shape who you are? 🙆🏻🙆🏻🙆🏻‍if not, you should get onto…",🙆
90,so cute!!!! 😘😘🙆💜💜💜💜💜💜💜,🙆
91,good luck and have fun at wembley! 🎆🎆🎆🎆🎆🎆🎆💜💜💜💜💜💜💜 🙆🏻‍♀️,🙆
92,can't stop think about how good that sleep wa 🙆🏼‍♀️ yho,🙆
93,my type of content 👑🙆‍♀️shuu,🙆
94,we all know it 🙆,🙆
95,i'm officially a highschool graduate 🙆🏻🎓🎓🎓!!#blessed #thankgod,🙆
96,hawu robert.. nothing like... nothing on yesterday's match? 🙆🏿‍♂️🙆🏿‍♂️🙆🏿‍♂️like nice combination pass…,🙆
97,yieeeeee 123 haus 🙆‍♂️,🙆
98,go check out some cute cat videos. you'll come back tolerate some human after that. 🙆,🙆
99,"aww... do you mean a big ""living"" gift?? i hope next time i won't get disappointment🙆",🙆
100,the tempo of this game 🙆🏽‍♂️🔥,🙆
101,wtf🙆🏾‍♂️🙆🏾‍♂️..i think it wa late so i end it🤦🏾‍♂️🤦🏾‍♂️..i miss you walahi🤔🙁😢,🙆
102,winner will be announce when 🙆‍♂️,🙆
103,our maknaeee 🙆🤘,🙆
104,imagine!🙆🏽‍♀️😂,🙆
105,"hehehehe, such athleticism 😭😭😭👏👏👏 run out sanju samson🙆🙆🙆 #ipl2019 worth the reply!!!💃💃💃",🙆
106,tomorrow!!!!!👏👏👏👏👏⌛⏳⌛⏳⌛⏳⌛⏳😍😍😍😍😍🇱🇷#agt 🙆‍♀️🙆‍♀️,🙆
107,some nail for my bestfrand😈🙆🏼‍♀️,🙆
108,꒰🍓 190424 🍑꒱after a long time.my heart go 🌻✨💕☁🙆🍯,🙆
109,hello baby ariel🙆🏻‍♀️,🙆
110,rest well and take care 🙆,🙆
111,ahh! ye! 🙆🏾‍♂️😭😭sarah you're too proud and full of yourselftueh!,🙆
112,why be there only 6 episode of glitch... the season isn't complete 🙆🏾‍♀️🙇🏾‍♀️😭,🙆
113,"spiderman say something that give me ""hope"" like... when ugh can't tweet shit 🙆",🙆
114,c 🙅‍♂️ i 🙆‍♂️ s 🙅‍♂️c 🙆‍♂️ o,🙆
