,contents,emoji
0,contents,emoji
1,🍕 closeness rat : 7/10🍔 would i hug u : yes🍟 would i kiss u : no🍣 would i date u : maybe?🍰 how…,🍰
2,hi guys🍰✨💕💘,🍰
3,↳30 day with jungwoo˚₊·🍰੭*࿐°… #30dayswithnct꒰,🍰
4,can i have some the cake you give away? 🎂😊🍰👍,🍰
5,happy birthday to you 🍰🍻🍹🍺,🍰
6,many happy return of the day ayesha ....stay bless 😍🍸🍷🍹🍨🍰🍩,🍰
7,🍰🧁craving for sweet and desse? 🥧🎂brownies- rm10 (1 box 3 pieces) cheese tart - rm10 (6 pieces) pavlova (…,🍰
8,oh gonna like that. 🎂🍰,🍰
9,i look sweaty yassss🍰,🍰
10,score 1470🎁🎁🎁🎁🎁🎁🎁🎁🙂🎁⬛▫️⬛▫️⬛▫️🕗▫️🎁🎁🎁▫️▫️▫️🍰▫️▫️▫️⬛🎁⬛▫️⬛▫️⬛▫️🎁🎁🎁▫️▫️▫️▫️▫️🎁🎁⬛▫️⬛▫️⬛▫️⬛🎁🎁▫️▫️▫️▫️▫️▫️▫️🎁🎁⬛▫️⬛…,🍰
11,this be so cute🍰💔💔🍴🍴!!!!,🍰
12,"sparkle beauty get two anal creampies 🍰🍰watch regina spark &amp; over 2,000 model on",🍰
13,hi let's talk 🥰🥟🧁🍰,🍰
14,happy birthday self 🎈🎊new age unlocked💯🍰🎉,🍰
15,"this new cologne-perfume that i just got. it's unisex, all natural, &amp; alcohol free.🍰🙊🎂",🍰
16,happy birthday to the best science dog i know 😍 🥳🎂🧁🍰,🍰
17,pineapple cake🍍🍰,🍰
18,you spend 5 hour bake cake for tomorrow’s 4th anniversary 🍰🥳 ❤️,🍰
19,happy birthday my little brother i love you🍰😱🎊🎉🎂,🍰
20,this 100% call for ice capps and cake 🍰,🍰
21,#haveitalltuesday #bmjfinale bout to have my cake 🍰 and eat it too. thank 👋😋,🍰
22,love you💞#1 bad bitch🍰🍑,🍰
23,"happy birthday, have a great day/weekend 😊👍🎂🍰🎈🍾🥂",🍰
24,🍰 mrs. claus be give you what you want in 2018 (10 photos) 😆,🍰
25,almost all of my friend's snap story be fill with baking!!! i want to bake a strawberry cake now!! 🥺🍓🍰,🍰
26,many more happy return of the day actress ma'am🎂🍰💐 may god bless😇💫 u with lot of luv❤️ happiness😊 and…,🍰
27,happy birthday #suho #suhoday #kimjuncottonday 🎂🎈🎉🎁🍰,🍰
