,contents,emoji
0,contents,emoji
1,just saw it. i cannot wait !!! and they add season 1 to netflix on the 10th 💃🏽💃🏽,💃
2,happy birthday 💃hope you hv a fabulous day,💃
3,congratulation 😂💃🏻❤️,💃
4,"who's online? comment ""hi"" then retweet. i want to check something 😉💃🤪👀",💃
5,my gpa be quite intact but me rn 💃🏾,💃
6,yay! congratulation 💫🥂💃🏽,💃
7,the wait ha be painful but no more sleeps! we’re off to see the boy tonight 🎶💃❤️ #tt30 #odysseylive…,💃
8,good luck!!!💃🏼💃🏼,💃
9,just get ink 💃🏻,💃
10,hell yeah 😜💃💃,💃
11,great point💃🏿,💃
12,💃great weekend celebrate 'las cruces' in #cordoba 🌹-#omgg #ohmygoodguide #cordobaespaña #cordobacity #lascruces…,💃
13,should we go get ready for aso ebi 💃🏽,💃
14,cut my hair this weekend💃🏽💃🏽💃🏽💃🏽💃🏽💃🏽💃🏽💃🏽,💃
15,so cute...go cut the rug💃🏻,💃
16,amir and asif ali in the squad! 💃💚#worldcup2019,💃
17,i’m a live miracle &amp; i don’t look like what i’ve be through....even greater! thank tim godfrey for the song 💃🏽…,💃
18,call for those who interest to make 3 day part time job for raya. kindly dm me. free meal provide 💃🏼🥰…,💃
19,💃💃💃next week friday look good already.,💃
20,i make before 8am💃🏻💃🏻🕺🏻🕺🏻,💃
21,"💃🏻 end of term party, i'm ready!",💃
22,switzerland 💃💃💃💃💃 #eurovision,💃
23,country night saturday!! 💃🏻,💃
24,quatro de mei –a hawaiian salsa dance party 💃🏾 in celebration of #cincodemayo • come and enjoy ono c…,💃
25,yeah look it slap no doubt. but it’s no spin around or love at first sight 💃🏾💁🏼‍♀️,💃
26,ok😭😭😭😭😭😭😭😭😭 ..whose see this .. 💆💆💇💇💅💅💅💃💃💃💃,💃
27,well all in black tonight actually 😂💃😎x,💃
28,click link in bio!😈💪🏾💃🏾😎,💃
29,can’t wait to be surround by my favourite people tomorrow night. pas me a drinkkk💃🏽🎉🥂 ❣️,💃
30,same 💃🏾💃🏾💃🏾💃🏾💃🏾,💃
31,someone’s birthday today. there’ll be cake at the gym 💃🏼💃🏼💃🏼. we move 💪🏼💪🏼,💃
32,hey pablo 😩🥵💃,💃
33,nah but when i’m do fully furnish exactly how it want then we light again 💁🏽‍♀️💃🏽💃🏽💃🏽,💃
34,u do all🤘🏾gringo💃🏾#vgma2019 #getcloseup,💃
35,my playlist for my grad party be so good😩💃🏽,💃
36,a if i’ve just land myself a traineeship before i’ve even graduated!!😭🥳💃🏼,💃
37,mais befooooooore 💃🏼💃🏼,💃
38,husband of she-haryar 💃😈 (with logic…,💃
39,hideout pool party lineup be soooooo naughty 😈💃🏻💃🏻💃🏻💃🏻💃🏻,💃
40,come see the whole with a g 💃🏾💃🏾,💃
41,i'd like to take a moment and compare a normal unguarded harden jumpshot v his jumpshot when there's a defender close by. 💃💃,💃
42,"yayyy #uglyheart be platinum in the uk!!!🎉 congratz!!! 🎂💃🎊1,000,000🎊💃simone be celebrate up in heaven 💕ugly…",💃
43,tonight i take part in my first ever cèilidh! 💃🏻thanks to fellow member for convince me to join i…,💃
44,tomorrow's ... the big dayare you ready .... 💃🏻🕺🏻25 april 2019 .... 💟➡️..liric video on youtube channel 18musi…,💃
45,so chuff for you my love!!! 💃🏼 truly deserve ♥️,💃
46,those be some sweet boots. maybe he'll wear them here on may 26? 👢👢👢💃🕺💃🕺,💃
47,thank youuu!!❤️❤️💃🏻,💃
48,god save the king ❤️❤️❤️#forcabarca 💃💃#ميسي #messi 😍😍,💃
49,everybody go to the discotheque💃🏻,💃
50,come and see 😝_kislinka_😝's live in #bigolive: #общаюсь 💃🏼❤️❤️❤️😋,💃
51,💃🏽💃🏽💃🏽💃🏽💃🏽💃🏽💃🏽💃🏽 thank you,💃
52,see you in bristol for a dance💃🏼,💃
53,do 7 of 7 💃🏻,💃
54,"god love me, ya c hizo💃🏻🥳",💃
55,"mino sing zoo what i need this morning, i love the song so much hope winner perform the song soon 💃",💃
56,thank you!! we saw your tutorial video!! 💃🏾,💃
57,all that and above!!! 💃🏽💃🏽💃🏽💃🏽💃🏽💃🏽,💃
58,"thank you sis, finally 💃🏽💃🏽💃🏽",💃
59,great dance moves! 💃,💃
60,youuupiiiii 👏👏👏💃💃💃💃💃🎉🎉🎉🎉🎉🎉🎉🎉🎉 singularity hit 100m omg finallytoday be a good day. 🎉🎉🎉🎉#singularity100m#ourlovev_싱귤1억뷰_축하해,💃
61,"join and walk the talk from anywhere in the 🌍 on sunday! you can 💃🏼, you can 🏃🏽, you can 🚴🏿‍♀️ - just keep mov…",💃
62,peter piper pick a pack of pickle pepper all my nigga shootas they some damn steppas 💃🏻💃🏻💃🏻,💃
63,"cinco de mayo in vegas, livin my best life 💃🎰🎲",💃
64,come celebrate my bday 🥰💃🏼,💃
65,wow wow wow!👌👏 love be beautiful indeed.❤😊😍🙌💃,💃
66,shitt wa light last night lmao 💯😂💃🎶🍻,💃
67,💃 look back at it! (36 photos),💃
68,how many follower do you want.🖤retweet=1k followers💃🏻💜retweet=2k followers🕺🏻💙retweet=3k followers🏃🏻‍♀️…,💃
69,luv the hair color💃 even though i know it can't be me (as his wife).. but please give this bouquet to your future wife*handing her…,💃
70,😂😂💃💃😁i also write dirty joke. check out,💃
71,congratulations❤💃💃,💃
72,our official after party tonight be 🥂 💃🏻your race ticket get you free entry and queue jump! 🎫,💃
73,come and see 🎙j e a n 💃🏻's live in #bigolive: ❤️❤️❤️,💃
74,"tea for me on a friday evening, so hardcore 💃🏻",💃
75,good practice 💃🏼,💃
76,- you’re not the only one 😭💃🏼,💃
77,can’t wait to get out tonight! i can taste the vodka already!happy friday y’all! 💃🏽🍸💃🏽🍸💃🏽🍸,💃
78,iyeboooooo i’m so there!! monate mpolaye 💯💯💃💃💃,💃
79,i look there too so i guess i just can't read! 💃 be you do a nuzlocke or a regular run?,💃
80,it wa #rocketman time! smash it! ♥️💃🏼😭,💃
81,do you have a set list for london yet 💃💃,💃
82,"go locko, go locko 💃🏽",💃
83,be the rumour true that you’re the support act for madonna’s madame x tour in london? i think you’d be fab💃🎤😘,💃
84,then it's bbbbad bunny tonight 💃 can't waittttttt,💃
85,"the summertime ball lineup get announce tomorrow, do you think will be part of the lineup? 👀💃🏻🎶",💃
86,and my credit score ha go up!! woohooo!!!!! 💃🏻💃🏻💃🏻,💃
87,leggo bucket 💃🏾💃🏾💃🏾🙌🏾🔥🔥🔥,💃
88,"wow, amazing! 🐰diệu hiền🐰💃 be broadcast on",💃
89,jessica rabbit kill it to my #bestfriendsass 🔥💃🏼🍑👀🔥🎶 (click link in bio to pre-save my new track with…,💃
90,hope you have a lovely day!🤗💪💃🎁🎉🎊🎈,💃
91,💃💃💃💃💃 that's what i'm do right now #sundownerkbc #sundownerkbc #sundownerkbc,💃
92,okaaayyy💃 thank u cousin❤,💃
93,real hero don’t always wear cape 💃🏻💃🏻💃🏻🎉🎊🎉👊🏻👊🏻#canyaman #demetözdemir #canem #erkencikuş,💃
94,long weekend offff for the bday cellys 🤪🥳💃🏽,💃
95,it’s all about the teamwork!!!!!!🤗🤗🤗💃🕺,💃
96,the future look very bright 💃💃leadership ✊,💃
97,people be grab our weekend offer like no tomorrow 💃💃💃...........first batch of bedsheets #souvenirs leave ou…,💃
98,💃🏻build your diet around your lifestyle and not the other way round...😖-🏆focus on the bigger picture when startin…,💃
99,have you learn the #beforeiletgochallenge though? 💃🏼,💃
100,cake day 😋💃,💃
101,"love it👏🏽👏🏽👏🏽! my faves up against each other, what a great time to be alive 💃🏽",💃
102,and your prayer have be answered. will be join u this year at #abufest19 🕺🏾💃🏾🕺🏾💃🏾,💃
103,meg all day and ari lennox all night. yassss! new summer tunes.💃🏾💃🏾,💃
104,i’m love this thank you kathy 😍💃😍,💃
105,lmao! me at banco before i get their app. now it's scan and go bitch! 💃,💃
106,that’s what i say either 💃🏽💃🏽💃🏽💃🏽29 may be go to be epic day,💃
107,🍹when it's 🌞sunday 🌞it's time for some🔥 drama and dance💃 to⚡ #shudhbollywood ⚡beats by 🎧#djamitsaxena!!⚠️ join th…,💃
108,7 week today 👰🏻💃🏻🥂,💃
109,last assignment for the year 💃🏻,💃
110,describe 'rakul' in one word ❓😋💃💃#askrakul,💃
111,totally!!💃🏼💃🏼🙌🏻🙌🏻🥳🥳,💃
112,to shake n sit on💯💃🏾🤷🏾‍♂️,💃
