,contents,emoji
0,contents,emoji
1,i'm the textbook definition of a loan shark 🗿,🗿
2,i would hop in but im at school 🗿🗿🗿,🗿
3,i legit think a lot of people block me 🗿,🗿
4,"accord to a video i just watched, im start to form my first 2 abs🗿🗿",🗿
5,i’m sorry for go off on the tl 🗿,🗿
6,you use lsat target finder tho?🗿,🗿
7,pls go live 🗿,🗿
8,i wake up and have 14 miss call and 57 unread messages🗿,🗿
9,im gonna binge read yoonmin wattpad fics adios🗿,🗿
10,u get me a bite confuse right here lmao🗿🗿,🗿
11,do i mention a group’s name 🗿😂,🗿
12,🗿these mf dont come to houston like it only 4-5 hour away from dallas 😔,🗿
13,boo to the nth degree 🗿🗿🗿,🗿
14,it look fake 🗿,🗿
15,sta the population study now and do a census. we will see if the statistic everyone want to ignore play out🤓🗿🇺🇸…,🗿
16,match w/ the gang #newprofilepic 🤝🏿🗿,🗿
17,save me choreo hit the spot every time it’s ten time funnier when julie doe it irl tho 🗿,🗿
18,yikes a mess we could never forget 🗿,🗿
19,idk who tati be but i’m ready to watch any anti-james charles video 🗿,🗿
20,get back to work 🗿,🗿
21,let's do this while i wait for my phone to fully charge before i sleep🗿#seventeen #세븐틴,🗿
22,sooo sicheng just gonna stand there shirtless with 5 second line omg be we surprise 🗿,🗿
23,i see! thank 💗 i kind of have plan for today (and i wa in harajuku yesterday 🗿) but have fun if yo…,🗿
24,this emoji 🗿 be dumb funny,🗿
25,i think she wa his aunt 🗿,🗿
26,tag what monitor group catch that travis scott restock on trophy room 🗿,🗿
27,i havent actually study for my apush exam tomo... i clown myself🤡 and set myself up for failure🗿,🗿
28,what be up my oomfs say oomf to each other🗿🗿🗿,🗿
29,why can't i understand anything in chem 🗿,🗿
30,im stress my as out in front of him 🗿,🗿
31,"carti kill every track 🗿, i see no surprise here",🗿
32,"i'm finna be an anti, cause i'm tire of y'all 🗿 leave me alone #bbmastopsocial exo",🗿
33,i can’t see what they say 🗿🗿just rly wanna see the 1975 live🥺,🗿
34,i wouldn't lmaoao would i seem like the type 🗿,🗿
35,guess who go the bts pop up store when it open with their bg stan friend 🗿,🗿
36,"singguk be mine. — last time i checked, he's mine and i'm his so i don't know what you're talk about there mate 🗿",🗿
37,my friend in rl be follow my acc hhhhh i must be careful 🗿🗿🗿🗿🗿,🗿
38,and like...what..am i suppose to do with this info? 🤕🗿,🗿
39,petition for me to buy cdg cardigan and saint laurent sneaker to match with izone 🗿,🗿
40,orange🗿 the tastelessness in this tweet,🗿
41,lsndbdnbdjsb rich people get laundry room 🗿,🗿
42,sorry soobin jus look like one i’m 🗿🗿,🗿
43,they delete it n reuploaded 🗿,🗿
44,"i wa actually say ""these boy be really act surprise when they just rehearse it"" 🗿",🗿
45,avoid confrontation 🗿,🗿
46,do she just insult me🗿#złamanegłowy,🗿
