,contents,emoji
0,contents,emoji
1,"these time lapse video be great; i love to watch them, plant be real miracles. 🌱☘️🌿",🌱
2,☀️🍃🍁tuesday's tommo!!🌱❤🌻,🌱
3,i need a cleanse 🌱,🌱
4,"my wish be to stay always like this, live quietly in a corner of nature. 🌲🌱☘️#green #peace #calm #human #nature…",🌱
5,my plant 🌱 be successfully propagate in water... 🙃,🌱
6,welcome to my playground 🌱#nct127_superhuman,🌱
7,dear my future can we do this together?🌱,🌱
8,hobi bean sprout 🌱🥺,🌱
9,🌱 exeter friends: the plant cafe on cathedral green currently ha a collection for sanitary product donation in th…,🌱
10,god im so fuck grateful for my friend who constantly uplift me ✨🌱,🌱
11,outdoor bondage season.. do some location scout and play in the moss 🌱want me to tie you to this tree?…,🌱
12,🌱: just breathe please,🌱
13,the future of meat be vegan 🌱,🌱
14,🌱🌱🌱success starts🌱🌱🌱,🌱
15,spicy basil nooooodles!!! 🥢🌱🌶🤤. i’m totally oodles for noodle with this bowl! 💥💯🌱.,🌱
16,🌱 something will grow from all you be go through. and it will be you._#costacoffee 🧚🏼‍♀️…,🌱
17,all my 🌱 have survive the winter (one on the right be new project!). plant in my office look much nicer though 🧐…,🌱
18,we’re build our own terrariums!!! can’t wait to take them home 🌱,🌱
19,good think need to grow. 🌱,🌱
20,wait pause omg i didnt kno huang minghao write a book and ha a phd either the thing i learn everyday 😌🌱✨,🌱
21,"""let's rest for a while.."" quick sketch of my character bun and her friend 🌱🐤 #sketch #earthday",🌱
22,"🍔🌱❤️🛒🇩🇪 finally,",🌱
23,🌱 oh i forget how much i would die for you,🌱
24,"spring into something sweet 🌱 new dessert at award-winning restaurant : chocolate shortbread, burn…",🌱
25,[290519]#haechan per naver x dispatch a los angeles! 🌱,🌱
26,chart of the day: green party get 22% in germany at the #europeanelection2019 🌱,🌱
27,🌱☁️newest addition to the photocard collection🌿🌸,🌱
28,so pretty 🌱🐼,🌱
29,"___________________☀️⚪⚪☁️⚪⚪⚪🌩️🛫💫⚪💫⚪⚪☁️⚪ ⚪ ⚪ 🔷🔷🔷🔷🔷🔷🔹🔹🔹🔹🔹🔹🚘🌋 🐥🌅.....🏩🌱🌱🌻🌱🌱🌿___________________ -sincerely,an earthling display! 🍄",🌱
30,𝙧𝙩 and i’ll tell you my 𝙛𝙖𝙫𝙤𝙧𝙞𝙩𝙚 𝙩𝙝𝙞𝙣𝙜 about your acc !! 🛵💨💗🌱🍯&lt; #bbmastopsocial bts &gt;,🌱
31,really grateful to be surround by so many supportive &amp; encourage friend 🥰🌱,🌱
32,our big #vegan sale start today 🌱🍩 stock up on delicious free from #doughnuts by &amp; enjoy 20% off.&gt;&gt;…,🌱
33,ilysmuch 🌱🌸🎈🌷 thank u!!／(^o^),🌱
34,"yeah, 8891 be not 10.000, so never tommy will see 🙄‼️🤪🔝🍄🌱🍁#znation #keithallan…",🌱
35,halfling 🌱 #dnd #illustration,🌱
36,that countryside make me swoon ... 💚🌳🌱🌳💚,🌱
37,he’s just a tiny seedling 🌱,🌱
38,atl hit max for photo’s 💚✅🌱,🌱
39,happy birthday bambam 🌱#bambamxcviiday,🌱
40,🌱 level upp,🌱
41,organise a vegan bake sale at the last pta meet 🌱 hope to see you there! 👍👍👍👌🥰🥰🥰 xxxxx,🌱
42,ill start: 😭🧻🧴💆‍♀️🌱💋❣️🧿🥴🐮💀🇧🇲😂🥰🛌🦋🌺😰😳🍊🛏✨😡💅💩🤡😹🌞😔⬅️,🌱
43,hallo cutie bubs 🌱✨,🌱
44,"🌱🌿easter bring u hope, may it linger in our heart forever. wish you a very happy easter.💐🌻🔑share the sketch👇…",🌱
45,___________________☀️⚪⚪☁️⚪⚪⚪✈️🛬💦⚪🍃⚪⚪☁️⚪ ⚪ ⚪ 🔷🔷🔷🔷🔷🔷🔹🔹🔹🔹🔹🔹🦕..... 🚘🐥.....🐥🌱🌱🌿🌱🌱🌷___________________ -sincerel…,🌱
46,it’s organic! 🙌🏽🌱 why smoke when you can chief? get chief stix at,🌱
47,little toilette in the sun 😎😻🌱🌹🌱🌹🌱🌹🍀,🌱
48,we be delight to announce availability of our luxury range of vegan 🌱 backpack 🎒 online at…,🌱
49,"let’s ⛏dig deeper: how red rock 🌱tree conservation project be sustainable through 🌲trees, education and relationsh…",🌱
50,i love you sm. happy tear 🌱,🌱
51,only focus be be a better me 🌱,🌱
52,fairy ✨🌱#bbmastopsocial bts,🌱
53,in addition to make delicious omelet and scrambles... 🍳🌱eggcitables plant-based egg be a great bind agent for…,🌱
54,🌱🍔 you know #meatfree eat be hit the height when traditional burger company be come on board!…,🌱
55,"yes, this, this and me too! just sort through the seed packet mountain over a coffee. 🌱🌱🌱🌱😍😍",🌱
56,may have spend a bite too much money on plant 🌱,🌱
57,#joyinspring ~ son &amp; i enjoy read his new #spring book from the library this evening! 🌱🌸😊,🌱
58,nctzens from europe be wait for a date 💚❤️🌱☹️,🌱
59,let’s stream superhuman guys!!! 💚🌱 #we_are_superhuman 🎥 :,🌱
60,which plant be good for the classroom? (which will i have the best chance of keep alive despite a poor track record) 🍃🌱,🌱
61,hahaha what be #marijuana 💚 #cannabiscommunityalex just say #bubbakush 😂🌱,🌱
62,join our livestream on facebook live 🌱 norway’s food waste fight be in association with &amp;…,🌱
63,we all start somewhere. 🌱🌿🌼,🌱
64,𝓈𝑜𝒻𝓉 koo edit incase you have a bad day 🌱🌸🐰🥛🥕♪( ´▽｀),🌱
65,maple syrup or agave nectar be alright alternative 🌱,🌱
66,my brekkie this morning...pint of water 💧 vegan 🌱 gluten free berry shake 🍓lemon 🍋 and aloe energy tea ☕️…,🌱
67,golden hour do me justice 🌱,🌱
68,somebody tell me why this object still exists? tx 💪🏻⭐️✡️🦋🔝♻️👆🏻🌎🌳🌱🌀🙌🏻🙏🏻💞#giletebic #bic #consciousness #lixozero…,🌱
69,be fake vegan be one of the best choice i’ve ever make 😍🌱,🌱
70,".head of unit #lifeprogramme: for 2019 call for proposals, we also look for proposal relate to:🌱…",🌱
