,contents,emoji
0,contents,emoji
1,awesome!!! we need character and talent! good pick! 🖤💛,💛
2,"nice one, #gouste 🐯💛",💛
3,you're the cutest thing 💛,💛
4,“i know that i go psycho on the phone. i never leave well enough alone and trouble’s gonna follow where i go.” #taylorswifttonight 🎶💛🎶,💛
5,yoga &amp; 💛 meditation keep the #chakras balance,💛
6,"love &amp; miss you pretty girl, keep killin’ it yourself💛",💛
7,parang kahapon 17 ka lang ah? ha ha-happy 18th 💛 this gemini season wouldnt be special if it wasnt…,💛
8,nice one jimenez!! 🐯💛💛 #kaminaman,💛
9,stolen.reply or dm copy and paste❤️: i love you💟: can we be friends?💛: love your layout💚: love your tweets…,💛
10,bearkats advance to round 2. 💙⚾️💛join u nutrobolt field2200 bomber dr in bryan. first pitch fri 2 pmgame 2…,💛
11,thank you for 10.6k 💛,💛
12,awwwweee thank luv!! 💛💛,💛
13,you be so beautiful mashallah 💛smallah,💛
14,im not cryinggg 😭😩💛,💛
15,may 6th. 2019love you so much my angel i miss you too hope you will come back too 🥺💛,💛
16,"""i see some golden glow in some far off 'battle fields'...""💛🌾💛 awww soon beautiful! xxx",💛
17,thank you so much class of 2019!! 💛❤️,💛
18,#tamuc23 🦁💛💙 i sign baby 🤪,💛
19,"hiiiii, happy happy birthday!!! 💛",💛
20,my love bug 💛,💛
21,new original song!💛 “ all or nothing” 💛love the lyric i do for this one ❣️,💛
22,"this tweet make me so happy. proud of you pretty girl, keep kill it 💛💛💛",💛
23,die under this beauty 💛 #bbamstopsocial exo,💛
24,i’ll go to bed soon. let’s talk other topic tomorrow :) buonanotte 🤗💛,💛
25,miss u too bibibbbbb 💛 can’t wait to see yaa,💛
26,be no longer nameless!! hello young one 🤧💛🐰,💛
27,finally i can say hello hello a vacation 😎💛💛,💛
28,how be you today? miss you 😊💛,💛
29,"i saw it, omg bunny be so lucky she ha patient parent like you guys💛",💛
30,my smol otis 💛,💛
31,i was???? thats so cool!!!! i'm glad!! 💛💛💛💛,💛
32,at cliniiiiiiiic 💛,💛
