,contents,emoji
0,contents,emoji
1,east of the🌞 west of the🌚 #fairytale #artwork,🌚
2,😂😂 koks 🌚🌚. i'm proud of you and the progress you've make 😉.,🌚
3,"if i could stop eat chips, that’d be nice🌚",🌚
4,our m🌜🌛🌚nchild .... love ya load joonie 💖🐨💜 #premiosmtvmiaw #mtvbrfandombtsarmy #mtvbrkpopbts,🌚
5,oof sry my bad! gonna ask him for some answer tho. 🌚,🌚
6,"all i see in my tl be nakuul ,beard, new look 😂😂😂 and a person try her best to get some attention 🌚🌚😂😂",🌚
7,i hear about this once.🤔🌚 i’m not sure about it.,🌚
8,eat it. nut be healthy🌚,🌚
9,work out the detail 🌚😂,🌚
10,sooo be it just me ooor... okaaay 🌚 #metgala,🌚
11,i end it? 🌚,🌚
12,i appreciate your feel but ... i can accept these word from my family only if you say it ... it creep me out 🌚,🌚
13,press in le than 30 minute 🌚,🌚
14,another day greatful to be alive 🌚,🌚
15,i love send cat picture to oomf she always respond the way that i would 🌚germany take hitler’s word and look what happen 😂 don’t need the extermination of men happen right this second i like live,🌚
16,because we can’t do it to you 🌚,🌚
17,"hopefully i get a pas next season, &amp; we can go without our manzzz 🌚",🌚
18,wtf be these school 🌚,🌚
19,the crypt be the safest place 🌚,🌚
20,yeah sure 🌚,🌚
21,"i do, you're just old 🌚",🌚
22,samsa get me so in looooooooove 🥰🥰🥰🥰💚💗💚💟💝❤️💓🧡🖤💕💕💚💓🧡💝❤️💟🧡💝💞💕💖💚❣️🔏🖤❤️💝❤️💞💙💘💙💝🥰🥰🥰🥰🥰🥰🥰💓💘💕🥰😍🥰💘❣️🥰💓🥰🧡🥰💘🥰😍🥰💟🥰🥰💘🥰💕🌚🥰🧡💖❣️🥰💗🥰💘🥰💕,🌚
23,so possessive eyeee-🌚,🌚
24,you be a miracle ❤️🙏🏿i’m up like i don’t have to work 12hrs tonight 🌚,🌚
25,bet no one remember this gem... fortnite 🌝🌚,🌚
26,"kh in kb ...that yellowish hat makes...crazy,passionate🌚!",🌚
27,🌚🌚thank you honey💙 ilysm😘,🌚
28,“were you a bad guy in school”? tell me wetyn you hear ni 🌚🤣🌚,🌚
29,"that's because she can't articulate an opinion on anyone/thing without the word ""very cool"" ""interesting"" or ""exciting"" 🌚",🌚
30,i’m talk 20 and up 🌚,🌚
31,"if it bring me to my kneees, then it’s a bad religion 🌚✨",🌚
32,i go to 3 different theater in one week lol 🌚,🌚
33,y’all cute too 🌚,🌚
34,oh yeah i gotta tell you about that lil accident 🌚😭,🌚
35,😭🌚😍 i wish i could tell this story,🌚
36,the smr be s tier 🌚🌚,🌚
37,i can’t say no. 🌚,🌚
38,but i know y’all don’t really like her anyway so maybe that’s why y’all hear more than me. 🌚,🌚
39,treat me an ice cream chingu 🌚🌚🌚,🌚
40,"my favorite emojis ""😪🌚♥️💔""wby?",🌚
41,i should be sleep 🌚all kind of stuff be run in my brain,🌚
42,watercolor layout wip for some animation 🌚,🌚
43,y u mad at me 🌚,🌚
44,they really just steal idea tho 🌚🌚🌚,🌚
45,"true, i appreciate it but that doesn’t count 🌚",🌚
46,time to be a fansite tmr 🌚 ok joke,🌚
