,contents,emoji
0,contents,emoji
1,you better be dashi run run run 😤,😤
2,thank you for the support 😤💖,😤
3,run this shit up again if you haven't yet 😤,😤
4,"""i be not a madhab. i be a muslim.""😌""there be only one islam. not four.""😫""the sahabah never follow a madhab😤""…",😤
5,when it’s rain and you can’t play golf 😫😫😔😭😭😤 like and share if you can relate 😂😂👍👌👌 follow for more…,😤
6,the disrespect eye-😤,😤
7,where the bitch 😤,😤
8,good to get back in the gym tonight. no look back 😤⏰,😤
9,need this guy's confidence go into exam 😤,😤
10,dame ha 32 point &amp; count he's not mess around 🔥😤,😤
11,not possible ! 😤💖,😤
12,where’s that one guy talk shit say nugget be a fluke? me right now le argue 😤,😤
13,yessir!!!! 😤💯,😤
14,why doe the rain not come over pembrokeshire? 😤😤☔☔ 🙏🙏,😤
15,"so i say, let’s fuck go 😤",😤
16,share to baildon neighbourhood watch - neighbour of ilkley &amp; our beautiful moorland 😤👍🏻,😤
17,"call for justice 😪😤😡the mayor of london : we call for the immediate suspension of romford based, meet pc kevin ra…",😤
18,packer 1st round summary: *trying to prep for all that smoke this year 😤,😤
19,oof u ain't alone😤,😤
20,excuse me i be an excellent singer i be offend 😤,😤
21,"i remember both, don’t disrespect this movie like that 😤",😤
22,have to post the full one of this 🤘🏾😤🤘🏾im a fool on the 2nd clip 😂 lmaoo comethazine #onmygrannykids #bawskee #rap…,😤
23,sunny side up egg with liquid yolkidc what ada say imma stick with these egg 😤😤,😤
24,walk out of my last class at murray state like 😤😤,😤
25,you already know i add it😤,😤
26,i’ve never forgotten! it’s always be special watch you ball.. nothin’s changed! 😤 #playmaker,😤
27,but i still love you i just have to dislike this part of you humph 😤 pro of kel:everything 🥰🥰c…,😤
28,"don't tell me what to do, maryse. 😤😂i'll say.. never.",😤
29,gonna use half of them to trade up for kosi 😤,😤
30,"i vote bouncers, but i have no problem shred bot with the tommy 😤",😤
31,bro if my twitter don’t stop dm people😤,😤
32,someone come pull through at la paloma😤,😤
33,it fuck doe 😤,😤
34,ugh!! i hate grow up😭😤,😤
35,yeah i read like this don't i? 😤,😤
36,why’s there roadworks everywhere??!!!??😤😤,😤
37,ever and a day fuckin rip 😤,😤
38,with the line 😤,😤
39,"if i use to talk to you trust me ion look at you the same pimp. might not even like yo ass, whore 😤😒",😤
40,"omgg what be shaderooms problem, now i’ve see a spoiler 😤",😤
41,what be that we don’t know her😤,😤
42,y’all know who this is? it’s my son 😤🖤,😤
43,fuck not have a car 😤😪,😤
44,ahah they have to 😤😤😤,😤
45,you don't post anything on this i waste money smh 5 pic and short vid 😤,😤
46,for example! 😒😤😠,😤
47,i better not see my girl break out 😤,😤
48,get you a friend who spam you while you're asleep just to annoy you ✊ ps: you better watch out for my revenge 😤,😤
49,success ha no greater enemy than jealously. #6ampractice...🔥tag your squad😤follow and take your g…,😤
50,i just realize my mom offer to make me tilapia and rice because it wa from the bag i buy for my diet! i get play by my mother 😤,😤
51,one more time for the people in the back 😤,😤
52,"i, on the other hand, will be drink roll rock on my couch watch both game like a royal 😤",😤
53,bout to make u smell my foot again and this time they won’t be clean 😤,😤
54,got7 say pre-order bitch 😤,😤
55,never let someone ruin your day there just mad that there not in the position that you’re in stay positive 😤🙏#keegrinding,😤
56,thats not a yes or no 😤,😤
57,man people stay out here be disloyal 😤,😤
58,how would you like this kid bite on your leg...😷😱😤😬,😤
59,good morning😴😤,😤
60,"come support 😤addy: 321 e mckinney stdenton, texas 76201",😤
61,i miss my boyfriend and yes that’s the tweet that’s it 😤,😤
62,bean aren’t funny anymore😤,😤
63,hot damn great mind think alike😤,😤
64,nigga get a stolo slide thru da opps😤,😤
65,"which be illegal, you cant do that unless you're someone's boyfriend 😤",😤
66,"i wanna be a soft girl but i keep look like an angry,emo raccoon😤",😤
67,"i need something that make dark mark go away, my skin so funny act now😤",😤
68,do it bbg 😤,😤
69,i’ll pop off at anyone😤,😤
70,dont say that 😤 you smart &amp; intelligent!!,😤
71,how could u 😤😤,😤
72,apple jack be good?! 😤,😤
73,this that pablo mugz ain’t ready for 😤,😤
74,it’s not the same. 😤,😤
