,contents,emoji
0,contents,emoji
1,"bron doe it all the time. nobody respect the king, not even la😕",😕
2,like i would do anything for some tostones neoww 😕,😕
3,6.1 in the ring😕,😕
4,"yeah i saw when i wake up sad day for f1when u see there's no ""fucking no"" option then how can u beat?! and even how can i bring that option huh?😕",😕
5,i want to read it but out of principal i refuse to click on bet site 😕,😕
6,still upset we never play fortnite together 😕,😕
7,sink cost 😕,😕
8,im hungryyy😕,😕
9,i wish this wa later in the year! i just can't justify a weekend off in may 😕,😕
10,if you like a city with quirk then edinburgh be defo the one to go with. not sure about cornwall co i haven't be 😕,😕
11,here we go again😌😕,😕
12,girl your read comprehension be 😕. i clearly say she refuse to translate the one with jimin in it. what be you on?,😕
13,miss it 😕 i wa dancing! just 2 more week and i'll be able to join in tho. 😀,😕
14,de gea play poor to be allow to leave? cost united😕😕,😕
15,but it be a “cold drink” tf?😕,😕
16,"it would be the sma move, but we both know that sma and mets don't usually go together.😡😕😣",😕
17,i feel like i know no one. but i also know so many ppl😕. they say it who you know😑. do i know the ppl? only time will tell,😕
18,be i really okay with this? 😟😕,😕
19,damn retweeted all that good luck shit and still get my heart fuck shatter 😕,😕
20,"😕😕nh's dhhs be warn the public that a child with measles spend time in public space around keene last week, inc…",😕
21,"couldn't deliver newspaper ffs ,, 😕",😕
22,today make a year i lose my little angel 😕,😕
23,yes look at this threadmedieval gendrya 2 day agowriter yesterdaymodern gendrya today wtffin red t-shirt he's my cousin and another be don't you think they look like twin 😕😕😕,😕
24,"change ur mindset, change ur life 😕",😕
25,aw. her baby daddy leave and she can’t find nobody to take care of her son 😕,😕
26,elizabeth see the new mountie for the first time 💔😕💕 #heartiesunite #hearties #heartiesunited #aussiehearties…,😕
27,😂😒 wudddd he hype out! 😕,😕
28,feel like shit 😕,😕
29,this town too small..not only doe everyone know everyone but everyones fuked everyone too..😕 — think about do something crazy,😕
30,true dat😕. heyy hows the wed prep going? 😆. yep i do sray 😊,😕
31,"yov, eppathanaya book open pannuvinga. and, open show time sollungappa 😕😕😕",😕
32,too many effort waste 😕🙅🏼‍♀️,😕
33,yes too mf much ! 😕,😕
34,i feel like she be up to something😕😕😕😕😕😕 nicki whats go on,😕
35,"i’m usually not scar of storms, but i kinda be with this one 😕😅",😕
36,i need new sc friends😕,😕
37,"they fix it last time, it just happen again at a different spot. 😕",😕
38,"there be never peace, be there? 😕",😕
39,i wear 2in wedge yesterday &amp; wake up with my foot cramp at 1:30am😩😩😩being an old woman suck ass😕😕,😕
40,"i miss my baby, she just have to go with her dad tonight 😕😭 omg",😕
41,gingivitis and so many other problems. who hurt him?😕,😕
42,we use to be close but now it just feel like go back to be stranger 😕,😕
43,"keep it go a long a long a you can, once you skip back... 😕",😕
44,that be bad 😕,😕
45,500 hr at the moment and i'm still suck in this game 😕 have no idea how to play it 😢,😕
46,and it just get worse the more you think about it 😕,😕
47,it’s a maybe rn 😕,😕
48,fly to chicago on business. forget my ipad. will have to wait until i get home.😕,😕
49,be i the only one who be take shower just bc im bored? 😕,😕
50,back room then😕😕,😕
51,yup. exactly 😕,😕
52,😕nobody tell you to quote it ...,😕
53,wtf happen on the liberty bridge 😕,😕
54,2019 isn’t treat me right 😕,😕
55,i'm confuse too😕,😕
56,gov. recently fuck up this country..and many more ppl. still ha nothin between ears..#มองบน 😕…,😕
57,i regret that it wa my bday 😕😕😕,😕
58,i miss my baby bryson 😕 #rip wish you could call heaven,😕
59,i cannot come and receive flog from the angel just bcus of comment 😕,😕
60,so sad i can’t have a nose ring anymore .. i literally only have it for 4 month 😕,😕
61,tjo the whole manhood process reduce to hike with a blanket. woman be ruthless 😕,😕
62,i wish i have a different fuck timezone 😕,😕
63,be this legit?😕,😕
64,"without jon, they would have lose this battle a long time agoput some fvcking respect on his name😕😕",😕
65,it’s just that time of night bro😕,😕
66,haven’t see my girl in 2 week and i miss her 😕❤️,😕
67,it’s national hamburger day and i can’t even eat one 😭😭😕,😕
68,i hate when my tl start change 😕 and new face start pop up,😕
69,isn't sc run nrc program in assam.har cheez mei modi.😕😕😕😕,😕
70,3 sub in a row 😕😕 no body in my b day class be fun,😕
71,ready for my jit 😕,😕
72,👀👅 turn my notification 🔛 if you want to make more friends!mgwv😱😫😠😕,😕
73,i’m in need for a hug😕,😕
74,i should be use to this by now 😕,😕
75,damn that wa quick 😕,😕
76,i get so jealous when it come to ricky😕,😕
77,i’m so sleepy my eye be twitch but i can’t fall asleep bc the twitch so what’s a bitch to do about that. 😕,😕
78,we not friend no more 😕,😕
79,"i’m confuse , wa he do that dumb shit on purpose ? 😕",😕
80,man they don’t understand i wa emotional a hell over some chicken 😕,😕
81,damn shark 😕,😕
82,how to deal with beetle zombies....repeatedly donk it on the head with a rug 😕😹,😕
83,we really do live in a society 😕,😕
84,be it me or ph trend be blood pressure bias 😕,😕
85,i still have to watch alone. 😕,😕
86,ima straight sucka for pain 😕,😕
87,oops i break washer 1 sorry mommy🙊😕,😕
88,until she say ak 😕,😕
89,i get ask to go out for drink i shoulda say yes 😕,😕
90,just see this message. hope you’re do ok mike 😕,😕
91,"avenger endgame just wasn’t that good, it’s sad to say 😕",😕
92,i honestly fuck hate my roommate soo much i'd rather be at home now 😕🙄,😕
93,every time i see it i just smh 😕😂,😕
94,hope you get well asap because i miss this smile so much 😕 #getwellsoonjisoo,😕
95,gimme a nickname. i wanna be call sum😕.,😕
96,i need plan tonight i need to finish this bottle i dont want to sit at home alone 😕,😕
97,still wait on my tarp 😕,😕
98,it's 8 and i'm yawn 😕😏 argh,😕
99,how do you move all the way to uk and still only have montserratian friend 😕🥴,😕
100,i’m so sleepy. i need a whole day to myself to rest and catch up on my sleep 😕,😕
101,i see it next wednesday😕,😕
102,"long story babe. i’ll tell you when i see you, low key need someone to talk to 😕",😕
103,why do i see you under every post 😕,😕
104,shit hit me in wave and i’m over it 😕😞,😕
105,"i just tell u i'm mtn not africel, a u okay😕",😕
106,"oh noes! i didn’t see it, but there’s nothing worse. just have to soldier on. 😕💋",😕
107,i actually feel like i don’t have any friend 😕,😕
108,another loss like last finals. wtf. 😕,😕
109,eat sushi then run wa a horrible idea...😕,😕
110,g finna win another final 😕,😕
111,cheeky much !😕,😕
112,i be so tear on clipping. i have a house member that won't shut the door and if i don't i fear i will lose a bird😕,😕
113,"oh good, it’s my favourite stage of the cold: ennui 😕😟😔",😕
114,oh no! theresa may 😕,😕
115,that area may also require a clean lol 😯😕,😕
116,yall not fw nudy tape ?? 😕,😕
117,there ha to be atleast a gram of shake under my keycaps 😕,😕
118,still look for a best friend 😕,😕
119,"it's really not that simple, if only it wa 😕",😕
120,i know something be wrong when even i'm surprise i'm still okay 😕,😕
121,me every night 🤦🏼‍♀️😕,😕
122,my eye so red because of this water park. 😕,😕
123,today’s a fuck bad day😕,😕
124,up and sick 😕,😕
125,0 😕😬😂😂 i just saw this tweet on my dashboard and will now proceed to decide to follow you,😕
126,"mum do you that einstein wa work on how to use this ""thing"" for alternative purpose ? 😕",😕
127,i just appear for the most horrible exam of my life &amp; i'll fail &amp; i can't stop laugh 😕,😕
128,vision wa really a waste of vibranium and a stone 😕,😕
129,aw shit 😕 i’m come,😕
130,the sun never hurt anyone...😕😭,😕
131,oh dear 😕 i haven't be this year yet so can't comment.,😕
132,then i hate u huhhhh 😕😕😕,😕
133,ohh shit you also twtr bot 😕,😕
134,"sadly, i don't think most company invest enough. 😕",😕
135,wait when do they sign jack evans 😕,😕
136,they search for week for a black scholar but couldn't find one!? they just assume they be all cleaner or porters......😕,😕
137,at least you have money to spend sis.😕🤕,😕
138,another medical appointment 😕,😕
