,contents,emoji
0,contents,emoji
1,"sorry to say, u not gonna get her. i promise u that ☺️",☺
2,"idk, peroo ilove listen 10,000 reason right now.☺️🖤",☺
3,some of yall be fat and ugly and unattractive but that be ok just be who you be ☺️☺️,☺
4,everyone can smd ☺️ off this.,☺
5,people do some crazy thing at weddings.. we take photos!! ☺️woohoo🎉🎉#seelanchitra oasis banquet hall,☺
6,me be say thank you ☺️☺️☺️,☺
7,thank god it’s friday ☺️,☺
8,appreciate brother! let get it! 💪☺,☺
9,it be indeed a waste of time. relax and enjoy the feel of be productive ☺️,☺
10,thank bro ☺,☺
11,sure☺️#bbmastopsocial bts,☺
12,"why, thank you ☺️",☺
13,doe someone want to write a paper for me? it’s due at midnight ☺️,☺
14,"aht ahttt.. i don’t wanna hear it, that’s why yours be dirty and mine be clean ☺️",☺
15,thankyou very much☺️🙏💕,☺
16,you say #metgala i say #metgaga!! ☺️💄💅🏼,☺
17,awww thankyou ☺️❤️💖😍🌻🦄🔮,☺
18,take by me ☺️ okurrttt 😛,☺
19,get well soon☺️ and take a rest. so we can hear your beautiful voice again!!,☺
20,saddle up ☺️😋,☺
21,erin get to go for a car ride today!! she’s a big fan! 🐶🐶☺️☺️ #dogsoftwitter #bostonterrier #erinandmavis…,☺
22,maybe you will see the picture i take in london☺️and who? 🤭,☺
23,if i dont like somebody i. d.o.n.t like them for real imma give you that energy every time i see you ☺️,☺
24,i love see your tweet and rts on my tl ♥️♥️ also paulina be a beautiful name ☺️,☺
25,"eh? would you? i'd love to, oneechan. ☺",☺
26,haha it wa so nice bump into you today girl! ☺️,☺
27,that one person that make you like:💕💞😘😍🥰💗💖💝😚☺️😌💘💗🥴😘🤤💗💖💕💝🦋🦋🦋🥺🤩🥳💝💗💞🦋🦋🦋🤤🤤💗💖💞💝💘💗💖🤤☺️😘💗💖💞💝,☺
28,so the rule be still break right?not only by fansite but.....the majority of you all....☺️,☺
29,thank you bub!☺️💜,☺
30,thank sa follow ☺️☺️,☺
31,gonna look for the set list and create my playlist so i can also learn the fanchants ☺️☺️☺️,☺
32,thank you! chicago(☺️chi pose☺️)#chicago#neocityinchicago#johnnyinchicago#we_are_superhuman…,☺
33,"psst...they get the good stuff first.fritjes, chocolate and beer.☺️",☺
34,"new song out now! check it out on bandcamp below and on spotify, soundcloud, itunes, apple music, etc! ☺️😍🐺🐲❄️💥…",☺
35,"i dig both ☺️just after this video start get popular he make the same video but about something else, edited…",☺
36,go to a palmist today for the first time ever and have a really cool and good experience ☺️🌙🔮,☺
37,young king ☺️,☺
38,smash em lad and finish the season in style!!❤️🏉🍺👊🙌👏☺️,☺
39,thaank you thank you. ☺️❤️,☺
40,i plan to have a good as day today ☺️,☺
41,goal meet go good ☺️,☺
42,you certainly do! ☺,☺
43,this afternoon of self care ha be amazing! didn’t get my nail do but the taco and margarita definitely make up for it ☺️☺️,☺
44,"it’s a bank holiday weekend, bitches! who’s get plans? i be all go this weekend, and can’t wait ☺️",☺
45,😂😂😂😂 thank you ☺️,☺
46,charper 1 be done. chapter two be come ☺️💕prepping script today. i’m nervous because they be for an application.,☺
47,love how laidback my boss be baby get off work early &amp; just hang out in my office till i get off ☺️ &amp; my manager wa talk to him,☺
48,think be wa water ☺ it's a wrap yo!,☺
49,you just wait and see! ☺️🤗,☺
50,excite for new ....... ☺️,☺
51,"longest week ever, i’m just so glad it’s over now. ☺️",☺
52,it’s michael gibson guitars!☺️,☺
53,i saw your response to my tweet about stanbic ibtc☺ i've follow you but i can't dm you yet,☺
54,sir i have little confusion what be use of opposition.? please clear me this confusion sir☺️,☺
55,big happy bihday s/o to this beautiful soul☺️ hope ya have the best day sarah!,☺
56,good night people have a sweet dream 😘☺️💋💋,☺
57,last pair i get a size 10 come correct with offer ☺️,☺
