,contents,emoji
0,contents,emoji
1,a sober bitch😓,😓
2,feel like poop tonight. do the broth and bread. and still feel like actual poop.😓,😓
3,i’m so glad my mom’s here now 😪😓 baby be not easy they’re cute but they’re difficult little human,😓
4,we be do amazing☹️😓...... one break out have to ruin it all 😔🥺,😓
5,can we still buy it😓,😓
6,i miss them too 😓🥺,😓
7,sooooo tire 😓,😓
8,this hurt but it’s something i (unfortunately) think about a lot 😓,😓
9,we’re free now😓,😓
10,i’m devastate 😓,😓
11,hey when be this popeyes hype gnn die down cause i want some spicy chicken but i ain’t down to wait for itzzzz 😓,😓
12,this week be go to be so stressful 😓,😓
13,i barely even have badge 😓😓😂,😓
14,"#bluefamily -i hope this find you well. just an #fyi, #k9 #jinky's scan be tomorrow to determine next step! 😓shew,…",😓
15,i want my cowboy game ticket now 😓,😓
16,dollar $$$% be ready to fly at 200😓😓😓😡😡#تباہی_کاکریڈٹ_نیازی_کو,😓
17,i'm leave to get to josh in half an hour and i'm still in bed 😓,😓
18,"okay, like those wa my favorite &amp; i only wear them like twice😓",😓
19,lonely gurl hour come early today😓,😓
20,i don’t like the smell of durian 😓😓,😓
21,scar of a lot of thing right now 😓,😓
22,close call 😓🙏🏿,😓
23,i still need you give me a woman😓,😓
24,😓 hayike i guess you stick with u night owl,😓
25,easy miss....😓😓😓,😓
26,idc make sure it don’t get yellow marked😓,😓
27,what happen tin? be you alright? 😓🙁,😓
28,😂😂😂this be so sad man 😓,😓
29,finally wa about to win #mirroreddeathmatch in then a bunch of people rag quit 😓…,😓
30,your soooo smooothhh wit it 😓🥰💜,😓
31,what?!?! 😥😪😫😭😓 i think you wa a natural redhead. 🤣😂,😓
32,relatable 😓,😓
33,annoy when this happen to u smh 😓,😓
34,be down? i haven't be able to get in for hours. 😓,😓
35,what’s a good moisturizer/lotion for your body??? 😓,😓
36,one prob solved. 😓,😓
37,"no. a thousand times, no.aka all my first date be i right lady 😏😏😏😏😏😏😏😏😏😏😏😏😏😐😐😑😑😑😪😓😓😓😭",😓
38,big bang theory just ended... game of throne will be end tomorrow... dermn 😓😵,😓
39,when i write a script in my head and people don’t follow it 😓,😓
40,to carente..😓😓,😓
41,my dearest ziggy booboo 💓🐶 may your soul forever run through the forest of the universe 😓 good boy r.i.p 25.5.201…,😓
42,fever of 103 ya girl be die 😓🤒,😓
43,oh my god i just realise a blind mother will never see what their child look like😓,😓
44,happiest when i’m with you 🥰 hop these next 45 day go fast.. 😓,😓
45,"same, no one want him go 😓",😓
46,when i say my life be a shit hole i wasn’t lying😓,😓
47,i wa home.. my friend just didn’t wanna sleep 😓,😓
48,damn i’m at work miss the liverpool comeback 😓#championsleague,😓
49,when we cheat we cheat together so i need to be a good influence of his food choice 😓,😓
50,i never take any cute pic when i go to festival because i get so into the set i forget to 😓,😓
51,😓 road rage be the most challenge skill in saudi lol,😓
52,i miss the old kanye 😓,😓
53,ohh you guy really good wife cook breakfast 🙄 weekday 😬😬 not happen 😓 only can happen in weekend 😌😌,😓
54,really just forget about me and ceanna😓,😓
55,i be sick because i think i screenshot tip for read tarot but i can’t find it 😓😓,😓
56,that’s a lot of linebackers... 🤔🧐😓,😓
57,i don't like nice normal guys..😓,😓
58,people never wanna play with me because i smack them😓,😓
59,buckeye 😓😓😓😓,😓
60,can y’all stop roast me for one day 😓 this be why i don’t buy y’all flower,😓
61,i’m so sad 😓,😓
62,arsal what behaviour be this ?! 😓btw...mithu be cute 😍❤ #sunochanda2,😓
63,really don’t wanna go to school tomorrow 😓,😓
64,joe and cyn be not a thing anymore? 😓😓😓,😓
65,the saddest picture on the internet today!😓#istandwithatishi,😓
66,"i'll be there. just pick up a usw flag for the photo at the top 😓, drink come via cater and free sunglasses…",😓
67,what a bad day hays😓,😓
