,contents,emoji
0,contents,emoji
1,he’s go to okc bum 😹,😹
2,i love how you’re add cat stuff to this yoongi giveaway 😹,😹
3,netflix b like 🚶🏻‍♂️🚶🏻‍♂️we're gonna get the good show off and cancel some too😹😹😹 so u have nothing 2 watch 😹😹,😹
4,havy bary 😹😹😹😹,😹
5,you’re not 😹😹😹,😹
6,😹😹 i accept your blame!! but look at you goooo!!!,😹
7,😹😹😹 dem no get sense,😹
8,shameful 😹😹,😹
9,"i will try it out soon ia, thank you for the review 😹",😹
10,still laugh 😹 i just can't 🤣,😹
11,yea let’s see how many of em follow that trend 😹,😹
12,ya best relationship come from me fuck a zodiac sign 😹,😹
13,"me get in trouble for read a book wa the ultimate ""you gotta get up outta there"" signlmfao!! thank you both 😹😹😹",😹
14,😹😹😹😹😹😹a dey diiiiieeeeee!!!!!!💀💀💀💀,😹
15,"i wanna crush you with jigglypuff in smash, but i know we both gonna get booty blast by lag 😹",😹
16,lmfaoooooooo aye she fell out 😹😹😹,😹
17,haven't do a late night drive by in a while. no worry i'll come look. i gotchu😹,😹
18,you ever just get the urge to really knocc nigga out 😹 i be feign !,😹
19,"no, but meddy wa pleased, his red do it. yay, he’ll drink a bud and fall asleep 😹",😹
20,he be a pain 😹,😹
21,i’m definitely number 1.. 2.. or 3😂😹🤷‍♀️,😹
22,call me old school but i buy myself a class ring a few month back. forget about it and today it come to my door 😹,😹
23,story of my fuckin life 😹,😹
24,he just tell me 😹,😹
25,truth! 😹😿#workingonit,😹
26,"done,we be set to go now😹😹",😹
27,choc so funny! he go hit me in my head last night talm bout you better not be in here fight tonight😹😹,😹
28,i no fit shout fah 😹😹😹,😹
29,12. q&amp;a 🧐a lot confuse this with chocolate though i understand why. 😹,😹
30,when your boyfriend be try to enable you to become a twitch hoe and make some cold hard cash😹 thank honey,😹
31,i didn’t get enough sleep 😹😒😒,😹
32,the freakin’ grape comment 😹🍇i can’t with her!,😹
33,lol i don’t know if it’s good thing 😹,😹
34,"“it’s own crapulence”😹😹👏👏 i love it❣️ and thank you, chris❣️ i appreciate the so kind comments🙏🏻❤️ y…",😹
35,how to deal with beetle zombies....repeatedly donk it on the head with a rug 😕😹,😹
36,i love my internet friends😹😹,😹
37,"cersei lennister , first of her name, giver of no fucks, killer supreme. 👏🏽😹#cerseilannister #cersei…",😹
38,and be use a gmail to reset it password!?!? 😹😹😹😹,😹
39,lmaooo cause you happy 😹,😹
40,my friend find out that she wa be cheat on and this wa her status at 3am😂😂😂😂😂😹😹😂😂😂😂😂😂😂😂😂😂😂😂😂😂,😹
41,that’s ya kid ma nigg 😹😹,😹
42,i can’t believe me out of all people get treat this way😹 it’s so unfair,😹
43,he be so cute and fluffy 😻i’m go to spontaneously combust from all this cuteness 😹,😹
44,my futoor till later 😹💔,😹
45,&amp; then i wa at a pool &amp; some random dude want me to make him a sexy cat calendar lol 😹,😹
46,kiniyi gin pa ofo iro...make i go find aw to remove it first sha😹😹,😹
47,loooool 4 year later still not finish 😹,😹
48,he be messi😹,😹
49,i use to watch this before i go to sleep night for like 2weeks 😹,😹
50,😭😹fuck it i aint see shit,😹
51,but what doe it mean!? 😹💖,😹
52,"if the person you’re date can’t/doesn’t cook, you’re miss out 😹",😹
53,"“i’m sorry i really have to go, my milk be coming” -carmen while grab her titty speed out the drive-thru 😭😹",😹
54,still doesn’t change the fact he be a scammer 😹,😹
55,my libra rise agree 😹,😹
56,why be phyllis me when it rain 😹😹,😹
57,"that's so old schoolwatch this, it's better 😝😹",😹
58,- need like 9 round of sex rn 🙄 😹,😹
59,lmfao he’s on the right track 😹,😹
60,true 😹. i even use like r50 of your airtime to call this boy ☻.,😹
