,contents,emoji
0,contents,emoji
1,"🔴 live on - come watch realityrecaps, live on younow.",🔴
2,last time play cardiff we win 5-1.let's make it another win this weekend! 🔴,🔴
3,massive massive 3rd goal. cheap route to baku? don’t say this often but please feel free to slide into the dm’s 👀🔴👍🏽,🔴
4,aire 🔴⚽️💣💥🔥,🔴
5,"instruction (⚪⚫🏁)1. 🔵🔴aids wettin ceremony every morning!!2. and after every statement""lights the lamp"" (se…",🔴
6,today’s the day then united. surprise u all please 🔴🔴,🔴
7,it's just hit me. liverpooooll 🔴🔴🔴,🔴
8,🔥patta x nike air jordan 7 retro og sp 🔴shimmer/tough red-velvet brown-mahogany pink🔢style code:at3375-200📅20…,🔴
9,"clear foul, that! 😅🔴⚪️🔵",🔴
10,🔴 podcast in diretta: tw web radio live - wwe monday night raw post-show su,🔴
11,🔴⚪️ a great individual performance by against wolf 💯⚪️🔴,🔴
12,"seniors!!⚫️🔴⚫️🔴⚫️if you want to be feature in this year’s senior video, tweet your picture and video at this twi…",🔴
13,red be take over the red carpet. everyone be rock red! 🔴✔ #daytimeemmyawards #daytimeemmyawards2019,🔴
14,🔴 recommend reading: a close door meet happen today regard impeachment. the article share some of the…,🔴
15,half time!! 1 v 0 #lofc 🔴⚫,🔴
16,get the fuck in! see you in a week🔴⚪️❤️,🔴
17,"we’ve be to qarabag and everywhere, do brass in cologne and now we’re off to baku to bring the europa home. 🎉🔴⚪️",🔴
18,91 points. 2 game left. unreal 🔴💪🏻,🔴
19,"bite lucky today, just get the rub of the green 💙 #bluemoonhopefully be the same again tomorrow 🔴⚪️ alarm set for…",🔴
20,i'm a 🔴🔴manchester unite supporter...i'd rather hand over the win to city...than see liverpool win the league 🚫🚫🚮,🔴
21,now🔴 #النٌصر_الزوًراء ⚽️✌️ ✌️ #الهَلال_الاستقلالً ⚽️⚽️live matsh here ..mobile 📱 link 🎥1⃣&gt;&gt;…,🔴
22,"🔴 vivo esta vivo en - come watch andrearipoll, live on younow.",🔴
23,"🔴⚫️ the edfl ha today reveal final squad for our u14 boys, u15 boy and u15 girl representative team for 2019…",🔴
24,follow for mufc content ⚽⚪🔴 thank for all the retweets!more…,🔴
25,you too mate enjoy the match and the weekend. 🔴⚽️👍🏽,🔴
26,bristol home end be where it's at! bristol fan bang on ask to move u next to red fan 👌🏼👍🏼🔴🔴🔴,🔴
27,"seriously wish i wa in liverpool for this match... derby atmosphere be good, but not liverpool good!! 👊🏼🔴",🔴
28,🔴 new video be live!! 🔴 5 tip and trick in adobe premiere pro!! check it out!,🔴
29,100% will be👊🔴⚪,🔴
30,god i love this man!! 🔴⚪️⚽️😍,🔴
31,sorry i’m not good enough. 😔that win against swansea at home 🔴⚪️,🔴
