,contents,emoji
0,contents,emoji
1,i rarely get outta character cause i realize most this 💩 ain’t worth the stress,💩
2,the classic toilet selfie. 💩,💩
3,yet you be allow burr to go after don jr? you be a piece of rino 💩,💩
4,a gerber🤮🤮🤮💩💩💩💩,💩
5,😂😂😂 what a game anfield make any team shit their togs💩💩💩💩,💩
6,"""shocked"" 😂😂💩🏠",💩
7,after brex💩 expect this corrupt establishment to force this upon scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿,💩
8,"gut or butt check? because when i check she be usually an ass, asshole or full if the 💩 that co…",💩
9,you couldn’t make this 💩 up! 🤦🏻‍♂️🙄,💩
10,he be gonna be doo doo 💩,💩
11,get-toe-💩tia would rather speak spanish than answer a question 😂,💩
12,the referee be 💩,💩
13,"👉👉👉it’s out get that shit 💩so spread the word! hennessykey single will be out👅👉 you guy think 🤔 you know, but you…",💩
14,what a load of 🐎💩!,💩
15,should throw stuff at him.. he need to be lucky it wa just a milkshake and not..💩💩,💩
16,i celebrate this morning 💩 🚽,💩
17,i hope the internet no longer exist by the time my daughter turn 14. thank you.nvm don’t een call my 💩,💩
18,trippier’s pass 💩,💩
19,mann do it again “you stay “ my 💩,💩
20,london be a 💩 hole.,💩
21,dont take care!💩,💩
22,oh.... :( initialize not good :( 💩,💩
23,"he-man's face, though! priceless! 💩",💩
24,"i get compliment for my flow fringe quite often, so.i totally understand 😳😳💩💩😂😂😂",💩
25,"i’ve say it before, if it be a 💩 run against trump i’d vote for the 💩.. #derangeddonald…",💩
26,"i even have to tell hubby, coz, 💩 wa go to hit the fan",💩
27,new cod campaign look good but that multiplayer gonna be 💩💩,💩
28,one of the men in a grave die for him so he could stay safe and tend to his bone spurs. 🤣🤣🤣🤣🤣🤣🤣🤣🤣. trump be a chicken 💩,💩
29,you’re so full of 💩. you have #tds big time. go get checked.,💩
30,maaaaan. this bull 💩......,💩
31,also please let u dash cancel in kombos. 💩😎👨🏼‍🎨,💩
32,yo head prolly fat a 💩,💩
33,i feel like 💩. i want to sleep for 5163637 days.,💩
34,your party's leadership be in deep 💩 and you all know it. that be why you want barr out of the way...…,💩
35,i keep forget puppy be gonna do puppy 💩,💩
36,lame a dog 💩,💩
37,you mean shyt bayless? cuz he wa some pure unadulterated 💩💩💩,💩
38,go ahead.. fuck 2016 and any pee on that bring up old 💩. it's 2019..,💩
39,see this that lame 💩 i be talk bout,💩
40,💩 i’ve ever fantasize about have sex with my bf. 🤣🤣,💩
41,they get that piece of 💩... currently in jail...,💩
42,so do i. it's total and utter bullshit!!🤬🤬🥶🥶💩💩#gh you get enough exercise run around town for your job anyway.,💩
43,lesson on nascar drivers:logano🗑 keselowski🐴larson🗑johnson⌛️a/t dillon💵k/k busch🤡hamlin🚮bowyer💩elliot🍼ha…,💩
44,🐮 💩. they know the border be the river.,💩
45,she be a steamingpile of💩💩💩💩💩💩,💩
46,funny maybe connection: kaka = german kiddy word for potty. also hebrew and now popular slang. and kakus = tamil word for shit. 💩😀,💩
47,didn’t know there wa 4 chuckle brother 🤡🤡🤡🤡💩💩💩💩you’ll beat me there,💩
48,very disappoint there be not seven reason 💩,💩
49,here be the bull💩 msm social medium nazi's try to power silence bully any conservative speech because there a bun…,💩
50,# mufc ♥️ yes i be aware we be currently very shit 😂💩,💩
51,greatly anticipate 4️⃣6️⃣% 💩🚲,💩
52,for the same reason he change underwear - full of 💩,💩
53,he didn't feel 💩 with that helmet on!,💩
54,i talk some 💩💩💩 at time aye?,💩
55,eastbound and down wa my 💩,💩
56,"you really need to get over yourself, you f-n piece of 💩.",💩
57,❌❌psa❌❌dudes! stop let ya barber's spray paint your hairline. that black💩 be garbage🚮that be all,💩
58,💩slimy waldo probably prepare a defense💩💩💩,💩
59,"whatchu mean slo be doo doo 💩 bobobigdog carries, don't me",💩
60,she wa make a point about the dumpster fire shit 🔥💩we have in the wh...,💩
61,🔌❤️ no 🐒💩 #power salute #empire dont say you wasn’t warn dreem_factory present reemlife_ 🔥🔥 go get your pre-orders…,💩
62,more bull💩 from the krapenstiens.. good lord- “who be see a protect trump” ? really? fishing! yo…,💩
63,doesn’t work with a travelcard 💩 mate!,💩
64,and who say jeff couldn’t be bought? his price nothing more than a pile of 💩!,💩
65,#truthiness✊🏾⚖️💯triggers tyrants!! #trumpers💩 #obstructionofjustice✅ #tre45son✅,💩
66,"“ think positive “ who tf be u to tell me to think positive🤨, when all shit that happen to me be negative .💩",💩
67,5 square mile of 💩!,💩
68,"the only reason i don't block brennan be he's so stupid it be sometimes entertaining, but always bull💩",💩
69,man utd be 💩 thankfully now all their supporter who want them desperately to loss to man city so liverpool coul…,💩
70,oh yuss 💩💩💩💩💩💩💩💩💩💩💩💩💩,💩
71,that’s the crappiest report i’ve ever seen! 💩,💩
72,amaze kai absolutely sensational 💩,💩
73,why seal 💩 be so important for scientists[tap to expand],💩
74,you be rude💩🔥,💩
75,and there it be #nastywoman be go to destroy putin’s useful idiot! must be 💩💩💩💩 h…,💩
76,she's so full of 💩!!!!,💩
77,", i think we wa good😊 but you still switch up ...💩",💩
78,"my role model be my older sister truth be told. i saw how they moved, how they take zero 💩 from folk and acted…",💩
79,2019 qb draft rankings:1. grier2. haskins3. murray|||| huge pile of 💩 |||4. daniel jonessounds like a religious fanatic,💩
80,damn i feel like 💩,💩
81,cartoon: stop &amp; shop's corporate scabs☠️💩❣️,💩
82,"with a newborn, it’ll be (in interchangeable order, some repeat more than others)...😭🍼 🤮💩😴",💩
