,contents,emoji
0,contents,emoji
1,thank you all! 🙂 school be go great! i hope that thing be well for the two of you! 📚,📚
2,250 next .... 📕📗📘📙📚,📚
3,boosting! 📚📚do you have any extra copy of #speak or #longwaydown?,📚
4,“i will not be put in a box anymore”-on his own #identity 📚#australiaday #australianauthor,📚
5,"thank you janet for your kind words, i'm so look forward to hear your thoughts! 😊📚",📚
6,it is! ❤️📚🎨🕊,📚
7,good luck to our year 10 sit their end of year exam from today. don’t forget to #readthequestion #checkyouranswers #andbreathe 🖊📚,📚
8,how doe one read a book in the bath tub? 🛀🏼📚,📚
9,i absolutely love this book and her second one too. beautiful book xx ❤️❤️📚📚,📚
10,"how do you make a pretty rubbish few weeks, better? retail therapy, of course! (and by that, i obviously mean all the books) 📚 😀 📖",📚
11,hooray! pass both professional skill test 🙌🏻 one step closer to start my teacher train 👩🏻‍🏫 📖 📚,📚
12,"do you know... ⁉we have a research page available on our website? have a look at the desk research outcome 📚, wh…",📚
13,you know you’re tire when you knock out at a desk in the library 📚,📚
14,thank you ❤️📚,📚
15,ethics.. ✍️📚,📚
16,😶👋hello.. i be a uni student. this be what happen in my day. at 10am i be - 👣at 12pm i be - 🍗at 2pm - 📚at 4pm…,📚
17,. ⛄ 🌲 a mow an incompetent scenery 📚 🐂 justin your insistent distribution,📚
18,📚📖 book club 📚📖 thank to everyone who come along last night to our monthly book club! the may title be the owl kil…,📚
19,i would love to 📚 ginger,📚
20,sunday morning book swap 💛📚,📚
21,"📚 book #15: conversation with friend by sally rooney. after read normal people, i have high hope for this one.…",📚
22,i’m the bee 🐝.. and you’re the honey 🍯 i’m the nerd 🤓.. and you’re my book 📚 i’m the tree 🌲.. and you’re the rai…,📚
23,"📚""the season of silver line pull on all your emotions. there be sweet moments, emotional, tearful ones, and th…",📚
24,today be #administrativeprofessionalsday! 📝📚behind-the-scenes administrative personnel make the mission run smoot…,📚
25,"if you're new, ask u question and we'll be happy to answer them! come one, come all! :d 📚💜",📚
26,good luck to all those take their #gcseenglishlit📚 #gcseenglishliterature exam today,📚
27,beast mode🤩📚,📚
28,*so* much reading... 📚,📚
29,first quarter in the book 📚#afldogstigers #mightywest,📚
30,"four deadline in may, bring it on 🤜💥📚",📚
31,me do my #alevels2019 paper 📚,📚
32,🙂don’t judge the book by it’s cover.📚,📚
33,look a lot like my copy 🤗📚🌎,📚
34,enrich your english vocabulary with native camp.💡📚💫 ...#english #teaching #vocabulary #learn #sagacious #enrich…,📚
35,"we hate to do this...but choose your favorite: the necronomicon v ""book"" #worldbookday 💀📚✨",📚
36,"pick up a new read for your long weekend! 📚 ""mistress of the ritz"" by and ""biloxi"" by are…",📚
37,"lovely architecture in odense, denmark, the birthplace of han christian andersen 🇩🇰📚",📚
38,thank for your book read 👍🏻📚,📚
39,i can’t love this enough!!! 💜💛💜💛📚,📚
40,mnl boy na this tom 📚,📚
41,the power of brand in &amp; out of state ✈💰📚.heyyyyy atlanta!👋👋💋💋💋in case you miss today's live video i leave it…,📚
42,our book meet be tomorrow 🎉we'd love to see you there to chat about our april book of the month with u 📚🌿,📚
43,this be amazing! my finger be x 🤞🏼📚 thank for such a generous offer &amp; support literacy in such a concrete way…,📚
44,very excite for the grand open tomorrow of the early year outdoor read shed! 📚 ☀️,📚
45,"round 2 with horseshoe trails! nehs help read, color and make hermit crab crafts🐚. fun, fun, fun📚🤩…",📚
46,happy #worldbookday ! 📚 what be you reading?#fascism #madeleinealbright,📚
