,contents,emoji
0,contents,emoji
1,that actually make sense 😮,😮
2,well this be a little bite badass isn’t it?! 😮,😮
3,amaze girl👏😮,😮
4,nigga how 😮,😮
5,go follow if you haven’t already! do shoutouts now so follow him for a chance to be shout out yourself 😮#shoutout,😮
6,yeah! her wing aren’t show much ‘cause selfie but they be huge 😮,😮
7,that be just another step in #rawness 😮,😮
8,"it’s crazy it be the one you think be yo day 1’s. 😮🤭hi laurie, if you could call into one of our screwfix store they will help you or ring our call cent…",😮
9,omg the love yourself cover 😮 i want it,😮
10,very hot😮😮😮😮😮😮😮😮,😮
11,wow 13 org 😮,😮
12,😮😮😮 that's nut,😮
13,4000 for a hotel? ? jeez how other half live....😮,😮
14,chris evans be single 😮,😮
15,cannot wait to see your reaction to the new spiderman trailer 😢😍😮😮🤣🤣,😮
16,i dont know 😂 i like a little edge 😎🕶 and a lil pop 💥 😮 in my hair 💋💁🏻‍♀️so i want to add something different 💅🏽😄…,😮
17,fairly catch me out at 7am this morning 😮,😮
18,"only £40!!!!😮i suppose if you want to you could buy a pot of revitalise anti-ageing cream, but would that suppo…",😮
19,redskin really get haskins and d.k metcalf wow 😮,😮
20,twitter feed: *picture of a sidewalk* every basic bitch:😯 this....... be such a deep 😮...... deep😪..... supersed…,😮
21,i legit scared😱😫😨😮,😮
22,"this be 😮😮😮, my fashion icon 😊👍",😮
23,the great gatsby...😮,😮
24,my jaw be still on the floor! 😮,😮
25,wait ! the army 😂😂😂😮 #90dayfiance,😮
26,bay to breaker race be on sunday 5/19 rain or shine. traffic in sf beware 😮,😮
27,for a sec i think this wa a 3d digital paint 😮,😮
28,this dude kick the shit outta him tho 😮😮 i wound myself what's gonna happen after he stand up ?!?! did…,😮
29,so bless to be able to watch a team like golden state play this game. they’re movement be just 😮,😮
30,omg he really pass out 😮,😮
31,but thats not you yeah?!😥😮,😮
32,when will you share the rest then?? 😲😮,😮
33,we have the same cheap as pc case! 😮,😮
34,man he’s still pitch 😮,😮
35,dude im two day older than hwiyoung from sf9 😮,😮
36,ahhhhhh he still stand #gameofthones #demthrones omg 😮,😮
37,when she start cuss i wa like “😮😨😂😂”,😮
38,😮😮 this be *another* coach say the same a the one you refer to!,😮
39,man open door for me: oh thankswoman open door for me: omg 😮 thank you 😊💗💓❤️😍,😮
40,rocketman be 100% in rotten tomato rn. 😮,😮
41,when a bird be more elegant than you 😮😮,😮
42,holee shit 😮,😮
43,the ballad style ☺️🤣😍😮,😮
44,post 3rd in first practice 🤔15th (🤞that it get better)and in 16th!😮 [if…,😮
