,contents,emoji
0,contents,emoji
1,😔 i’m not. a much a you want chan…,😔
2,will ruel to release gospel? if not i’ll personally make my own ep and release it 😔,😔
3,play💏with dazai’s balls🍒 not⛔️ his feelings🌈😪✋make his dick cry😻💦 not🚫⛔️ his eyes👀💧😭👎 break⛔️ the bed😈🍆 not🚫 dazai’s heart💔😔✌️💯,😔
4,shawty always wanna twerk on facetime sometimes a nigga just wanna talk 😔,😔
5,iv hug him and it make my whole world feel better 😔,😔
6,i’m an angel 😔,😔
7,uhhh can y'all please go like this post bc it flop so hard😔😔😔,😔
8,soooo the other day i be gonna buy gong cha milk tea with pearl but they run out of pearl and say that i have to wait 30 mins😔,😔
9,my niece call the rock “dwayne johnson” 😔,😔
10,i love you 😔💕.,😔
11,love you more! ❤😔,😔
12,can feel your pain !!! 😔,😔
13,"it was.. just give a bad impression for gemini’s for me 😔 but no hate over here, just skepticism..…",😔
14,i hear you 😔 this be why i watch my lecture online 😝 but seriously like opinion be fine but assumi…,😔
15,hospital stay tonight 😔,😔
16,it’s always ‘what’s updog’ and never ‘how’s updog’ 😔,😔
17,damn that shit hurted😔,😔
18,chei! so this groove be about to end 😔 😔,😔
19,we be do amazing☹️😓...... one break out have to ruin it all 😔🥺,😔
20,when it’s rain and you can’t play golf 😫😫😔😭😭😤 like and share if you can relate 😂😂👍👌👌 follow for more…,😔
21,no it doesn't 😔😔😥😥. sad eh?!,😔
22,i miss the #indians come from behind game last night 😔😔,😔
23,if we go to school together tmrw the last time we speak in the hallway 🤝😔you get me all shade fuck up but okay jimin lovejimin love jimin love jimin lovelyjimin lovely jimin lovely…,😔
24,"pull through a little longer, me and the rest of kai nation belief in you 😔✊",😔
25,like my new lock screen? 😔❤️,😔
26,"rip tasha, we'll remember you✊🏻😔",😔
27,im try ride with my nigga one last time 😔,😔
28,ok u say that now but we all know your true attention 😔happy saturday!,😔
29,too sad to be make public? 😔,😔
30,"damn, there go my afternoon plan 😔",😔
31,good look man this is😔#bbmastopsocial bts,😔
32,be i the only one miss mr. postman? 😔,😔
33,my whole life jean be always too big around my waist and have that ugly as gap 😔😔😔,😔
34,good morning to another day of love got7 😔,😔
35,i get only 7 😔,😔
36,can they also add every other song 😔👉🏻👈🏻,😔
37,nooooooo mom he's so cuuuute😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 hoseok i love you 😭😭 you're the cutest live be here i cant handle your beauty 😔,😔
38,why be i always hit the ground?! 😔😔😔,😔
39,"but over time they've switch roles, because tae get older and want to take care of yoongi too. 😔",😔
40,sign of end time😔,😔
41,nam 🥺😍😍✊🏼✊🏼😔🤧 #bbmastopsocial bts,😔
42,unfortunately i know😔,😔
43,ahkskska thank you for point it out. it should be instagram not twitter account 😔,😔
44,oh shit thank you😔💜 #bbmastopsocial bts,😔
45,"oh geez.... i have 3 mics and an aizawa, time to die i guess 😔😔😔🤙🏼🤙🏼🤙🏼",😔
46,me too fren glad i’m not the only one 🤡🤡😔👊🏻,😔
47,yes i’m a taurus 😔🤟,😔
48,soo sad 😔 much love will keep support bruv #respect,😔
49,matee the whole series 😩🙈. but it’s so good shoot so well the reality be so tragic tho 😔,😔
50,"yes, i check and none of the others language neither have sub the song it's surely disappoint 😔",😔
51,need my 13 😔🙏🏻,😔
52,i want freeze yogurt tho.. 😔,😔
53,lol you're disgust me shem 😂😂 and you wont gain a cm 😔,😔
54,but you’re over 200 mile away from me 😔,😔
55,good luck 😔😔😔😔,😔
56,i miss do this😔,😔
57,it’s for a good cause!!’ 🥺 i’m not even say all the detail 😔,😔
58,i cannotttt 😔😭😭😭,😔
59,friend like this &gt;&gt; 😔💕,😔
60,it’s ramadan gotta b fake 😔🖐🏾,😔
61,do you remember when he have twitter? 😔😔,😔
62,we want old pump shotgun 😢😢😔,😔
63,eish askies friend😔,😔
64,this make me sad🚫🧢😔,😔
65,u make my earf quake 😔😔😔,😔
66,sorry my bad 😔,😔
67,how profoundly gut wrench this must be for you walter. it must strike you at your core. 😔,😔
68,my fault 😔 i wa tryn drip like u,😔
69,ty for ur honesty 😔,😔
70,so wa out of the loop for 4 day due to surgery. return to pay attention today. have decide post-op pain preferable to news. 😔,😔
71,ye old paper-chain transplanter.sare eye- 😔😔😔,😔
72,this be so cute 😔💕,😔
73,when your high off alcohol wipe . at school 😔🤯,😔
74,same 🤟🏼😔 that movie truly destroy the fandom yeet,😔
75,he llorado 😔#bbmastopsocial bts,😔
76,im confuse right now. 😔😔😔,😔
77,the circle of (hair dye) life 😔 he’ll look cool either way so 🤷‍♀️ whatever he wanna do,😔
78,im hungry 😔,😔
79,saw booksmart last night and i already wanna see it again 😔,😔
80,no one love me enough to hangout with me 😔 they take my car away and my line get dry.,😔
81,i love n miss u 😔💗,😔
82,have fun 😔♥️i wish i could say the same,😔
83,it’s so infuriate like homies give me content 😔,😔
84,he like pineapple pizza... he can't be trust 😔,😔
85,idk ateez but you're cute 😔,😔
86,random facetime call &gt;&gt; 😔🤲🏿,😔
87,murder by greed 😔,😔
88,maybe jen be my favourite 🥺😔,😔
89,"back up to tomorrow, the begin of the end of maternity leave 💕👶🏼😔 👩🏼‍💻💰😃 #mixedemotions #phasedreturn #choosepsychiatry",😔
