,contents,emoji
0,contents,emoji
1,my li graduate 💅🏽 periodddd,💅
2,we don’t stan delulus 💅🤢,💅
3,"we all know the best diamond be white diamond, your opinion be now invalid 💅",💅
4,you say #metgala i say #metgaga!! ☺️💄💅🏼,💅
5,no..you do well✏--------💅,💅
6,i dont know 😂 i like a little edge 😎🕶 and a lil pop 💥 😮 in my hair 💋💁🏻‍♀️so i want to add something different 💅🏽😄…,💅
7,bref me 3 favs sont la💅💅💅 skinny legend,💅
8,i’m turn my dad into an ujung 💅 self care be listen to wjsn,💅
9,ok😭😭😭😭😭😭😭😭😭 ..whose see this .. 💆💆💇💇💅💅💅💃💃💃💃,💅
10,chao tchile 💅,💅
11,um i may want to kill baby but you want to kill murderers. 💅,💅
12,i love my nail tech 💕💅🏻,💅
13,nope 💅🏽 1 day strong 🤧,💅
14,yoongi baby congrats and careful of bite those pretty nail of yours! 💅,💅
15,i could write more but twitter be an as and ha a word limit so whatever deal with my bore ass💅,💅
16,💅everyday crush,💅
17,thank youuu !💅🏾,💅
18,"agreed, like mint chocolate? tasteless 💅🏻",💅
19,9/10 i keep my foot cover but bet ya as my lil piggy stay do 🤷🏾‍♀️💅🏾✨,💅
20,we'll vote with the same rate a we start until we have that 20 mil gap!! 😂😂💅 we can do i…,💅
21,an unfollowing today 💅,💅
22,gotta make sure the boy win you know what im sayin 😌💅🏾 #bbmastopsocial bts,💅
23,something we can all agree on 😌💅,💅
24,"so you're say that her father be jewish, but her mother isn't, and judaism be matrilineal... 💅💅",💅
25,i say croquette when i’m be fancy 💅,💅
26,yes rosé ha the better personality💅🏾,💅
27,dont do this to feel better abt urself bc i be secure in that im no white man whore 😌💅🏼,💅
28,forget to add these 💅🏾💋🥵🤪💯,💅
29,it’s call dessert 💅🏽,💅
30,why wa i just go through your twitter and think the same thing 🥵😍 it literally run in the family 💅🏽,💅
31,welcome back to my page ! keep stalk wannabe me 💅🏾,💅
32,100%💅🏻 thankyou for keep it lock,💅
33,"hey, you ! don't give up, okay ! 💪🏾giving up be not an option queen 💅🏼. remember normally it be the last key on the…",💅
