,contents,emoji
0,contents,emoji
1,dance off everyone 🕺🎶#disneylandparis #disneyland #waltdisneystudios #marvelseason#marveldisney…,🕺
2,that intro......🕺😎🙌,🕺
3,happy 18th to my brother have a good 1 and we’ll give it some in we be fest this weekend🎈🕺🏽,🕺
4,explain to me why there be no disco ball emoji !!!!!! like ok yeah we have 🕺saturday night fever headass but…,🕺
5,be the best man win 🕺,🕺
6,i don’t like the groomers but i sure do smell nice when i come home just like cherry 🍒🥰😘😍🕺,🕺
7,gooo crwzzzyy give me a retweet to bro 🕺🏼❤️,🕺
8,sunday vibe 🕺🏽🕺🏽🕺🏽,🕺
9,i make before 8am💃🏻💃🏻🕺🏻🕺🏻,🕺
10,i have make it in life🕺.,🕺
11,"can’t wait til it rain, i’m go outside and do it for lil saint ✊🏾🕺🏾🌧",🕺
12,i’m here 🕺🏻,🕺
13,elvis presley 🕺🏾with a touch of melanin #tuxedo #melanin #beautyboys fashionnovamen,🕺
14,now playing🎧🕺guardians of the galaxy:awesome mix vol.1&amp;vol.2(full soundtrack),🕺
15,🕺saturday sell out grab your ticket for friday before they disappear ... 🙌,🕺
16,moby out here keep the old creepy white dude trope alive and well. 🤦🏻‍♀️🕺🏻,🕺
17,literally!! actual cannot wait cause that’ll most likely be the first time i meet them again since last year🤩🥰🕺🏻xx,🕺
18,a little while ago i compare myself to one of our more famous primate and all hell break loose 🕺🏾,🕺
19,drive from ohio to miami be about to be a long as fuckin drive but it’s all about the dedication for 🥳🕺🏻,🕺
20,tomorrow's ... the big dayare you ready .... 💃🏻🕺🏻25 april 2019 .... 💟➡️..liric video on youtube channel 18musi…,🕺
21,yomi yomi! make a scene like sony!! boy out that bitch! congrats chief 👨🏾‍🎓🕺🏾,🕺
22,rise be red 🌹school blow 🏫 senior classic be in two week 🕺and i don't fuk with none of you hoe,🕺
23,those be some sweet boots. maybe he'll wear them here on may 26? 👢👢👢💃🕺💃🕺,🕺
24,😍np&gt;▶️ empire state of mind _ 🎶🎧w/ #jordanbreakfastshow🕺🕺🕺,🕺
25,"buy everything for we are, can’t wait now 🕺🏼🕺🏼",🕺
26,thank you!! 🕺🏾💙,🕺
27,2 hour nap ✅2 coffee ✅day off college tomorrow ✅endgame midnight screen time lads🕺,🕺
28,beloved bhai let's dance abir 🕺🕺🕺🕺#yehrishteyhainpyaarke #rheasharma,🕺
29,thank danny 🕺🏿,🕺
30,how many follower do you want.🖤retweet=1k followers💃🏻💜retweet=2k followers🕺🏻💙retweet=3k followers🏃🏻‍♀️…,🕺
31,let's go my guy🕺🏽💎,🕺
32,i'm gonna watch it tomorrow🕺🏽,🕺
33,see you at the hydroooo🕺🏼🤩,🕺
34,"but hey, #proteafire🙌🏾😬🕺🏾",🕺
35,steal from oomfies 🕺🏻name: jessheight: 5’3age: 16birthday: february 13favorite group: bts skz atz mx nctsign…,🕺
36,buzz 🕺🏽🕺🏽🕺🏽,🕺
37,happy bihday you sexy beast of a man. 💋🕺🏽,🕺
38,rlc msm cria 🕺😅,🕺
39,it’s all about the teamwork!!!!!!🤗🤗🤗💃🕺,🕺
