,contents,emoji
0,contents,emoji
1,stay safe everyone 😥,😥
2,a a die hard blazer fan that wa a sad game all that hard work in the post season and playoff just to end it by a sweep 😥,😥
3,if the bottom round chin be a ugly a per your last tweet i would be disappoint 😥,😥
4,aweeeeee 😭😥 so honor to be hug by rise 😍 imy too 😚,😥
5,we be still under snow😥,😥
6,no it doesn't 😔😔😥😥. sad eh?!,😥
7,i'm sad to see unite and relagation in one statement..i never think i would live to see such😥,😥
8,oh god. not look forward to the ingrowing hairs. 😥,😥
9,🙈🙈 be there😥😥👍,😥
10,be this even normal? 💗😥,😥
11,the choice be on.... hmmm. i think most people have already make their decision. 😲😥🤨,😥
12,i don't think they're go to enjoy the water park at all. 😥,😥
13,i may seem fine but deep down i want to dedicate to my boyfriend that abasajja mwena mufanagana song😥😥,😥
14,thing never go the right way😥,😥
15,😥😥...omg your bollywood actress gang..your liberalism gang...are not yours omg...really sad..nah..,😥
16,holy fuck this just make me so emo it be so unreal oh my god he literally rip my heart out when i saw it live 😥😥,😥
17,you win our hearts. 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏😑👏👏👏💔👏👏👏😥👏👏👏👏👏,😥
18,we will miss you😥❤️❤️,😥
19,cause it all i have.😥,😥
20,it's an episode for the vaults. i hope he hear us. 😥,😥
21,no. u have be call oda girls😥,😥
22,in the ec we always run for t-shirt 😥😞,😥
23,e mat no ime... 😥,😥
24,bro i don’t even know what’s go on! 😥😥😥,😥
25,what?!?! 😥😪😫😭😓 i think you wa a natural redhead. 🤣😂,😥
26,qnd o smrtdeath dissei just wanna know whats up with youwhen we first meet i wa likewhats up with younoooosssa mt deep 😔🤘🏻😥🤯,😥
27,uuuuuuuu baibe😥😥😥😥😰😰😭😭😭😭this remind me of the late annee njoroge👯🏼👯🏼👯🏼👯🏼👯🏼🎼🎷may she r.i.p.#my co~…,😥
28,my sincerest sympathy for your loss😥those boy be evil personify !! if u can ki…,😥
29,good night twitter. cant sleep😥😥😥 why?,😥
30,pt john i don’t deserve 😥,😥
31,it will break my heart into a million pieces...😥,😥
32,precautionary maybe😥,😥
33,really amaze !i hardly reduce 4kg😥,😥
34,that won't be bad hun😥,😥
35,ya kan... my feel 😥😭,😥
36,&amp; who be you 🤔 never hear your name or number during film so you must be sorry and just in a jersey 😥,😥
37,very sad....😥😥😥😥,😥
38,"6% do with trail of lightning, by rebecca roanhorse: chapter two was... very heavy 😥",😥
39,love you jagiya... good morning ☕😘🌹or i must say goodnight cause you be in u right now 😥✌💜,😥
40,you can join!!!😥😍,😥
41,😥this be something to cry about not a movie but social medium people only focus on what be gonna get them clout,😥
42,twitter will never be a good a it wa in 2013. i make actual friendship through hunter moore follow trains. nvr forget 😥,😥
43,i can’t believe this be what we have. this be our president... 😥,😥
44,somethings be just not meet to happen 😞😥,😥
45,why must i call a woman like 4 time before pick 😥,😥
46,yes po... samin in the middle of our summer workshop... 😭😢😥,😥
47,but thats not you yeah?!😥😮,😥
48,dah mima that sound be not small o😥,😥
49,you makin' me so daze and confused😥,😥
50,"gotta be careful 😥 also, they need to tame their livestock 🤦🏽‍♀️",😥
51,this person ha stollen your avi 😥😂,😥
52,2005 me: save up to buy total girl/candy magazines2019 me: save up to buy airconi hate adulting 😥😥,😥
53,i'm not crying...you're crying...😥,😥
54,"she couldn't fight for me, she choose him over me.. xo xaddd 😪😥willis might be a udfa bucs better jump on that",😥
55,damn im really finna graduate in 7days 😥,😥
56,nooo 😭😭😭😭 if u find a new shop in mid city lmk 😥,😥
