,contents,emoji
0,contents,emoji
1,"""ambience""awork🌫️🌫️🌫️",🌫
2,follow everyone who like and retweets this🌫,🌫
3,leggoooo🌳🔥💨🌫🥦,🌫
4,"🌫️ #ipswich foggy for the hour 4°c with fog, foggy later this morning with high of 17°c #myweather",🌫
5,pray for the people of odisha to survive from cyclone 🌫,🌫
6,"girl. they’re just...jealous, jealous 🕺🏽breezy 🌫° 🐐",🌫
7,cloudy even be pleasant☁️🏤 #cloudyevening #springtime #yellowbuildi ng #eveningwalk #🌫 pajalahdentie 31,🌫
8,you do it again 🌫😎😍#broken,🌫
9,memory of 2006 anyone? 🌫,🌫
10,steal from my tl- reply w an emoji! 🖤: i love u☁️: can we be friends?💧: love ur tweet 🌫: love ur layout💫:…,🌫
11,"oh wow 😮 that’s amazing! and a bite different 🤣 🌫 but the dark day wa fit for deirdre’s sorrows, her tea…",🌫
12,s t u c k 🌫,🌫
13,follow the one that like and retweet this 🤳🌫,🌫
14,that mean also she can do it worldwide😍😍🌫,🌫
15,"true happiness come from the joy of deed well done, the zest of create thing new...🌊🌫😘👍🌸🌞",🌫
16,morning 🙌🌫🌦,🌫
17,i need a better way to control my anxiousness and anxiety 🌫,🌫
18,it’s rain 🥰☁️💧🌫 i love it sm,🌫
19,good morning 🌫🙋‍♀️😁did you sleep well ? 😉😆every new day be a new begin ! 👍👏💪may you have a…,🌫
20,hold on.....i'll put the kettle on 🌫😂😂,🌫
21,hemisphere - 🌍 terrain - 🌃 weather - 🌫 flora - 🌴 fauna - 🐺 🦋 🦑 citizen - 👱‍♀️ 🧑 cuisine - 🍨 🥥 🍺 urbanizatio…,🌫
22,we’re in the endgame now 🌫🌫🌫 90 minute away from showtime #avengers #endgame #whateverittakes #dontspoiltheendgame,🌫
23,reply with an emoji 🖤: i love u☁️: can we be friends?💧: love ur tweet 🌫: love ur layout💫: my fave mutual🌚:…,🌫
24,i’d rather ur body than half of ur heart🌫🌫🌫,🌫
25,i appreciate y’all sm 🌫🖤never forget that,🌫
26,take off🌫🔥🛫,🌫
27,it more fun in bohol!🌫💞,🌫
28,good morning 🌫😃😁did you sleep well ? 🤓🙃enjoy your happy and beautiful sunday 🥀🤠🤗🧡💜❣,🌫
29,cloudy day be for hike 🌫,🌫
30,"""l💐ve me 👁r hate me""!...""i always"" ""stick 2 my guns""! ""b.""cuz when the sm🌫ke clears, i'll still be here"" ""2"" ""l🤵ve…",🌫
31,🌫🌼 flower.mp3,🌫
32,🌫 when’s the sun come back? it’s so gloomy at the moment and i need spring sunlight to record more video like th…,🌫
33,he sucksjust like the sky that present everything 🌫🌌💜#taehyung#jungkook#taekook #vkook #kookv#bts 📷💜…,🌫
34,"a name be a name, but yours be a sign, a sign that just hear mean that i’m gonna be fine. 🌫",🌫
35,honeymoon. 🖤🌫️,🌫
36,i love u 🌫🖤,🌫
37,good morning from a misty lincolnshire 🌫️ have a great day. 💐,🌫
38,woo ah! bitch i use spotify but of course i’ll still buy it on itunes! 🌫,🌫
39,i forget my hat and it look like rain 😐🌫🌫 well... too late? 🤷🏻‍♀️not surprise at all,🌫
40,sawyer please hold my sqigglie wet voughim ist de touletta send 🤬💄👩‍🌾🤱👢🐌🐲🌫🥩🥊🤾‍♂️🎺🛴🗺🛤🕯🔨🕳📦❤️,🌫
41,𝗜 🌫 🇨🇦 𝗢𝗜𝗟 &amp; 𝗚𝗔𝗦𝗪𝗘 𝗦𝗛𝗢𝗨𝗟𝗗 𝗕𝗘 𝗣𝗥𝗢𝗨𝗗,🌫
42,we go up at cheer tn be there or be 🌫,🌫
43,"me right now,laughing cozzz no one can see my tweet! missin my hack acc 🌫️",🌫
44,steal from el🖤: i love u☁️: can we be friends?💧: love ur tweet 🌫: love ur layout✨: my fave mutual🌑: why ar…,🌫
45,take care of your family♡🌫,🌫
46,panoramic image 🌫,🌫
47,sweetener 🧚🏼‍♀️🌫✨,🌫
48,your what demand we get rid of 🐄🍪🌫,🌫
49,no one:my stomach:💋🦋✨🌫✨🌫🦋💋🌫✨🌫🌫✨🦋🦋🦋💋🌫🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🌫🌫🌫🌫🌫🌫🌫💋💋✨✨✨✨,🌫
50,much love from the wizard of the fog 🧙🏻‍♂️🌫thank you for all your devotion will be here every step o…,🌫
51,big sky in eastern oregon at the elder ranch🌫🌫🌫🌫🌫🌫🌫🌫#desertmountaingrassfedbeef #ranching #generationalranching…,🌫
52,peep the new avi 🌫🖤,🌫
53,"🌫️ #southampton foggy for the hour 10°c with fog, mostly cloudy throughout the day with high of 16°c #myweather",🌫
54,follow the one that like and retweet this 🤳🌫🌫,🌫
55,we need another collab of this two god sn 🌫💫,🌫
56,perhaps they can all go on a cruise on his titanic 2 ?🌊🌩️⚡️🌫🚢,🌫
57,"cloudy skies, seem to be bcm weather 🌬🌫🌫🌫🌫🌫🌫🌫🌫🌫☁️☁️☁️☁️☁️☁️☁️🌫🌫🌫🌚",🌫
58,i saw ocean in your eye it make me scar 🌫 inspire by &amp; new ep #brent,🌫
59,i’m better off with him... 🌑🌪🌫,🌫
60,so much for the love #broken 🌫🖤🛸,🌫
61,i’m in love with sky like this 🌫 our mind ♡,🌫
62,say your top 4 on sweetener and i’ll tell you if you have 🌫- superior taste 💫- taste 💧- ok👀- erm bye,🌫
63,stream #buybrokenonitunes and do my computer science project.... my bunhead mind🌫,🌫
64,thank uuuu ill be sure to pas down the message🖤☁️🌫✨🌙,🌫
65,tacky tuesday at it finest 🥶😈👾🤲🏻🗣👩🏼‍🔬🧟‍♂️🧶🦅🕸🐲☄️🌫🥩🥮🥢🏏🤾🏿‍♀️🤹🏻‍♀️🎨🧩🚨💺🏔🕋📸🛡🧲🧽🖼🏷📈🔐🅾️❎🆒◀️🔙🕥,🌫
66,"i'm no sweet, but i'm hell of a nightmare 🌫",🌫
67,"🌫 fave person ever, i cannot wait for summer to come see u, love u load u lil prick",🌫
68,steal from tlreply with an emoji 🖤: i love u☁️: can we be friends?💧: love ur tweet 🌫: love ur layout✨: my…,🌫
69,‘cause i don’t carewhen i’m with my baby 🌫,🌫
70,permeate🌫❣️,🌫
71,san antonio spirit - team smoke - l5 senior xsmall coed🌫#teamvarsity #cheerworlds2019,🌫
72,dark af outchea🌪🌫,🌫
73,"cotton legging in muscat grape (light purple, green) hold a dry flower vase🌫",🌫
74,"sw to nnw sky, 8.11pm, 9pm 🤔🌟🌠🌬🌫🌪🌀☄🌊💦🌈",🌫
75,so here for it 👑🖤❤️🌫,🌫
76,💧💦☔️🌫 #gooney 👻 bucket 💦🥶 lower east side,🌫
77,so feckin cold today. 🌫,🌫
78,be i the only one who think #palosanto smell like a horse barn? 😅☁️🌫🌫,🌫
79,..🌫 ⁞ squads;;,🌫
80,a month early?! damn brain fog 🌫 your bday be may 30th not april.... damn i know that 😂 oh well now i…,🌫
81,"14. 🌫 goodnight goodnight 🌫i’m sorry, i do not meanto hurt my little girlit's beyond me, i cannot carrythe weight of a heavy world",🌫
82,#bbmasacheivement ariana grandein my head 🌫,🌫
83,🌫/🖤 i forget about this songgg,🌫
84,"sooooo, i’m think a depress soul be a really artistic one a well🌩🌤❣️🌫",🌫
85,glad to hear that you’re do well 🖤🏹☁️🌫,🌫
86,what a miserable day 🙁🌬🌫,🌫
87,#broken be rise on itunes #59 overall in the u.s. and it’s only be out 4 hour 🌫,🌫
88,not the best but still 🖤 i try to hurry up 🌫,🌫
89,blueberry headband 🌫,🌫
90,we cute 🍂🍁🌫,🌫
91,must be nice🌫🌫🌫🌫🌫🌫i’m just tryna be great🏄🏾‍♂️💤🥵#moneymanvince,🌫
92,okay time to study 😔 pls beat my as if you see me online 💫🌫,🌫
93,fifty shade of.... sky.. 🌫#riksimaging #nofilter #weather #leicester #uk #europe #nature #scenic #skyporn #…,🌫
94,"wherever you go i will be your light, your joy and your hope.🌫️☀️#armyselcaday",🌫
95,dramane oh uhm🏃🏽🏃🏽🏃🏽🌫💨,🌫
96,the irish weather in emoji form: ☀️🌤⛅️🌥☁️🌦🌧⛈🌩🌨❄️☃️⛄️🌬💨💧💦☔️☂️🌊🌫🌪🔥💥☄️⚡️,🌫
97,happy bday dangerous woman 🌫🖤,🌫
98,we love u 🖤😍🥰💧🌫🌙,🌫
99,here's to the spring of my youth!! 🤞🏻😄😊🌱☀️🍃🎶🌷🌼🌻🌺🌹🏵💮🌸💐☀️🌞🦋💘😙🌫✨💝💟💖💗💕💓❤️💞 #bom #haru #봄 #春 #tagsibol,🌫
100,when all else fails: peanut butter 🥜cacao powder🍫whipped cream🌫,🌫
101,gonna dash out now. gettin darker! 🌫☔,🌫
102,"good morning from grey, wet glasgow 🌫 🌧this fire opal set should brighten thing up a bit! ❤️🧡💛…",🌫
103,sun 04:17: 🌫fog advisory in effect: sun 04:06 to sun 16:18.,🌫
104,happy birthday pretty girl i hope you have a good day 🥰🥰🌫,🌫
105,here's a cyber blunt 🌫 nighty smart as,🌫
106,♥️💯🌫☕️🙂🌫talk you out of it,🌫
107,sorry!!! #gotmynumber 🌫☎️,🌫
108,"goodvibes only😉🌫️ bacnotan, la union",🌫
109,toby’s fav time of year 🌿🌼🦋🌫,🌫
110,breathin 🌧🌫,🌫
111,see u tomorrow baby love #swtedmonton 💧💍🌫🌚,🌫
112,guess who just graduate #thankunext and now to change the world ! 🌑🌫,🌫
113,i'm inlove daaaaamn she's smoke af 🌫️🌪️⚡🔥🔥🔥,🌫
114,good morning 🌫🐒🐿did you sleep well ? 😉😆enjoy your every lovely wonderful day 🌻🏹🧚‍♀️🐰💝💚🍇,🌫
115,foggy morning🌫,🌫
116,"""welcome to cleveland! if you aren't a fan of sunny skies...you're gonna love it!"" 🌫🌧🌚",🌫
117,ƒollow everyone who retweets this 🌫,🌫
118,love you 🧕🏻💙💍☁️🌫👌🏼,🌫
119,currently lay on my bed about to watch the devil wear prada. good night☁️🌫,🌫
120,co2 level highest in 2.5 million year 🌫🏭,🌫
121,no be #bestinthebusiness 🌨🌩🌪🌫🌬💧🌈🌝🌡⛅🌧🌦🌥☈☇⛈🌛⛅☁☄🌟🌠⛆☔☂🌂☃ i think that about cover it!,🌫
122,i’m go ghost 🌫,🌫
123,no one:emi's taekook fic rec thread: ⚰️🚫😭🤧☠️💣💥🌪️🌫️⛈️ 🚶 🚗💨💨 😢 🏥🚑🚨🌨️,🌫
124,dont forget to eat piggy smallz 🌪🌫 love u 🥺🥺,🌫
125,if this cloud/fog clear then you never know!?🌫️,🌫
126,a trans girl from germany follow her dream and end up impact pop worldwide? yeah we’ve decide to #buybrokenonitunes 🌫,🌫
127,damn it's cold out chea!!! 🌫🌨🌧🌦🌧,🌫
128,we live such a beautiful life to be sad. 🌫 let u all be happy ✨,🌫
129,hi i love u. i hope you’re happy and smile today. send u so much love n light 🌱🌫,🌫
130,hi bby!! love u sm!! please follow me!! 🖤🌫,🌫
131,thank you mah brotha!!! ❤🌫🦋,🌫
132,dreamy cloudy blue sky.. 🌬️🌫️,🌫
133,i need this ..☁️🌫,🌫
134,brother:🌫🌫🌫sister : you put cologne on but don’t brush your teeth?!?,🌫
135,i wanna save u. ☄️✨🌫️,🌫
136,"all drive complication and silent hill association aside, fog be like, really pretty???? 🌫️☁️ nature ha no bus…",🌫
137,the light be come to give back everything the darkness steal 🌫,🌫
138,steal from my tl:🖤: i love u☁️: can we be friends?💧: love ur tweet 🌫: love ur layout💜: my fave mutual🌚: wh…,🌫
139,break be everything 🖤🌫,🌫
140,north too with rain and thunder storm 🌩🌫⛈..affects !!to return home tomorrow..maybe at chitt park till i go to bangalore after few day,🌫
141,"oh yes, definitely! possibly even a tornado 🌫",🌫
142,steal from tl reply with an emoji 🖤: i love u☁️: can we be friends?💧: love ur tweet 🌫: love ur layout💫: my…,🌫
143,me rn bc of the nado🤪🤩🤩🤠🤠🌾🌾🌪🌪🌪🌪⚡️🌧🌧⛈🌩☔️🌬💨💦💧🌫,🌫
144,im gonna dream about my seven angel 🌫 good night,🌫
145,🌫🌫🌫🌫🌫🌫【ｏｒｉｇｉｎａｌ】ｓｕｎ ｓｈｏｗｅｒ ｌｏ-ｆｉ ｈｉｐｈｏｐ beat to study / chill / sleep...😴🌫🌫🌫🌫🌫🌫🌫,🌫
146,be my baby:🦋 lmh &amp; my everything:🌫,🌫
147,"imma rest, see you 🌫",🌫
