,contents,emoji
0,contents,emoji
1,1 to goooo🎓,🎓
2,1 day leave ⬇️😩 ♥️♥️🎓'.,🎓
3,finally 🎓..,🎓
4,the night to remember!!!!#mwecau_swaggs🎓 #tallents#imeishahiyo ✔ mwenge university,🎓
5,my promise on you. 🎓,🎓
6,i just be think that when i get thru hustle 📓🎓 we go move away it’s just go be me and you okay? i promise 👧🏽🥰💫,🎓
7,11 more days!!! #ucfgrad 👩🏻‍🎓🎉,🎓
8,congratulation to the class of 2019! happy graduation! #usafagrad 🎓,🎓
9,what a surreal experience this ha been. 👩‍🎓 beyond bless — surround by family and friend i wa hood this pa…,🎓
10,get his first class pawnours with dogstinction 🙌🏼🐾 🎓 #doggo #goodestboye,🎓
11,"llanderal, angela b.bachelor of art major in english batch 2018-2019 👩‍🎓💙thank you everyone, this be nothing w…",🎓
12,10. 12 stem droot fam be now sign of batch 2017-2019🎓,🎓
13,sunday 28 april 2019 👩🏻‍🎓♥️.,🎓
14,shoutout ‘19🎓 y’all do y’all thang,🎓
15,yomi yomi! make a scene like sony!! boy out that bitch! congrats chief 👨🏾‍🎓🕺🏾,🎓
16,big day today❤ good morning🎓✨,🎓
17,"it's almost tassel-turning time, #ncstate19. 🎓🐺🐾 use #howlback when you post your grad pic to enter",🎓
18,shout out to te &amp; lauryn for their professional dress skill for all senior who come to honor grad photo retake today. 🎓,🎓
19,👨‍🎓💚👨‍🌾📌figs – a powerful tool to mine agricultural gene bank 📍📍📍‘figs’ – or the focus identification of germ…,🎓
20,hallandale diploma ✅university of utah diploma ✅excited to see what’s next for the hallandale trio 🎓🙌,🎓
21,we make it si 🎓💕,🎓
22,2 week 👩🏼‍🎓,🎓
23,senior walk for class of 2019 💙🎓,🎓
24,3 year later and look at u now🤩🎓❤️,🎓
25,congratulation to class of 2019! 🎓 it's great to be a grenadier! 💂♥️,🎓
26,d-day!!! 🎓💚,🎓
27,"time to celebrate the grad! 👩‍🎓🥩🦐 for a limit time, purchase 4 entrées and enjoy a complimentary 3-course meal f…",🎓
28,finna go dumb tomorrow!!!!!!!!!!🎓 🗣,🎓
29,abundantly bless &amp; endlessly thankful 🙏🏻☝🏻❤🎓 philippine international convention center,🎓
30,congratulation too my baby 👩🏽‍🎓,🎓
31,it's great to live in progressive oregon! keep oregon progressive and diverse. 👶🧔👧👩👵👲👮‍♀️👨‍🚒👩‍🏭👨‍🔧👩‍🌾👨‍🍳👩‍🏫👨‍🎓👨‍💼👨‍💻👨‍✈️,🎓
32,16 day (of school days) until graduation zillah! ...28 day in total!😯🎓,🎓
33,thank for feature over a dozen of my design on their top grad cap list! 🎓,🎓
34,i can’t believe prom and graduation be really a month away.. i’m so ready. 😭🎓🎉,🎓
35,it’s tassel move time🎓,🎓
36,excite and nervous 👨‍🎓,🎓
37,lakewood 😂ross elementary redemptoristcrowley middle schoollsu eunicenorthwestern state university 🎓,🎓
38,proud to say i break the curse❗️ ya boy bighen get his diploma🎓💯💯 #latepost #classof2019 #thebestclass they ain’t p…,🎓
39,𝐠𝐨𝐨𝐝 𝐥𝐮𝐜𝐤 𝐬𝐞𝐧𝐢𝐨𝐫𝐬🎓❤️..,🎓
40,this would be the best graduation present 😇🎓,🎓
41,lil cap ahh finally get ta wear da gown wit it 🤣🎓 #ripgrandaddy,🎓
42,7 exam to be graduated🎓✨,🎓
43,mission accomplished! congratulation to my son...penn state class of 2019! 👨🏼‍🎓🎉 pwcs class of 2015!🎉👨🏼‍🎓 so prou…,🎓
44,4 day left🎓💕,🎓
45,👩🏽‍🎓fans...#lmhs2019💜💛💜💛,🎓
46,"today be the day, congrats sakin at sa ibanb perpetualites!!! 🎓",🎓
47,i graduate call me “big fish” 👨🏻‍🎓🥂,🎓
48,bless to work with the best! #lovemytribe 💙🏹🎓,🎓
49,this crazy. i really jus buy my cap and gown rn 😩 shit get so real. i’m about to graduate high school and i can’t believe it.. 🎓,🎓
50,"our client want a simple, but elegant cap. 😍🎓ig: theknightcap",🎓
51,i do the damn thing! 🎓🖤💉,🎓
52,i would be chieffin the fattest wood in that bih 🚫🎓,🎓
53,congrats to all the senior graduate today. y’all do it 🎊🎉 🎓,🎓
54,tha boy all grow up 👨🏻‍🎓🌬,🎓
55,unk doin big things🎓,🎓
56,the countdown be ending. turn in my #dissertation to my committee tomorrow! 👩‍🎓🎉,🎓
57,my mama finally get her bachelor this saturday 👏🏾❤️ i’m so proud of her 👩🏽‍🎓👩‍👧‍👦,🎓
58,congrats to all the graduate 🎓,🎓
59,"i’m free , no more exam no more project no more homework 👩🏻‍🎓❤️",🎓
60,congrats❣ let see how i can get you your personalize custom 🅰lpha gift from my private collection. well deserve 💼🎓👞👔,🎓
61,i graduate on friday 🥳👩🏼‍🎓,🎓
62,"congratulations, 👨🏻‍🎓👩🏻‍🎓",🎓
63,( start countdown 7 )👩🏻‍🎓,🎓
64,|| class of 2020🎓|| 6’3 195|| wr || rockdale high school (centex) || class rank : 20% || 2017 state champion || 1st…,🎓
65,ya girl officially a student again 👏🏼 bachelor here i comeeeee 👩🏻‍🎓 &amp; student discount swing my wayyyyyy,🎓
66,you do it! 🔥🎉🎓,🎓
67,congratulation my brother francisco reyes👨🏽‍🎓!! we’ve have an endless amount of conversation about life and our f…,🎓
68,the senior slide be ready! congrats to the class of 2019! 🎓🎓🔴⚫️🔴⚫️,🎓
69,i'll see you tomorrow picc. #gradwaiting 👩‍🎓,🎓
70,"🎓congratulations cousin jordyn on your high school graduation! remember, “start where you are. use what you have. d…",🎓
71,so thankful to have these two by my side over the years.💛🎓,🎓
72,"on a good day i'd respond with socrates : ""i know that i know nothing"" 👩🏻‍🎓🤷🏻‍♀️. on a bad day i'd…",🎓
73,i hope everyone ha a great graduation day 🎓😊,🎓
74,"thing we do ,that ❤️👩🏽‍🎓 period pooh",🎓
75,get pregnant senior year &amp; still graduate with a diploma😍🤰🏽👩🏽‍🎓,🎓
76,i'm officially a highschool graduate 🙆🏻🎓🎓🎓!!#blessed #thankgod,🎓
77,congratulation to you! 🎓❤️😊,🎓
78,congrats on your big day! love you!🥺🎉💖💖🎓,🎓
79,graduation szn be here 🎓🎉,🎓
80,today be the day 😭🎓,🎓
81,congratulation to the class of 2019 🎓🐏full commencement album:,🎓
82,"🎓code:1f393graduation cap(miscellaneous symbol and pictographs)= mortarboard, education * graduation ceremony",🎓
83,i just graduate from grad school! 👩🏻‍🎓,🎓
84,graduation be right around the corner... 🎓,🎓
85,happy birthday the ou! 🎂very proud to have be a phd student with you 👩🏼‍🎓 and yes there be a real life research c…,🎓
86,"funny bts quotes😂🎓""i hate snakeu.""-j-hope#bbmastopsocial bts (",🎓
87,"awesome diploma, wow!!! 👩‍🎓❣️ college au, here i come!!",🎓
88,grad szn comin up ✅ 🎓,🎓
89,congrats batch 2019 🎓🎉,🎓
90,good luck to all pupil sit their graphic communication exam today!👍👩‍🎓👨‍🎓,🎓
91,thank you and for reach a budget agreement that invest in:🏥 our health care👨‍🎓 ou…,🎓
92,can’t stop reminisce about this weekend 🎓🎉❤️,🎓
93,graduation day!! 👩‍🎓,🎓
94,"how fab! i’ve pass this info over. look forward to see you, and congratulation to your daughter👩‍🎓✨",🎓
95,get my cap and gown 🎓 today really make me feel some type of way.,🎓
96,lepasni road to dip 🎓💯,🎓
97,2 more day next week and i will officially be do with college 🙏🏾🎓! god be good,🎓
98,🎓cwl/ael graduation be tomorrow! 🎉join u a we kick off commencement season with a very special graduation ceremon…,🎓
99,📎dimetri king🏈db🎓2019 spring📏5’9🍱175🏃4.47🏫la pierce cc🗺orlando fl🐦,🎓
100,"congratulations, class of 2019! you're off to do great thing 🎓",🎓
101,you go girl! 🎓,🎓
102,i do it👩🏾‍🎓❤️,🎓
103,congrats to my good friend on graduate today. you’ve come a long way and i’m proud 🥳🥳🥳 my si finally do it 👩🏽‍🎓…,🎓
104,i'm so happy you love it. congratulation 🖤👩🏽‍🎓,🎓
105,congratulation to everyone graduate this weekend. you do it!!🎉🎓,🎓
106,just add a diploma. 🎓,🎓
107,"find yourself a woman with brain 🎓 , they all get virginas 🍑",🎓
108,congrats kim! you do it! 👏🏽👏🏽🎓 #nyucas2019,🎓
109,".took 1st in the geo bee 🌎, and two cadet earn full scholarship 🎓. from global…",🎓
110,“the one” 🧠🎓 #perreitolite,🎓
111,the feel you get when you graduate from #bbl academy 🎓🎉😍,🎓
112,bluefaces for the fam. 🎓,🎓
113,graduation 🎓,🎓
114,get your high quality essay on time rat 5/5. i be familiar with:👩‍🎓👨‍💼👨‍💻👩‍🔬apa mla havard chicago/turabi…,🎓
115,"and with that, i’ve get my associate degree 📚👨🏼‍🎓",🎓
116,you’re welcome! 🎓✌🏻,🎓
117,i’ll be a rma in exactly a month. i cannot believe 6 month have go so quickly 😭👩🏻‍🎓💙,🎓
118,our student-athletes be finish the process👨🏾‍🎓congrats to morehouse basketball’s duby maduegbunam.…,🎓
119,check out my 👨🏼‍🎓👩🏻‍🎓little scholar project on i'd love your help…,🎓
120,congrats ma baby 🤘🏽👨🏽‍🎓,🎓
121,proud of myself👨‍🎓👨‍🎓👨‍🎓👨‍🎓👨‍🎓👨‍🎓,🎓
122,half my camera roll really gon be go after this 😂🎓👏🏾💀,🎓
123,pre-k graduation 🎓 today. onward to kindergarten!,🎓
124,so near yet so far na jud kaaaa 🎓,🎓
125,word on road be the homie be now officially dr. patrón! 👨🏽‍🎓🎉🎊,🎓
126,so close but so far 👩🏽‍🎓❤️ #classof2019,🎓
127,congrats to all those graduate this weekend. 🎓 📚 ✏️,🎓
128,yallll!!!!!! my friend graduate today 😄🎓so excite for you!,🎓
129,"i wa freeze the entire time i wa take pics, but yay for graduating🎓",🎓
130,just a kid from hartford that wa able to do what a lot of people never dream of. bless 🙏🏾🎓❤️,🎓
131,"may 10, 201911:00 be nau skydomebachelors of science exercise science major 🎓vice president of student affair…",🎓
132,it’s ab time...🎓,🎓
133,another successful year all my senior graduate 🎓 mentorship academy 💚💙,🎓
134,lab student graduating! so proud of them! 🎓,🎓
135,graduate mfs!!! 👩🏻‍🎓,🎓
136,#repost to the class of 2019! 🎓#cordmn,🎓
137,last day👩🏻‍🎓❤️weston-super-mare ii,🎓
138,last night wa amazing. to my family and friend thank you 😊🙏🏾❤️. yes sir 🎓💯 #ujgraduate #civilengineer…,🎓
139,this #mondaymotivation come from 👏🏾👏🏾👏🏾👏🏾👏🏾 this should be everyday motivation! 🎓💯.#wisdom…,🎓
140,see everyone’s graduation picture make me so happy! congrats everyone!👨🏽‍🎓👩🏽‍🎓🎉,🎓
141,officially do have to do this bitch as thing call homework cuz yo girl be graduate today 👩‍🎓,🎓
142,congrats grads! 🎓🎉🎓🎉🎓,🎓
143,mr. winkelmann and i spend seminar celebrate our senior and talk about their plan after high school!🎓…,🎓
144,soon 👩🏻‍🎓❤️,🎓
145,almost have my associate now i’m get ready to get my bachelor degree 👩🏽‍🎓,🎓
146,i graduate with a 4.0 gpa and i’m engaged. i think it’s time to celebrate! 💍👩🏻‍🎓🍻🍾🥂,🎓
147,graduation be exactly one month away!!!!! 👩🏼‍🎓💛🦅,🎓
148,graduation day 👩🏾‍🎓🥳,🎓
149,🎓save the date for our next research seminar on “security and geopolitical implication of #artificialintelligence”…,🎓
150,almost there. 👨‍🎓,🎓
151,best team ever 🎓😍🎉🔥❤,🎓
152,"hi, how be ya 🎓 #newprofilepic",🎓
153,my sister be a high school graduate yallllllllll 👩‍🎓♥️🌟,🎓
154,classof2k19 ii do it !👩🏾‍🎓,🎓
155,congratulation love ❤️🎓,🎓
156,college decision day 🎓 #classof2019,🎓
157,class of 2019 at their senior lunch. 2 day until 🎓 #lastdays #enjoyingtimetogether #classof2019#almostgraduation…,🎓
158,this fine aist shall be graduate next year! i know i'll be there 🥳🎉🎊👩‍🎓🎓💯,🎓
159,finaaalllyyy i’m officially graduate 😍🎓,🎓
160,"graduate today, wbu?? 👩🏽‍🎓🔥🐉 #got #classof2019 #writingcommunity",🎓
161,ya' girl just graduate 🎓,🎓
162,congratulations! so proud👨🏻‍🎓🎓🎓🏈🙌🏻,🎓
163,bout that timeya boy an engineer 👨🏽‍🎓,🎓
164,i graduate 🎓,🎓
165,today’s the big day...🎓🤩,🎓
166,"proud of all my friend graduate this weekend. y’all make it, now come the real challenge🎓",🎓
167,happy #teacherappreciationday to all the teacher and mentor who have make a huge difference in my life. 😊👩‍🎓🏫📔,🎓
168,😭😭😭 i do it 👩🏾‍🎓👩🏾‍🎓👩🏾‍🎓👩🏾‍🎓,🎓
169,"make my mama proud today , next chapter begin 👩🏼‍🎓🎉",🎓
170,"celebrate the #elonmba, #elonmscm &amp; #elonmsa class of 2019! 🎓",🎓
171,one month till graduation! 🎉🎓,🎓
172,so proud of my nephew bryan fraim 🎓🎉❤️ #naugrad,🎓
173,"🎓 one week until graduation! no matter where you go, stay connect with tu on social media. learn about upcoming…",🎓
174,graduation day for my girl! 🎓congrats to the rh class of 2019!,🎓
175,this make me cry so hard but congrats beautiful ❤️🥺🎓,🎓
176,proud to be student athlete 🎓🏆🏅#athlete #player #chess #chessplayer #graduating,🎓
177,first generation🇲🇽👨🏽‍🎓✊🏽,🎓
178,such a fun and excite day for johnny and i ♥️🎓🥂🕺🏼 senior prom and college graduation! #proud,🎓
179,it’s come fast👨‍🎓,🎓
180,we would like to recognize and congratulate the 🔟 member of our program who will be graduate this weekend 🎓🏀,🎓
181,"2/september/20189/may/2019 finally, the end 🎓.",🎓
182,i remember i use to hate monday’s 🎓💀,🎓
183,if this isn’t y’all relationship goals. idk what is! #mbabae 🎓✨,🎓
184,"1/4/2019, ✨finally i graduate from the uqu. ❤️😩🎓",🎓
185,no more jury!!!! back to life forever🎓!!!!!!,🎓
186,so true!😂👏👨‍🎓👩‍🎓🎓 #makingpeoplesmile #offtocollege #graduation #momsarethebest #classof2019 #beyondepic…,🎓
187,bataillon 👨🏼‍🎓 😉 !,🎓
188,in love with my graduate 🎓 🙌❤️,🎓
189,we cannot wait to celebrate #rowan2019. retweet if you're excite to graduate! 🎓🎉,🎓
190,so proud of you guys!!!!! ❤️🐾🏈🎓,🎓
191,monday!!😆😆🎓,🎓
192,congrats🎓❤️,🎓
193,4 more week ! 👩🏻‍🎓🎓👏,🎓
194,your graduation be exactly a month away... 🎓🐾 ha reality hit you yet?,🎓
195,cyntbaby2000: no ad 🎓 ---aj2017637---📢suppo u 🙏 👍 ❤️,🎓
196,"👩‍🎓#iesealumni emba-11, be the new chief open innovation officer of c…",🎓
197,congrats to all senior highschool student batch 2018-2019!!! 💯🎓,🎓
198,so proud of my cousin sarah!!!!! 🎉👩🏼‍🎓 mary baldwin university,🎓
199,back in college 😊 #imupnext👩🏾‍🎓👩🏾‍⚕️,🎓
200,this happen may 18th 🎓 bh alumnus ❤️💙,🎓
201,i graduate tomorrow!!! thank god the wait be come to an end. 🤗🎓,🎓
202,become the person no one believe you could be 🗣🎓❤️😌,🎓
203,"goodluck sa college lifee, thankyou for complete my shs. 🎓❤️",🎓
204,business woman 🎓,🎓
205,"bitch, i graduate call me big fish 🐠 #anotherone 🎓",🎓
206,monday 29 apriltoday be the last day for me in the high school i'm gonna to miss my life there😭🎓🎓❤❤,🎓
207,i graduate from college 7 year ago 🎓 ✨,🎓
208,belat to those people who never believe on me. 😝✌ #degreeholder 🎓,🎓
209,m in political science. proud member 👩🏻‍🎓👏🏼👍🏽 #happygraduation everyone!,🎓
210,best day👩🏻‍🎓..,🎓
211,thank you coach! 🙏🏾🎓🎉🎊,🎓
212,thank you yuki! you’re the best 👩‍🎓,🎓
213,i graduate 🎓💛💛💛💛.,🎓
214,congratulation 🎓-,🎓
215,"well done, charlie. i hope you'll publish it. 🎓",🎓
216,"future down 📉, tension between the u and iran 🇺🇸 🇮🇷 and an amaze gift for class of 2019 🎓📚👏🏾 from b…",🎓
217,"road to picc be real and official!!! waaaaaaaaaaahall because of you, g! forever grateful 😭😭😭🎓🎓🎓this one’s for…",🎓
218,baxter’s next friday! we go up! 🎓💯,🎓
