,contents,emoji
0,contents,emoji
1,☆😇☆📣🎤ss🔊🎺🎥💓🌹with love,🎤
2,interview do ✔️ what a great panel of judge we have! 1-minute speech leave now 📃🎤 #wiceawards…,🎤
3,[photo] 190518 source music official ig update・・・#go_go_gfriend #ggglet’s go!!🎤🎵,🎤
4,alongside the legend that be mr robert owen at the return of heaven. great performance by a great man. ☮️♥️🎤🎶🎶,🎤
5,"to get into the swing of the long weekend we have bring back our very successful busker jam session, 😁🎤🎸…",🎤
6,🎤🎻🎤 this be your birthday song! it doesn't last that long! hey! 🎤🎻🎤,🎤
7,bali abayaye tubasobola👌🏾💪🏾🎤🎼🎧🎬#oliwadala#noletting_go_trending🙏🏽lets share the music to the w🌍rld🙏🏽,🎤
8,they on that good singing!!! 🎤,🎤
9,"👩‍🎤 afterschool🎵 ""shh"" (prod. by mondo grosso)💿 ""dress to kill"" (2014)",🎤
10,watch #resolution pay-per-view... 👀 🎤 🔥,🎤
11,gutta baby the 🐐🎤🎶next ☝ cant stop my dream,🎤
12,hahaha. you may want to walk that one off allison. 🎤 drop,🎤
13,i want ✊🏼✊🏼 20 nct member 🎤😆 sing 😲😲 on my wed 💍💍why not 21?? 😳😳because johnny suh won't sing 😱😱 he'll…,🎤
14,chapter 1 foggy 🌒 ♓ 🚀 🎤 🍗 🍺 💊🚬💊💊 🚾,🎤
15,come hangout with me &gt; 🎤 practice 🎤 on #bigolive,🎤
16,excelente 👨‍🎤⚽️. check,🎤
17,somedaaay🎤i know someone's gonna be there🌹,🎤
18,i’m off the deep endwatch a i dive ini’ll never meet the grind 🎤🎶,🎤
19,thaa vera lvl bgm... adhi na u rock it..... #hiphoptamizha na summava... 🎤🎤🎼🎼🎼🎼🎼🎼🎼🎼🎼🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥💥💥💥,🎤
20,love can hurt sometimes🎵🎤🎶,🎤
21,🚨🎤 #schoolofrap #cthiphop #ctartist 🎤🚨tonight at the #pineloftcafe 🍕 #music and #rap #artist come together to pu…,🎤
22,"imane's new bff lucas lallemant, that's all ✨🎤",🎤
23,yep yep yep!!!! 👍👍👍🔥🔥🎤❤️❤️,🎤
24,and the microphone thing wa such a nice rhetorical device 👌🎤,🎤
25,be the rumour true that you’re the support act for madonna’s madame x tour in london? i think you’d be fab💃🎤😘,🎤
26,reply to 👂🎧🎶🎵this 🎶its 💯🎤🔥🔥🔥🔥..she’s a pretty little liar tryna set my wo…,🎤
27,"travis japanjune 1, 2019 (sat)🎤 concert※ “kis-my-ft2 live tour 2019free hugs!”metlife dome saitama, 18:00 jst…",🎤
28,👍👌🤘🎸🥁🎤🎚🎵loved it last #rosetattoo #punkfolk,🎤
29,*mic check* 🎤 so...i just want to give a huge birthday shoutout to all of the incredible gemini’s in my life 🎈 it’…,🎤
30,come hangout with me &gt; let's sing together 🎤 on #bigolive,🎤
31,"happy birthday freelancer amber. let me be fool, fool, foolwho would live and die for you. 🎶🎵🎤 oh yeah......!",🎤
32,to all those concern 😧 #idrisokuneye get word for you all 🎤🎤🎤🎤🎤___i have cut of my gbola “dkci” say bobrisky2…,🎤
33,karaoke week 🎤🎶,🎤
34,nobody home so that mean karaoke 🎤 time in the shower 😂❤️,🎤
35,who's join u tonight? 🎤 📄,🎤
36,6 day to go! 🎶🎤,🎤
37,#bbmastopsocial bts mic drop 🎤,🎤
38,just receive the tix 🎤💕 #2days,🎤
39,ah be .. 🎼🎤,🎤
40,"🔛📻 - when it come to radio, #uncensored w/ 🎤- rules!▶️- kpa - by #lovetherapy",🎤
41,alcam fan and roy squad uk be get restless. 🎤+🎷 ➡️ ✈️ ➡️ 🇬🇧,🎤
