,contents,emoji
0,contents,emoji
1,aw we love y’all so much 😢💓💓,😢
2,"lord, no more earthquake please 🙏😢",😢
3,if i could drive my life would be so much easier 😢,😢
4,they kill the dog 😭 i’m cry 😢,😢
5,i miss my baby &amp; i just saw him monday😢,😢
6,“sorry i didn’t mean to” before he wa murder on body cam 😢😢 this shit hurt man!!,😢
7,"aww trish 😢, he’ll be right beside you all the way in spirit ❤️❤️ xx",😢
8,i have to go to the gym but all im think bout be my bed 😢,😢
9,i've never be 😢,😢
10,chad sleep on the couch more than he doe next to me 😢,😢
11,it’s so lonely without my pup here 😢,😢
12,im so happy my bb brie larson be get the praise she deserve she’s such an amaze actress 😢❤️❤️❤️,😢
13,i wanna get back into geek stuff (that's not write related) but i just don't have the time. 😢,😢
14,thank alottt for this ga hope i win 😭😭even though i m just soo unlucky with tweetdraw 😢 💜💜,😢
15,"so sad, lord 😢",😢
16,i fuck love byebye 😢,😢
17,"yea, some say so. i only want the best for them, i need them in my country but they need time for rest too.. 😢😡",😢
18,"what a lovely and feel good song, i love it 😢",😢
19,i miss have sex 😢,😢
20,u know i have notifs on and this hurt my feel 😢,😢
21,i miss him😢,😢
22,my hawai'i friend in college with me: imma miss you guy like we don’t live on the same island 😢,😢
23,i get stomach cramp for no reaosn and cry in my car. i'm not ready. 😢,😢
24,oh my baby!!! 😢,😢
25,bring me back a dulce de leche por favor. thank lis. 😢,😢
26,but you love my hair more than me 🤦🏽‍♀️😢,😢
27,clc wa so emotional 😢,😢
28,sorry babe nnt bf i marah 😢 you know our relationship ha to be keep a secret ❤️💞,😢
29,take me back 😢😭💚💕 #bbmastopsocial got7,😢
30,"this be too much , a whole home 😢",😢
31,we want old pump shotgun 😢😢😔,😢
32,love be fragile be careful what your move one wrong move you will regret 😢💔,😢
33,someone buy me jonas brother ticket 😢,😢
34,"i know, i’m also disappoint in myself 😢",😢
35,you already know 😒😢☹️,😢
36,i want some ice cream😢,😢
37,vice president #psfkp #shabirbaghi be no more with u 😢😢😢,😢
38,i know right dongmin be so beautiful in this shoot i may cry 😢,😢
39,omgsh this battle .. i can’t take it 😭😢,😢
40,i wanna play too 😢,😢
41,my daughters. 😢❤️,😢
42,ilytoo ❤️❤️😢,😢
43,those lil vanjie hand 😢,😢
44,"since i didn't know what to write about for this french essay, i end up write about how i lose my fiancé😂😭💔😢🤔👀",😢
45,i luv u moree 7bebiii😢❤️❤️!,😢
46,"sakhi i will message sayu abt you. but, hvnt see shinu since long😢",😢
47,grabe endgame😢❤,😢
48,😢 i wa just think about how you be doing..i miss hear you every sunday,😢
49,‘we will give everything to make you proud of this football club again....’pochettino 2014 😢😢😢#coys,😢
50,cannot wait to see your reaction to the new spiderman trailer 😢😍😮😮🤣🤣,😢
51,"that wa a satisfy ending. great moments. cinematography wa out of this world. lannister reunion 😢, ice &amp; fire…",😢
52,boo boo the fool 😞😖😢😭,😢
53,comme fight club😢,😢
54,i’m so sorry for your loss. 😢thank you for do what you could.,😢
55,ou um poster do bts 😢,😢
56,la bataille de winterfell 😢😢😢,😢
57,heart break 😢 🙏🏾,😢
58,it feel like i write this letter 😢,😢
59,the only one who can save u at this point 😢😢 #celtics,😢
60,awww. y’all really love our chunky asses?! 😢😌,😢
61,what i do? 😢,😢
62,"when my mama say "" i'm proud of you mer"" 😢💖",😢
